SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,SaccStart_ms,SaccEnd_ms,Duration_ms,StartX,StartY,EndX,EndY,PeakVelocity
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,254,278,24,950.2,542.1,821.2,588.0,154.1
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,512,540,28,822.2,601.6,906.9,749.7,177.7
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,726,748,22,920.1,776.6,971.7,849.4,109.1
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,896,934,38,976.8,836.0,817.6,582.6,254.7
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,1094,1102,8,817.7,574.4,793.2,579.9,53.6
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,1190,1234,44,786.8,578.9,370.2,470.9,250.4
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,1424,1490,66,380.9,478.9,151.3,599.4,205.2
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,1966,2004,38,168.5,590.1,488.9,494.8,244.0
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,2502,2538,36,487.2,467.5,829.3,526.4,279.6
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,2688,2696,8,808.6,528.6,785.2,537.3,55.8
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,3446,3498,52,766.3,544.6,1392.1,406.4,354.8
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,3764,3784,20,1381.8,430.4,1274.7,424.3,131.0
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,3962,4004,42,1277.8,444.1,819.4,547.2,318.5
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,4142,4154,12,838.0,552.9,793.7,565.5,77.2
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,4628,4674,46,767.2,553.5,362.8,440.8,232.2
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,4816,4830,14,388.2,444.2,437.5,455.1,64.5
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,4988,5026,38,449.5,460.2,139.6,584.5,236.6
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,5356,5394,38,915.9,511.9,479.0,515.8,288.2
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,5620,5636,16,470.4,497.8,467.9,458.0,69.9
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,5940,5996,56,480.8,433.7,1345.0,528.8,415.9
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,6216,6220,4,1320.5,514.8,1323.7,503.6,51.8
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,6476,6494,18,1331.0,494.3,1363.5,444.9,79.0
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,6628,6644,16,1378.5,421.6,1423.8,387.8,84.6
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,6794,6824,30,1439.5,361.5,1306.2,472.0,185.2
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,7048,7106,58,1304.1,446.6,423.3,427.3,406.1
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,7358,7366,8,462.8,426.4,465.3,407.0,52.7
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,7574,7588,14,471.5,396.6,492.1,362.1,68.1
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,7836,7856,20,511.1,353.7,452.3,425.4,142.8
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,8152,8166,14,440.6,417.9,444.4,375.3,77.8
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,8452,8468,16,461.1,379.3,436.3,433.9,96.3
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,8640,8694,54,436.2,445.3,1268.2,438.5,410.0
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,8940,8956,16,1244.7,444.1,1311.4,430.3,88.8
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,9240,9252,12,1311.1,437.9,1288.6,473.0,84.0
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,9464,9518,54,1281.5,480.2,584.4,426.5,352.3
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,9714,9740,26,592.9,425.5,524.7,343.0,141.8
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,10028,10034,6,531.2,332.5,551.2,327.8,53.7
Encode-Decode_Experiment-3-1,2349475,blender,encoding,3,3,10400,10436,36,937.3,506.6,679.4,484.3,201.5
Encode-Decode_Experiment-3-1,2349475,blender,encoding,3,3,10672,10706,34,672.4,488.3,894.2,623.7,229.9
Encode-Decode_Experiment-3-1,2349475,blender,encoding,3,3,10812,10852,40,899.4,620.8,646.2,449.4,206.3
Encode-Decode_Experiment-3-1,2349475,blender,encoding,3,3,11006,11016,10,653.9,452.4,640.3,469.9,46.5
Encode-Decode_Experiment-3-1,2349475,blender,encoding,3,3,11336,11396,60,640.9,469.0,1504.3,247.2,397.9
Encode-Decode_Experiment-3-1,2349475,blender,encoding,3,3,11576,11588,12,1490.4,239.9,1497.1,215.2,51.6
