SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,FixStart_ms,FixEnd_ms,Duration_ms,GazeX,GazeY,Salience
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,4,390,386,951.1,587.3,0.0731
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,436,596,160,631.5,423.4,0.0194
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,630,836,206,497.6,525.0,0.0314
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,912,1114,202,1290.3,754.3,0.3122
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,1158,1390,232,1301.6,885.6,0.3781
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,1434,1540,106,1625.6,847.4,0.3056
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,1594,1748,154,1282.9,686.4,0.2077
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,1804,1898,94,1075.7,498.8,0.1928
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,1956,2136,180,568.4,303.9,0.1556
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,2162,2314,152,530.6,243.5,0.2197
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,2372,2678,306,35.1,278.0,0.055
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,2746,3028,282,1024.5,899.3,0.4847
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,3084,3242,158,587.5,682.8,0.0898
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,3268,3398,130,498.6,586.0,0.027
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,3418,3820,402,460.1,553.0,0.0844
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,3882,4032,150,996.4,835.9,0.4592
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,4058,4496,438,1033.4,873.2,0.4966
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,4522,4596,74,1147.9,860.9,0.8842
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,4642,4750,108,1524.3,687.1,0.0734
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,4786,5096,310,1779.2,586.2,0.1265
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,5104,5506,402,948.9,605.6,0.0776
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,5552,5614,62,582.0,658.9,0.013
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,5642,5818,176,458.4,584.1,0.075
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,5836,6502,666,438.3,596.2,0.0618
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,6560,7010,450,1007.8,927.0,0.5713
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,7032,7188,156,1096.5,913.3,0.6534
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,7222,7488,266,1274.3,875.3,0.3981
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,7500,7704,204,1280.5,899.4,0.3423
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,7744,8034,290,1549.2,834.1,0.7731
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,8048,8234,186,1586.3,824.1,0.6503
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,8254,8382,128,1635.4,823.6,0.2886
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,8414,8672,258,1751.5,724.4,0.0695
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,8722,8840,118,1376.3,478.5,0.048
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,8884,9146,262,1702.6,381.0,0.0527
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,9194,9324,130,1271.7,347.4,0.0693
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,9386,9530,144,614.5,258.0,0.0663
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,9554,10066,512,538.2,243.8,0.2065
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,10118,10178,60,703.8,448.1,0.0072
Encode-Decode_Experiment-17-1,2412687,dog,encoding,3,3,10186,10456,270,900.1,600.8,0.1312
Encode-Decode_Experiment-17-1,2412687,dog,encoding,3,3,10482,10880,398,891.0,681.2,0.1494
Encode-Decode_Experiment-17-1,2412687,dog,encoding,3,3,10908,11078,170,821.7,516.5,0.0058
Encode-Decode_Experiment-17-1,2412687,dog,encoding,3,3,11130,11266,136,776.8,165.8,0.0062
Encode-Decode_Experiment-17-1,2412687,dog,encoding,3,3,11292,11630,338,696.1,34.3,0.0662
Encode-Decode_Experiment-17-1,2412687,dog,encoding,3,3,11698,11920,222,1021.2,577.6,0.0966
Encode-Decode_Experiment-17-1,2412687,dog,encoding,3,3,11946,12230,284,927.0,619.4,0.1409
Encode-Decode_Experiment-17-1,2412687,dog,encoding,3,3,12290,12476,186,1392.6,876.9,0.1002
Encode-Decode_Experiment-17-1,2412687,dog,encoding,3,3,12500,12824,324,1402.5,929.9,0.2408
Encode-Decode_Experiment-17-1,2412687,dog,encoding,3,3,12834,12978,144,1388.3,945.1,0.285
Encode-Decode_Experiment-17-1,2412687,dog,encoding,3,3,13044,13180,136,1555.2,447.4,0.0641
Encode-Decode_Experiment-17-1,2412687,dog,encoding,3,3,13230,13340,110,1679.6,106.4,0.0962
Encode-Decode_Experiment-17-1,2412687,dog,encoding,3,3,13362,13528,166,1727.6,59.8,0.3385
Encode-Decode_Experiment-17-1,2412687,dog,encoding,3,3,13542,13738,196,1744.4,45.4,0.4206
Encode-Decode_Experiment-17-1,2412687,dog,encoding,3,3,13808,14100,292,1452.3,681.3,0.0218
Encode-Decode_Experiment-17-1,2412687,dog,encoding,3,3,14150,14332,182,981.9,633.5,0.0925
Encode-Decode_Experiment-17-1,2412687,dog,encoding,3,3,14366,14518,152,890.3,696.2,0.1737
Encode-Decode_Experiment-17-1,2412687,dog,encoding,3,3,14550,14854,304,843.6,860.4,0.135
Encode-Decode_Experiment-17-1,2412687,dog,encoding,3,3,14896,15160,264,952.9,586.4,0.1248
Encode-Decode_Experiment-17-1,2412687,dog,encoding,3,3,15184,15264,80,1041.1,529.0,0.0894
Encode-Decode_Experiment-17-1,2356991,baseball,encoding,4,4,15272,15570,298,972.7,584.4,0.0139
Encode-Decode_Experiment-17-1,2356991,baseball,encoding,4,4,15608,15736,128,1254.5,560.6,0.138
Encode-Decode_Experiment-17-1,2356991,baseball,encoding,4,4,15786,15982,196,841.1,537.6,0.0324
Encode-Decode_Experiment-17-1,2356991,baseball,encoding,4,4,16030,16276,246,549.5,721.4,0.2136
Encode-Decode_Experiment-17-1,2356991,baseball,encoding,4,4,16324,16634,310,1011.4,919.5,0.0556
Encode-Decode_Experiment-17-1,2356991,baseball,encoding,4,4,16648,16762,114,1046.0,890.8,0.0827
Encode-Decode_Experiment-17-1,2356991,baseball,encoding,4,4,16808,16864,56,749.4,776.3,0.0769
Encode-Decode_Experiment-17-1,2356991,baseball,encoding,4,4,16904,17086,182,471.8,759.1,0.0621
Encode-Decode_Experiment-17-1,2356991,baseball,encoding,4,4,17108,17218,110,436.8,712.1,0.1942
Encode-Decode_Experiment-17-1,2356991,baseball,encoding,4,4,17246,17332,86,607.4,635.4,0.1934
Encode-Decode_Experiment-17-1,2356991,baseball,encoding,4,4,17396,17592,196,692.6,30.2,0.0417
Encode-Decode_Experiment-17-1,2356991,baseball,encoding,4,4,17634,17848,214,992.7,10.6,0.2377
Encode-Decode_Experiment-17-1,2356991,baseball,encoding,4,4,17906,17988,82,1080.4,348.1,0.0129
Encode-Decode_Experiment-17-1,2356991,baseball,encoding,4,4,18034,18202,168,841.4,531.0,0.0479
Encode-Decode_Experiment-17-1,2356991,baseball,encoding,4,4,18214,18710,496,841.3,500.2,0.1928
Encode-Decode_Experiment-17-1,2356991,baseball,encoding,4,4,18760,18992,232,1315.5,486.7,0.2501
Encode-Decode_Experiment-17-1,2356991,baseball,encoding,4,4,19026,19304,278,1290.2,271.5,0.0781
Encode-Decode_Experiment-17-1,2356991,baseball,encoding,4,4,19318,19442,124,1290.5,233.2,0.0525
Encode-Decode_Experiment-17-1,2356991,baseball,encoding,4,4,19482,19880,398,1364.2,484.2,0.3434
Encode-Decode_Experiment-17-1,2356991,baseball,encoding,4,4,19928,20126,198,1271.8,684.1,0.0546
Encode-Decode_Experiment-17-1,2356991,baseball,encoding,4,4,20158,20346,188,1209.6,858.0,0.286
Encode-Decode_Experiment-17-1,2385550,tangerines,encoding,5,5,20354,20588,234,952.4,564.7,0.6937
Encode-Decode_Experiment-17-1,2385550,tangerines,encoding,5,5,20630,20740,110,686.1,553.0,0.0604
Encode-Decode_Experiment-17-1,2385550,tangerines,encoding,5,5,20766,21082,316,522.5,569.1,0.1956
Encode-Decode_Experiment-17-1,2385550,tangerines,encoding,5,5,21094,21230,136,491.6,557.7,0.1556
Encode-Decode_Experiment-17-1,2385550,tangerines,encoding,5,5,21258,21422,164,468.7,476.6,0.1119
Encode-Decode_Experiment-17-1,2385550,tangerines,encoding,5,5,21436,21712,276,431.9,434.5,0.3068
Encode-Decode_Experiment-17-1,2385550,tangerines,encoding,5,5,21752,21902,150,508.7,263.4,0.0845
Encode-Decode_Experiment-17-1,2385550,tangerines,encoding,5,5,21962,22312,350,1274.5,525.2,0.1888
Encode-Decode_Experiment-17-1,2385550,tangerines,encoding,5,5,22336,22546,210,1334.0,524.5,0.1327
Encode-Decode_Experiment-17-1,2385550,tangerines,encoding,5,5,22574,22730,156,1336.7,650.2,0.1739
Encode-Decode_Experiment-17-1,2385550,tangerines,encoding,5,5,22768,22902,134,1378.9,415.5,0.1376
Encode-Decode_Experiment-17-1,2385550,tangerines,encoding,5,5,22932,23156,224,1384.7,272.1,0.3019
Encode-Decode_Experiment-17-1,2385550,tangerines,encoding,5,5,23200,23726,526,1305.6,627.3,0.1211
Encode-Decode_Experiment-17-1,2385550,tangerines,encoding,5,5,23794,24040,246,549.1,582.2,0.1401
Encode-Decode_Experiment-17-1,2385550,tangerines,encoding,5,5,24056,24190,134,491.3,581.0,0.1515
