SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,FixStart_ms,FixEnd_ms,Duration_ms,GazeX,GazeY,Salience
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,4,234,230,983.8,573.1,0.3418
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,272,532,260,807.0,447.5,0.1247
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,558,808,250,862.8,353.6,0.1087
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,852,1108,256,1101.0,244.8,0.1694
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,1156,1514,358,757.4,497.6,0.1079
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,1534,1694,160,746.2,437.9,0.0577
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,1744,1874,130,1135.5,681.8,0.3682
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,1924,2368,444,972.1,303.7,0.7257
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,2392,2640,248,1071.5,253.6,0.1848
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,2682,2944,262,1327.2,360.5,0.1861
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,2996,3186,190,735.8,299.2,0.6627
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,3238,3428,190,153.3,221.4,0.0437
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,3498,3942,444,1410.0,310.7,0.0334
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,4018,4150,132,45.8,277.7,0.2017
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,4166,4308,142,88.2,272.6,0.1306
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,4372,4674,302,785.0,735.7,0.2768
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,4728,4966,238,1215.4,572.9,0.245
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,5018,5080,62,939.9,286.3,0.9441
Encode-Decode_Experiment-13-1,2362704,bears,encoding,2,2,5088,5330,242,1000.7,575.6,0.1848
Encode-Decode_Experiment-13-1,2362704,bears,encoding,2,2,5372,5722,350,865.2,377.9,0.0408
Encode-Decode_Experiment-13-1,2362704,bears,encoding,2,2,5764,6066,302,941.5,613.4,0.7751
Encode-Decode_Experiment-13-1,2362704,bears,encoding,2,2,6254,6546,292,924.8,512.5,0.1341
Encode-Decode_Experiment-13-1,2362704,bears,encoding,2,2,6592,6916,324,1155.6,386.5,0.0141
Encode-Decode_Experiment-13-1,2362704,bears,encoding,2,2,6948,7174,226,912.7,384.5,0.1543
Encode-Decode_Experiment-13-1,2362704,bears,encoding,2,2,7196,7636,440,832.2,385.6,0.0239
Encode-Decode_Experiment-13-1,2362704,bears,encoding,2,2,7658,7944,286,927.5,351.2,0.1983
Encode-Decode_Experiment-13-1,2362704,bears,encoding,2,2,7958,8236,278,956.4,363.2,0.2945
Encode-Decode_Experiment-13-1,2362704,bears,encoding,2,2,8284,8500,216,903.8,580.8,0.3142
Encode-Decode_Experiment-13-1,2362704,bears,encoding,2,2,8534,8906,372,923.0,351.3,0.1859
Encode-Decode_Experiment-13-1,2362704,bears,encoding,2,2,8922,9328,406,855.4,372.8,0.0341
Encode-Decode_Experiment-13-1,2362704,bears,encoding,2,2,9374,9780,406,963.0,602.7,0.6015
Encode-Decode_Experiment-13-1,2362704,bears,encoding,2,2,9820,10162,342,929.0,358.2,0.2004
Encode-Decode_Experiment-13-1,2408717,surfboard,encoding,3,3,10170,10420,250,961.4,553.6,0.0618
Encode-Decode_Experiment-13-1,2408717,surfboard,encoding,3,3,10454,10582,128,890.9,541.9,0.0604
Encode-Decode_Experiment-13-1,2408717,surfboard,encoding,3,3,10612,10768,156,731.1,429.1,0.2539
Encode-Decode_Experiment-13-1,2408717,surfboard,encoding,3,3,10810,11048,238,355.6,426.4,0.2763
Encode-Decode_Experiment-13-1,2408717,surfboard,encoding,3,3,11076,11312,236,466.2,492.8,0.2896
Encode-Decode_Experiment-13-1,2408717,surfboard,encoding,3,3,11352,11556,204,701.1,454.6,0.2369
Encode-Decode_Experiment-13-1,2408717,surfboard,encoding,3,3,11614,11916,302,1391.7,479.6,0.3124
Encode-Decode_Experiment-13-1,2408717,surfboard,encoding,3,3,11976,12154,178,567.7,502.9,0.5671
Encode-Decode_Experiment-13-1,2408717,surfboard,encoding,3,3,12180,12346,166,433.4,494.2,0.2843
Encode-Decode_Experiment-13-1,2408717,surfboard,encoding,3,3,12374,12674,300,378.5,361.0,0.189
Encode-Decode_Experiment-13-1,2408717,surfboard,encoding,3,3,12696,13086,390,304.3,367.5,0.3572
Encode-Decode_Experiment-13-1,2408717,surfboard,encoding,3,3,13136,13558,422,726.1,384.9,0.3926
Encode-Decode_Experiment-13-1,2408717,surfboard,encoding,3,3,13588,14002,414,545.5,350.7,0.0938
Encode-Decode_Experiment-13-1,2408717,surfboard,encoding,3,3,14078,14432,354,1446.8,496.5,0.2316
Encode-Decode_Experiment-13-1,2408717,surfboard,encoding,3,3,14466,14730,264,1339.0,711.7,0.0501
Encode-Decode_Experiment-13-1,2408717,surfboard,encoding,3,3,14764,14900,136,1384.6,854.8,0.1854
Encode-Decode_Experiment-13-1,2408717,surfboard,encoding,3,3,14958,15168,210,699.8,721.6,0.02
Encode-Decode_Experiment-13-1,2408717,surfboard,encoding,3,3,15208,15242,34,417.4,711.6,0.1521
Encode-Decode_Experiment-13-1,2356991,baseball,encoding,4,4,15250,15480,230,966.0,550.9,0.0058
Encode-Decode_Experiment-13-1,2356991,baseball,encoding,4,4,15528,15822,294,1255.6,487.6,0.1792
Encode-Decode_Experiment-13-1,2356991,baseball,encoding,4,4,15846,16186,340,1339.0,528.1,0.1843
Encode-Decode_Experiment-13-1,2356991,baseball,encoding,4,4,16232,16526,294,865.1,514.2,0.1408
Encode-Decode_Experiment-13-1,2356991,baseball,encoding,4,4,16536,16896,360,849.1,497.1,0.2005
Encode-Decode_Experiment-13-1,2356991,baseball,encoding,4,4,16938,17592,654,591.9,651.3,0.3176
Encode-Decode_Experiment-13-1,2356991,baseball,encoding,4,4,17606,17880,274,605.5,626.5,0.1801
Encode-Decode_Experiment-13-1,2356991,baseball,encoding,4,4,17926,18160,234,928.8,774.0,0.0103
Encode-Decode_Experiment-13-1,2356991,baseball,encoding,4,4,18204,18398,194,875.3,526.6,0.0669
Encode-Decode_Experiment-13-1,2356991,baseball,encoding,4,4,18458,18638,180,1235.5,304.2,0.1214
Encode-Decode_Experiment-13-1,2356991,baseball,encoding,4,4,18660,18900,240,1287.6,259.0,0.0856
Encode-Decode_Experiment-13-1,2356991,baseball,encoding,4,4,18936,19338,402,1344.4,465.7,0.2855
Encode-Decode_Experiment-13-1,2356991,baseball,encoding,4,4,19398,19660,262,734.7,719.4,0.0353
Encode-Decode_Experiment-13-1,2356991,baseball,encoding,4,4,19708,19900,192,344.9,860.6,0.1034
Encode-Decode_Experiment-13-1,2356991,baseball,encoding,4,4,19980,20248,268,1263.8,452.8,0.2516
Encode-Decode_Experiment-13-1,2349475,blender,encoding,5,5,20318,20548,230,997.1,544.0,0.0256
Encode-Decode_Experiment-13-1,2349475,blender,encoding,5,5,20582,20992,410,771.9,475.8,0.0717
Encode-Decode_Experiment-13-1,2349475,blender,encoding,5,5,21012,21212,200,688.8,487.8,0.0446
Encode-Decode_Experiment-13-1,2349475,blender,encoding,5,5,21264,21494,230,217.3,754.1,0.0444
Encode-Decode_Experiment-13-1,2349475,blender,encoding,5,5,21540,21732,192,687.5,781.7,0.2
Encode-Decode_Experiment-13-1,2349475,blender,encoding,5,5,21782,22166,384,1013.2,510.1,0.027
Encode-Decode_Experiment-13-1,2349475,blender,encoding,5,5,22192,22360,168,1010.4,413.3,0.0354
Encode-Decode_Experiment-13-1,2349475,blender,encoding,5,5,22408,22716,308,771.4,643.0,0.0605
Encode-Decode_Experiment-13-1,2349475,blender,encoding,5,5,22774,23038,264,1315.2,457.2,0.0719
Encode-Decode_Experiment-13-1,2349475,blender,encoding,5,5,23080,23270,190,1329.8,583.4,0.0666
Encode-Decode_Experiment-13-1,2349475,blender,encoding,5,5,23326,23676,350,1492.4,244.5,0.0647
