SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,SaccStart_ms,SaccEnd_ms,Duration_ms,StartX,StartY,EndX,EndY,PeakVelocity
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,236,270,34,981.3,575.1,803.8,439.9,234.4
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,534,556,22,808.6,448.7,845.0,358.1,144.8
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,810,850,40,865.4,356.8,1113.7,246.9,180.7
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,1110,1154,44,1100.3,244.3,763.1,506.9,273.4
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,1516,1532,16,752.5,494.8,746.3,445.7,82.0
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,1696,1742,46,743.3,438.3,1149.2,691.1,295.3
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,1876,1922,46,1133.3,679.4,974.5,295.0,351.6
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,2370,2390,20,971.3,301.4,1061.5,266.1,137.8
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,2642,2680,38,1068.9,254.4,1328.0,367.6,224.3
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,2946,2994,48,1327.2,359.7,731.2,298.6,354.8
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,3188,3236,48,740.2,300.4,154.4,215.3,304.8
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,3430,3496,66,153.6,225.1,1433.6,298.9,483.7
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,3944,4016,72,1401.8,319.4,32.7,275.6,452.5
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,4152,4164,12,51.7,276.5,93.6,268.8,69.3
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,4310,4370,60,87.3,274.5,788.5,732.5,513.0
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,4676,4726,50,780.4,732.4,1221.9,569.6,258.8
Encode-Decode_Experiment-13-1,2383555,boat,encoding,1,1,4968,5016,48,1211.3,573.7,940.2,286.5,265.1
Encode-Decode_Experiment-13-1,2362704,bears,encoding,2,2,5332,5370,38,1000.3,580.9,865.9,364.7,253.6
Encode-Decode_Experiment-13-1,2362704,bears,encoding,2,2,5724,5762,38,863.8,381.2,942.1,633.9,280.0
Encode-Decode_Experiment-13-1,2362704,bears,encoding,2,2,6068,6252,184,939.4,607.5,926.1,509.0,1133.1
Encode-Decode_Experiment-13-1,2362704,bears,encoding,2,2,6548,6590,42,922.4,510.3,1162.6,387.4,194.7
Encode-Decode_Experiment-13-1,2362704,bears,encoding,2,2,6918,6946,28,1153.4,390.5,921.3,381.1,251.8
Encode-Decode_Experiment-13-1,2362704,bears,encoding,2,2,7176,7194,18,911.6,384.1,822.3,382.7,135.8
Encode-Decode_Experiment-13-1,2362704,bears,encoding,2,2,7638,7656,18,830.0,379.7,911.9,351.8,137.8
Encode-Decode_Experiment-13-1,2362704,bears,encoding,2,2,7946,7956,10,932.7,351.9,969.3,363.0,73.0
Encode-Decode_Experiment-13-1,2362704,bears,encoding,2,2,8238,8282,44,957.8,358.3,900.7,566.0,291.7
Encode-Decode_Experiment-13-1,2362704,bears,encoding,2,2,8502,8532,30,908.1,583.4,917.0,352.9,337.6
Encode-Decode_Experiment-13-1,2362704,bears,encoding,2,2,8908,8920,12,916.4,356.5,864.9,363.4,88.2
