SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,SaccStart_ms,SaccEnd_ms,Duration_ms,StartX,StartY,EndX,EndY,PeakVelocity
Encode-Decode_Experiment-28-1,2356125,airport,encoding,1,1,320,342,22,959.6,557.9,1055.4,535.0,100.6
Encode-Decode_Experiment-28-1,2356125,airport,encoding,1,1,564,592,28,1071.7,525.4,1146.8,615.3,107.9
Encode-Decode_Experiment-28-1,2356125,airport,encoding,1,1,774,926,152,1155.1,616.1,1088.8,604.1,1315.1
Encode-Decode_Experiment-28-1,2356125,airport,encoding,1,1,1032,1054,22,1086.3,597.8,1190.4,665.6,181.2
Encode-Decode_Experiment-28-1,2356125,airport,encoding,1,1,1242,1252,10,1208.9,672.5,1205.7,694.1,49.6
Encode-Decode_Experiment-28-1,2356125,airport,encoding,1,1,1448,1466,18,1199.2,695.8,1136.8,714.9,88.4
Encode-Decode_Experiment-28-1,2356125,airport,encoding,1,1,1680,1696,16,1122.2,719.0,1094.1,749.2,58.4
Encode-Decode_Experiment-28-1,2356125,airport,encoding,1,1,1878,1892,14,1101.6,748.8,1154.4,753.7,72.6
Encode-Decode_Experiment-28-1,2356125,airport,encoding,1,1,2098,2108,10,1164.0,751.0,1151.1,721.8,70.5
Encode-Decode_Experiment-28-1,2356125,airport,encoding,1,1,2252,2302,50,1134.7,710.7,463.3,728.1,352.7
Encode-Decode_Experiment-28-1,2356125,airport,encoding,1,1,2734,2762,28,448.3,719.7,223.7,694.1,196.1
Encode-Decode_Experiment-28-1,2356125,airport,encoding,1,1,2960,2976,16,186.6,705.2,109.0,696.3,96.4
Encode-Decode_Experiment-28-1,2356125,airport,encoding,1,1,3176,3208,32,113.4,686.8,193.4,560.0,133.9
Encode-Decode_Experiment-28-1,2356125,airport,encoding,1,1,3346,3366,20,256.1,515.2,292.4,446.6,106.8
Encode-Decode_Experiment-28-1,2356125,airport,encoding,1,1,3496,3526,30,307.9,440.5,546.6,435.5,225.3
Encode-Decode_Experiment-28-1,2356125,airport,encoding,1,1,3974,4004,30,581.0,441.5,352.6,441.9,172.9
Encode-Decode_Experiment-28-1,2356125,airport,encoding,1,1,4300,4476,176,312.0,438.2,571.1,400.0,1988.6
Encode-Decode_Experiment-28-1,2356125,airport,encoding,1,1,4822,4868,46,582.0,422.1,1085.5,450.2,312.6
Encode-Decode_Experiment-28-1,2356125,airport,encoding,1,1,5030,5038,8,1081.6,453.0,1101.6,467.3,59.5
Encode-Decode_Experiment-28-1,2397102,cake,encoding,2,2,5382,5536,154,989.7,564.3,691.8,244.5,1388.9
