SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,SaccStart_ms,SaccEnd_ms,Duration_ms,StartX,StartY,EndX,EndY,PeakVelocity
Encode-Decode_Experiment-27-1,2367132,video game,encoding,1,1,226,260,34,944.2,576.6,730.9,360.4,350.2
Encode-Decode_Experiment-27-1,2367132,video game,encoding,1,1,356,372,16,733.6,360.3,695.0,307.7,132.4
Encode-Decode_Experiment-27-1,2367132,video game,encoding,1,1,600,648,48,698.5,295.4,1327.8,328.8,360.9
Encode-Decode_Experiment-27-1,2367132,video game,encoding,1,1,1458,1506,48,1287.8,323.1,719.3,267.9,331.6
Encode-Decode_Experiment-27-1,2367132,video game,encoding,1,1,1886,1904,18,731.5,269.9,658.7,246.2,110.2
Encode-Decode_Experiment-27-1,2367132,video game,encoding,1,1,2872,3002,130,667.8,232.6,648.2,183.3,1094.2
Encode-Decode_Experiment-27-1,2367132,video game,encoding,1,1,3268,4594,1326,637.7,214.9,727.0,296.0,645.6
Encode-Decode_Experiment-27-1,2367132,video game,encoding,1,1,4694,4720,26,750.7,334.5,647.9,169.6,322.3
Encode-Decode_Experiment-27-1,2367132,video game,encoding,1,1,4914,5018,104,667.1,210.2,290.0,659.4,432.6
Encode-Decode_Experiment-27-1,2344622,cat,encoding,2,2,5264,5288,24,973.6,570.1,850.3,486.6,203.6
Encode-Decode_Experiment-27-1,2344622,cat,encoding,2,2,5508,5526,18,848.6,502.2,802.8,558.9,133.6
Encode-Decode_Experiment-27-1,2344622,cat,encoding,2,2,5924,5974,50,817.3,548.9,1402.1,671.9,331.5
Encode-Decode_Experiment-27-1,2344622,cat,encoding,2,2,6170,6590,420,1367.9,658.9,951.2,521.5,693.2
Encode-Decode_Experiment-27-1,2344622,cat,encoding,2,2,6736,6756,20,954.6,502.4,875.4,553.8,143.0
Encode-Decode_Experiment-27-1,2344622,cat,encoding,2,2,6976,7100,124,872.5,548.5,743.5,480.8,599.9
Encode-Decode_Experiment-27-1,2344622,cat,encoding,2,2,8074,8120,46,732.3,513.7,1242.4,683.5,326.5
Encode-Decode_Experiment-27-1,2344622,cat,encoding,2,2,8450,8474,24,1246.3,694.7,1169.0,594.5,197.7
Encode-Decode_Experiment-27-1,2344622,cat,encoding,2,2,8608,8648,40,1181.3,598.5,846.8,490.4,300.6
