SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,SaccStart_ms,SaccEnd_ms,Duration_ms,StartX,StartY,EndX,EndY,PeakVelocity
Encode-Decode_Experiment-12-1,2348899,tie,encoding,1,1,326,352,26,983.9,610.0,847.2,660.0,137.5
Encode-Decode_Experiment-12-1,2348899,tie,encoding,1,1,586,622,36,843.1,656.8,941.4,862.9,189.5
Encode-Decode_Experiment-12-1,2348899,tie,encoding,1,1,998,1050,52,938.0,857.6,511.9,745.0,201.4
Encode-Decode_Experiment-12-1,2348899,tie,encoding,1,1,1268,1310,42,516.8,740.7,453.8,506.8,380.5
Encode-Decode_Experiment-12-1,2348899,tie,encoding,1,1,1742,1780,38,470.0,487.8,180.2,596.0,246.2
Encode-Decode_Experiment-12-1,2348899,tie,encoding,1,1,2042,2096,54,188.3,595.1,816.9,625.0,280.5
Encode-Decode_Experiment-12-1,2348899,tie,encoding,1,1,2352,2364,12,816.6,624.2,809.8,592.3,68.0
Encode-Decode_Experiment-12-1,2348899,tie,encoding,1,1,2586,2622,36,809.8,598.6,907.0,830.8,276.9
Encode-Decode_Experiment-12-1,2348899,tie,encoding,1,1,3044,3066,22,910.6,814.9,945.3,876.1,94.0
Encode-Decode_Experiment-12-1,2348899,tie,encoding,1,1,3370,3388,18,941.0,862.0,987.2,814.6,96.8
Encode-Decode_Experiment-12-1,2348899,tie,encoding,1,1,3716,3730,14,987.5,817.4,1036.8,792.4,82.4
Encode-Decode_Experiment-12-1,2348899,tie,encoding,1,1,3976,3998,22,1038.5,788.3,935.4,847.0,143.5
Encode-Decode_Experiment-12-1,2348899,tie,encoding,1,1,4548,4568,20,933.6,852.3,941.7,924.1,79.0
Encode-Decode_Experiment-12-1,2348899,tie,encoding,1,1,4932,4950,18,944.4,929.1,953.3,871.2,78.3
Encode-Decode_Experiment-12-1,2350974,drink,encoding,2,2,5334,5376,42,958.0,580.1,755.6,428.4,229.2
Encode-Decode_Experiment-12-1,2350974,drink,encoding,2,2,5584,5600,16,766.0,417.3,714.7,379.4,98.9
Encode-Decode_Experiment-12-1,2350974,drink,encoding,2,2,5980,5986,6,684.5,375.1,701.1,369.3,48.7
Encode-Decode_Experiment-12-1,2350974,drink,encoding,2,2,7084,7126,42,698.7,363.9,372.4,315.9,205.3
Encode-Decode_Experiment-12-1,2350974,drink,encoding,2,2,7742,7760,18,373.2,315.2,453.9,293.9,109.1
Encode-Decode_Experiment-12-1,2350974,drink,encoding,2,2,7914,7940,26,495.2,302.2,661.1,388.5,228.3
Encode-Decode_Experiment-12-1,2350974,drink,encoding,2,2,8094,8142,48,665.9,392.3,1067.9,389.1,265.5
Encode-Decode_Experiment-12-1,2350974,drink,encoding,2,2,8370,8396,26,1068.4,374.3,954.0,498.9,244.3
Encode-Decode_Experiment-12-1,2350974,drink,encoding,2,2,8824,8846,22,952.9,488.0,1114.5,476.0,183.5
Encode-Decode_Experiment-12-1,2350974,drink,encoding,2,2,9280,9310,30,1149.7,438.2,915.8,501.3,249.9
Encode-Decode_Experiment-12-1,2350974,drink,encoding,2,2,9702,9738,36,910.6,506.8,719.8,501.6,149.7
Encode-Decode_Experiment-12-1,2350974,drink,encoding,2,2,10110,10128,18,721.5,495.7,732.8,434.5,98.1
Encode-Decode_Experiment-12-1,2362704,bears,encoding,3,3,10454,10484,30,980.9,586.8,885.8,737.5,224.9
Encode-Decode_Experiment-12-1,2362704,bears,encoding,3,3,10680,10708,28,893.0,737.4,888.5,515.4,294.2
Encode-Decode_Experiment-12-1,2362704,bears,encoding,3,3,10896,10946,50,886.8,475.5,887.7,768.6,337.3
Encode-Decode_Experiment-12-1,2362704,bears,encoding,3,3,11206,11226,20,885.2,780.4,993.1,793.3,139.6
Encode-Decode_Experiment-12-1,2362704,bears,encoding,3,3,11480,11498,18,986.5,788.9,1039.4,795.9,90.8
Encode-Decode_Experiment-12-1,2362704,bears,encoding,3,3,11662,11686,24,1023.7,790.2,1212.6,731.7,224.6
Encode-Decode_Experiment-12-1,2362704,bears,encoding,3,3,12020,12058,38,1242.9,718.9,1174.7,492.5,196.8
Encode-Decode_Experiment-12-1,2362704,bears,encoding,3,3,12750,12794,44,1168.8,462.1,816.7,470.9,234.2
Encode-Decode_Experiment-12-1,2362704,bears,encoding,3,3,13042,13088,46,820.9,461.9,819.5,654.3,273.7
Encode-Decode_Experiment-12-1,2362704,bears,encoding,3,3,13262,13288,26,818.5,675.5,866.2,780.2,165.0
Encode-Decode_Experiment-12-1,2362704,bears,encoding,3,3,13518,13540,22,870.4,767.8,952.5,833.7,149.3
Encode-Decode_Experiment-12-1,2362704,bears,encoding,3,3,13894,13912,18,946.5,833.8,956.2,773.0,103.7
Encode-Decode_Experiment-12-1,2362704,bears,encoding,3,3,14076,14118,42,960.6,771.5,1004.5,890.9,195.7
Encode-Decode_Experiment-12-1,2362704,bears,encoding,3,3,14272,14312,40,1007.0,903.6,1255.9,723.3,236.7
Encode-Decode_Experiment-12-1,2362704,bears,encoding,3,3,14572,14602,30,1258.1,707.6,1170.1,834.7,210.9
Encode-Decode_Experiment-12-1,2362704,bears,encoding,3,3,14974,15002,28,1161.1,827.1,1060.0,1001.4,250.7
Encode-Decode_Experiment-12-1,2412687,dog,encoding,4,4,15668,15688,20,976.6,587.3,947.6,669.3,130.6
Encode-Decode_Experiment-12-1,2412687,dog,encoding,4,4,15872,15890,18,941.6,676.6,1012.8,617.1,140.0
Encode-Decode_Experiment-12-1,2412687,dog,encoding,4,4,16160,16174,14,1031.1,604.1,1068.0,570.9,84.1
Encode-Decode_Experiment-12-1,2412687,dog,encoding,4,4,16436,16458,22,1056.3,572.7,1168.9,505.4,188.8
Encode-Decode_Experiment-12-1,2412687,dog,encoding,4,4,16626,16686,60,1169.8,485.9,1526.4,267.0,178.5
Encode-Decode_Experiment-12-1,2412687,dog,encoding,4,4,16878,16970,92,1521.6,259.1,898.3,622.6,354.5
Encode-Decode_Experiment-12-1,2412687,dog,encoding,4,4,17130,17152,22,876.2,635.4,902.5,691.3,91.4
Encode-Decode_Experiment-12-1,2412687,dog,encoding,4,4,17536,17578,42,891.6,678.9,1029.3,519.7,205.6
Encode-Decode_Experiment-12-1,2412687,dog,encoding,4,4,17780,17858,78,1042.0,524.4,1629.2,158.9,294.7
Encode-Decode_Experiment-12-1,2412687,dog,encoding,4,4,18012,18034,22,1639.3,141.5,1744.3,103.9,140.4
Encode-Decode_Experiment-12-1,2412687,dog,encoding,4,4,18296,18342,46,1735.1,97.6,1482.5,408.2,346.0
Encode-Decode_Experiment-12-1,2412687,dog,encoding,4,4,18620,18718,98,1490.1,415.7,438.3,734.2,381.2
Encode-Decode_Experiment-12-1,2412687,dog,encoding,4,4,19102,19170,68,408.2,738.4,675.1,150.0,320.1
Encode-Decode_Experiment-12-1,2412687,dog,encoding,4,4,19422,19484,62,678.6,155.7,876.1,596.1,374.0
Encode-Decode_Experiment-12-1,2412687,dog,encoding,4,4,19698,19726,28,875.2,618.5,808.1,809.9,264.8
Encode-Decode_Experiment-12-1,2412687,dog,encoding,4,4,19898,19940,42,812.2,810.4,1235.3,828.6,292.4
Encode-Decode_Experiment-12-1,2412687,dog,encoding,4,4,20180,20214,34,1258.5,824.5,1326.7,899.0,204.9
Encode-Decode_Experiment-12-1,2412687,dog,encoding,4,4,20290,20322,32,1344.4,912.6,1306.4,874.1,204.9
Encode-Decode_Experiment-12-1,2379478,baby-milk,encoding,5,5,20584,20606,22,940.7,605.3,994.0,482.9,223.3
Encode-Decode_Experiment-12-1,2379478,baby-milk,encoding,5,5,20810,20832,22,999.7,446.2,1017.3,348.8,161.4
Encode-Decode_Experiment-12-1,2379478,baby-milk,encoding,5,5,21090,21118,28,1020.6,328.0,1187.8,515.5,319.3
Encode-Decode_Experiment-12-1,2379478,baby-milk,encoding,5,5,21464,21508,44,1183.2,529.8,932.6,679.4,237.1
Encode-Decode_Experiment-12-1,2379478,baby-milk,encoding,5,5,21742,21766,24,938.8,680.2,969.0,529.1,232.4
Encode-Decode_Experiment-12-1,2379478,baby-milk,encoding,5,5,22024,22030,6,973.0,480.9,993.5,477.6,57.2
Encode-Decode_Experiment-12-1,2379478,baby-milk,encoding,5,5,22366,22374,8,990.5,482.4,1005.5,496.1,51.1
Encode-Decode_Experiment-12-1,2379478,baby-milk,encoding,5,5,22564,22608,44,1002.7,502.6,996.3,680.0,269.9
Encode-Decode_Experiment-12-1,2379478,baby-milk,encoding,5,5,22952,22960,8,993.3,694.4,985.2,675.5,52.9
Encode-Decode_Experiment-12-1,2379478,baby-milk,encoding,5,5,23170,23214,44,981.5,671.2,653.4,870.6,285.1
Encode-Decode_Experiment-12-1,2379478,baby-milk,encoding,5,5,23550,23606,56,655.1,874.7,848.5,339.8,372.8
Encode-Decode_Experiment-12-1,2379478,baby-milk,encoding,5,5,23840,23858,18,873.9,318.1,969.9,297.6,137.6
Encode-Decode_Experiment-12-1,2379478,baby-milk,encoding,5,5,24116,24146,30,975.7,310.5,961.4,486.2,230.7
Encode-Decode_Experiment-12-1,2379478,baby-milk,encoding,5,5,24336,24344,8,969.1,478.6,991.6,479.4,47.8
Encode-Decode_Experiment-12-1,2379478,baby-milk,encoding,5,5,24714,24722,8,993.8,482.9,996.3,498.6,42.2
Encode-Decode_Experiment-12-1,2379478,baby-milk,encoding,5,5,25058,25084,26,990.0,500.1,1174.9,501.5,197.1
Encode-Decode_Experiment-12-1,2379478,baby-milk,encoding,5,5,25342,25350,8,1183.6,504.1,1167.1,490.1,51.1
Encode-Decode_Experiment-12-1,2374670,spray-vehicle,encoding,6,6,25754,25776,22,965.0,576.5,918.7,485.1,171.1
