SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,FixStart_ms,FixEnd_ms,Duration_ms,GazeX,GazeY,Salience
Encode-Decode_Experiment-21-1,2409918,elephant,encoding,1,1,4,298,294,986.0,566.5,0.0609
Encode-Decode_Experiment-21-1,2409918,elephant,encoding,1,1,336,550,214,1171.1,443.2,0.3156
Encode-Decode_Experiment-21-1,2409918,elephant,encoding,1,1,620,940,320,433.4,612.0,0.0335
Encode-Decode_Experiment-21-1,2409918,elephant,encoding,1,1,1118,1208,90,373.7,479.5,0.2747
Encode-Decode_Experiment-21-1,2409918,elephant,encoding,1,1,1234,1518,284,345.4,346.8,0.2785
Encode-Decode_Experiment-21-1,2409918,elephant,encoding,1,1,1534,1760,226,326.7,314.2,0.2105
Encode-Decode_Experiment-21-1,2409918,elephant,encoding,1,1,1830,2004,174,1151.1,318.9,0.1415
Encode-Decode_Experiment-21-1,2409918,elephant,encoding,1,1,2034,2462,428,1122.6,461.4,0.3812
Encode-Decode_Experiment-21-1,2409918,elephant,encoding,1,1,2484,2512,28,1165.0,499.8,0.1697
Encode-Decode_Experiment-21-1,2409918,elephant,encoding,1,1,2542,2776,234,1027.9,568.3,0.0511
Encode-Decode_Experiment-21-1,2409918,elephant,encoding,1,1,2836,3258,422,1599.8,695.5,0.0474
Encode-Decode_Experiment-21-1,2409918,elephant,encoding,1,1,3282,3430,148,1562.7,595.7,0.0146
Encode-Decode_Experiment-21-1,2409918,elephant,encoding,1,1,3470,3572,102,1312.9,639.0,0.0375
Encode-Decode_Experiment-21-1,2409918,elephant,encoding,1,1,3760,4092,332,1264.9,614.4,0.0288
Encode-Decode_Experiment-21-1,2409918,elephant,encoding,1,1,4112,4334,222,1319.4,646.2,0.0413
Encode-Decode_Experiment-21-1,2409918,elephant,encoding,1,1,4360,4488,128,1207.3,586.9,0.0388
Encode-Decode_Experiment-21-1,2409918,elephant,encoding,1,1,4548,4826,278,1705.7,242.2,0.0328
Encode-Decode_Experiment-21-1,2409918,elephant,encoding,1,1,4886,5058,172,1209.5,194.1,0.2289
Encode-Decode_Experiment-21-1,2379478,baby-milk,encoding,2,2,5084,5328,244,941.4,558.8,0.6207
Encode-Decode_Experiment-21-1,2379478,baby-milk,encoding,2,2,5362,5786,424,1135.0,547.0,0.3551
Encode-Decode_Experiment-21-1,2379478,baby-milk,encoding,2,2,5810,6068,258,1010.4,518.4,0.9357
Encode-Decode_Experiment-21-1,2379478,baby-milk,encoding,2,2,6114,6360,246,911.5,316.8,0.2748
Encode-Decode_Experiment-21-1,2379478,baby-milk,encoding,2,2,6382,6716,334,986.2,280.0,0.4744
Encode-Decode_Experiment-21-1,2379478,baby-milk,encoding,2,2,6742,7022,280,890.1,306.2,0.3232
Encode-Decode_Experiment-21-1,2379478,baby-milk,encoding,2,2,7060,7226,166,1025.6,504.0,0.8766
Encode-Decode_Experiment-21-1,2379478,baby-milk,encoding,2,2,7240,7528,288,1001.5,483.7,0.5658
Encode-Decode_Experiment-21-1,2379478,baby-milk,encoding,2,2,7540,7688,148,1016.9,472.8,0.4874
Encode-Decode_Experiment-21-1,2379478,baby-milk,encoding,2,2,7724,7894,170,974.7,652.4,0.5356
Encode-Decode_Experiment-21-1,2379478,baby-milk,encoding,2,2,7934,8232,298,705.5,783.8,0.1571
Encode-Decode_Experiment-21-1,2379478,baby-milk,encoding,2,2,8248,8420,172,682.6,752.7,0.1615
Encode-Decode_Experiment-21-1,2379478,baby-milk,encoding,2,2,8458,8704,246,823.1,973.0,0.2734
Encode-Decode_Experiment-21-1,2379478,baby-milk,encoding,2,2,8728,8872,144,954.0,927.7,0.2417
Encode-Decode_Experiment-21-1,2379478,baby-milk,encoding,2,2,8950,9230,280,577.5,347.6,0.1336
Encode-Decode_Experiment-21-1,2379478,baby-milk,encoding,2,2,9414,9562,148,860.9,227.7,0.2792
Encode-Decode_Experiment-21-1,2379478,baby-milk,encoding,2,2,9608,9970,362,645.5,109.0,0.3505
Encode-Decode_Experiment-21-1,2379478,baby-milk,encoding,2,2,10026,10152,126,1019.9,231.6,0.3616
Encode-Decode_Experiment-21-1,2411268,apple,encoding,3,3,10160,10396,236,961.1,555.9,0.0798
Encode-Decode_Experiment-21-1,2411268,apple,encoding,3,3,10440,10602,162,941.4,333.5,0.1768
Encode-Decode_Experiment-21-1,2411268,apple,encoding,3,3,10632,10782,150,1139.0,339.1,0.1601
Encode-Decode_Experiment-21-1,2411268,apple,encoding,3,3,10810,11250,440,984.4,191.8,0.0953
Encode-Decode_Experiment-21-1,2411268,apple,encoding,3,3,11280,11626,346,1049.5,261.7,0.4939
Encode-Decode_Experiment-21-1,2411268,apple,encoding,3,3,11656,11834,178,1166.9,348.3,0.1317
Encode-Decode_Experiment-21-1,2411268,apple,encoding,3,3,11848,12048,200,1128.2,348.1,0.1502
Encode-Decode_Experiment-21-1,2411268,apple,encoding,3,3,12068,12390,322,1116.7,321.0,0.1878
Encode-Decode_Experiment-21-1,2411268,apple,encoding,3,3,12416,12640,224,1239.8,396.7,0.0852
Encode-Decode_Experiment-21-1,2411268,apple,encoding,3,3,12658,12836,178,1185.2,435.3,0.1212
Encode-Decode_Experiment-21-1,2411268,apple,encoding,3,3,12852,13314,462,1186.5,399.5,0.1236
Encode-Decode_Experiment-21-1,2411268,apple,encoding,3,3,13340,13576,236,1228.4,486.7,0.2013
Encode-Decode_Experiment-21-1,2411268,apple,encoding,3,3,13636,13852,216,987.6,845.2,0.0791
Encode-Decode_Experiment-21-1,2411268,apple,encoding,3,3,13876,14078,202,905.7,888.3,0.0677
Encode-Decode_Experiment-21-1,2411268,apple,encoding,3,3,14102,14258,156,903.4,812.6,0.0872
Encode-Decode_Experiment-21-1,2411268,apple,encoding,3,3,14302,14478,176,584.0,837.5,0.1357
Encode-Decode_Experiment-21-1,2411268,apple,encoding,3,3,14530,14664,134,639.5,546.5,0.0527
Encode-Decode_Experiment-21-1,2411268,apple,encoding,3,3,14706,14992,286,636.0,282.4,0.0952
Encode-Decode_Experiment-21-1,2411268,apple,encoding,3,3,15138,15232,94,716.9,159.7,0.1708
Encode-Decode_Experiment-21-1,2370664,donuts,encoding,4,4,15240,15480,240,946.1,547.5,0.3647
Encode-Decode_Experiment-21-1,2370664,donuts,encoding,4,4,15504,15744,240,1036.1,493.2,0.2083
Encode-Decode_Experiment-21-1,2370664,donuts,encoding,4,4,15802,15970,168,598.7,595.9,0.1295
Encode-Decode_Experiment-21-1,2370664,donuts,encoding,4,4,15994,16162,168,611.1,666.9,0.1697
Encode-Decode_Experiment-21-1,2370664,donuts,encoding,4,4,16238,16570,332,1457.6,614.1,0.1331
Encode-Decode_Experiment-21-1,2370664,donuts,encoding,4,4,16598,16992,394,1529.0,526.1,0.0652
Encode-Decode_Experiment-21-1,2370664,donuts,encoding,4,4,17052,17440,388,1045.2,436.9,0.126
Encode-Decode_Experiment-21-1,2370664,donuts,encoding,4,4,17456,17660,204,1094.9,419.0,0.1201
Encode-Decode_Experiment-21-1,2370664,donuts,encoding,4,4,17778,17952,174,857.1,1046.3,0.1613
Encode-Decode_Experiment-21-1,2370664,donuts,encoding,4,4,17974,18160,186,930.1,1002.7,0.1104
Encode-Decode_Experiment-21-1,2370664,donuts,encoding,4,4,18232,18532,300,1768.5,967.9,0.5637
