SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,SaccStart_ms,SaccEnd_ms,Duration_ms,StartX,StartY,EndX,EndY,PeakVelocity
Encode-Decode_Experiment-16-1,2412687,dog,encoding,1,1,32,38,6,922.4,549.4,925.8,563.1,46.6
Encode-Decode_Experiment-16-1,2412687,dog,encoding,1,1,732,754,22,935.7,553.5,891.5,637.3,148.9
Encode-Decode_Experiment-16-1,2412687,dog,encoding,1,1,1400,1422,22,875.4,597.6,964.6,520.1,162.8
Encode-Decode_Experiment-16-1,2412687,dog,encoding,1,1,2064,2080,16,990.3,506.8,1043.2,488.8,75.9
Encode-Decode_Experiment-16-1,2412687,dog,encoding,1,1,2316,2330,14,1053.3,485.3,1005.4,486.0,78.1
Encode-Decode_Experiment-16-1,2412687,dog,encoding,1,1,2922,2944,22,1028.9,481.0,1119.4,470.3,78.5
Encode-Decode_Experiment-16-1,2412687,dog,encoding,1,1,3042,3098,56,1119.9,476.8,1429.9,857.1,476.4
Encode-Decode_Experiment-16-1,2412687,dog,encoding,1,1,3224,3248,24,1432.6,887.0,1372.2,1023.1,226.4
Encode-Decode_Experiment-16-1,2412687,dog,encoding,1,1,3482,3492,10,1358.9,1011.8,1335.5,1036.1,67.2
Encode-Decode_Experiment-16-1,2412687,dog,encoding,1,1,3644,3724,80,1333.6,1037.1,1514.7,34.4,584.3
Encode-Decode_Experiment-16-1,2412687,dog,encoding,1,1,5042,5084,42,703.1,184.4,619.5,-132.2,714.0
Encode-Decode_Experiment-16-1,2410309,laptop,encoding,2,2,5378,5426,48,951.0,553.3,470.6,137.6,627.6
Encode-Decode_Experiment-16-1,2410309,laptop,encoding,2,2,5698,5730,32,436.1,81.6,383.1,-128.5,292.2
Encode-Decode_Experiment-16-1,2410309,laptop,encoding,2,2,6362,6424,62,501.3,362.1,1132.6,700.6,561.0
Encode-Decode_Experiment-16-1,2410309,laptop,encoding,2,2,6524,6578,54,1148.1,710.7,659.5,448.1,422.9
