SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,FixStart_ms,FixEnd_ms,Duration_ms,GazeX,GazeY,Salience
Encode-Decode_Experiment-27-1,2367132,video game,encoding,1,1,4,224,220,941.1,576.4,0.0655
Encode-Decode_Experiment-27-1,2367132,video game,encoding,1,1,262,354,92,729.9,361.5,0.1499
Encode-Decode_Experiment-27-1,2367132,video game,encoding,1,1,374,598,224,700.9,302.5,0.1055
Encode-Decode_Experiment-27-1,2367132,video game,encoding,1,1,650,1456,806,1296.9,323.0,0.1423
Encode-Decode_Experiment-27-1,2367132,video game,encoding,1,1,1508,1884,376,724.2,267.3,0.0944
Encode-Decode_Experiment-27-1,2367132,video game,encoding,1,1,1906,2870,964,666.8,228.1,0.1288
Encode-Decode_Experiment-27-1,2367132,video game,encoding,1,1,3004,3266,262,645.2,213.2,0.1275
Encode-Decode_Experiment-27-1,2367132,video game,encoding,1,1,4596,4692,96,739.6,325.6,0.1121
Encode-Decode_Experiment-27-1,2367132,video game,encoding,1,1,4722,4912,190,661.8,196.4,0.1263
Encode-Decode_Experiment-27-1,2367132,video game,encoding,1,1,5020,5076,56,295.0,660.5,0.0947
Encode-Decode_Experiment-27-1,2344622,cat,encoding,2,2,5084,5262,178,974.5,569.8,0.0454
Encode-Decode_Experiment-27-1,2344622,cat,encoding,2,2,5290,5506,216,845.9,497.6,0.2331
Encode-Decode_Experiment-27-1,2344622,cat,encoding,2,2,5528,5922,394,808.6,556.4,0.18
Encode-Decode_Experiment-27-1,2344622,cat,encoding,2,2,5976,6168,192,1380.0,667.2,0.1297
Encode-Decode_Experiment-27-1,2344622,cat,encoding,2,2,6592,6734,142,954.7,506.2,0.0883
Encode-Decode_Experiment-27-1,2344622,cat,encoding,2,2,6758,6974,216,873.0,548.0,0.1489
Encode-Decode_Experiment-27-1,2344622,cat,encoding,2,2,7102,8072,970,745.4,505.3,0.2863
Encode-Decode_Experiment-27-1,2344622,cat,encoding,2,2,8122,8448,326,1233.5,688.4,0.2838
Encode-Decode_Experiment-27-1,2344622,cat,encoding,2,2,8476,8606,130,1175.5,596.5,0.3758
Encode-Decode_Experiment-27-1,2344622,cat,encoding,2,2,8650,8848,198,853.1,491.2,0.2394
Encode-Decode_Experiment-27-1,2344622,cat,encoding,2,2,8870,9344,474,764.6,501.1,0.3002
Encode-Decode_Experiment-27-1,2344622,cat,encoding,2,2,9392,9632,240,529.6,601.1,0.1113
Encode-Decode_Experiment-27-1,2344622,cat,encoding,2,2,9660,9918,258,693.6,513.8,0.2054
Encode-Decode_Experiment-27-1,2344622,cat,encoding,2,2,9964,10140,176,490.5,622.7,0.0919
Encode-Decode_Experiment-27-1,2360001,clock,encoding,3,3,10148,10344,196,982.2,573.3,0.0205
Encode-Decode_Experiment-27-1,2360001,clock,encoding,3,3,10370,10590,220,863.8,502.8,0.2099
Encode-Decode_Experiment-27-1,2360001,clock,encoding,3,3,10620,10872,252,748.2,343.6,0.1795
Encode-Decode_Experiment-27-1,2360001,clock,encoding,3,3,10896,11364,468,658.9,296.3,0.3825
Encode-Decode_Experiment-27-1,2360001,clock,encoding,3,3,11384,11522,138,689.7,222.4,0.5382
Encode-Decode_Experiment-27-1,2360001,clock,encoding,3,3,11564,11846,282,984.8,406.5,0.4501
Encode-Decode_Experiment-27-1,2360001,clock,encoding,3,3,11862,12402,540,1008.3,382.7,0.5074
Encode-Decode_Experiment-27-1,2360001,clock,encoding,3,3,12426,12822,396,1094.8,434.3,0.8129
Encode-Decode_Experiment-27-1,2360001,clock,encoding,3,3,12850,13094,244,1017.5,558.4,0.0166
Encode-Decode_Experiment-27-1,2360001,clock,encoding,3,3,13126,13640,514,1036.1,381.4,0.5447
Encode-Decode_Experiment-27-1,2360001,clock,encoding,3,3,13688,13830,142,1007.0,541.9,0.0213
Encode-Decode_Experiment-27-1,2360001,clock,encoding,3,3,13862,13998,136,1074.2,383.5,0.7089
Encode-Decode_Experiment-27-1,2360001,clock,encoding,3,3,14020,14358,338,1018.4,355.0,0.3218
Encode-Decode_Experiment-27-1,2360001,clock,encoding,3,3,14390,14786,396,1097.5,457.8,0.4807
Encode-Decode_Experiment-27-1,2360001,clock,encoding,3,3,14814,15050,236,1031.9,370.6,0.453
Encode-Decode_Experiment-27-1,2360001,clock,encoding,3,3,15060,15212,152,1004.0,360.7,0.3805
Encode-Decode_Experiment-27-1,2350974,drink,encoding,4,4,15220,15440,220,953.3,541.0,0.1217
Encode-Decode_Experiment-27-1,2350974,drink,encoding,4,4,15468,15544,76,806.2,422.0,0.276
Encode-Decode_Experiment-27-1,2350974,drink,encoding,4,4,15572,15784,212,737.2,336.1,0.3893
Encode-Decode_Experiment-27-1,2350974,drink,encoding,4,4,15798,16032,234,698.2,339.6,0.4446
Encode-Decode_Experiment-27-1,2350974,drink,encoding,4,4,16046,16414,368,651.4,339.8,0.3642
Encode-Decode_Experiment-27-1,2350974,drink,encoding,4,4,16428,16630,202,688.7,328.4,0.3446
Encode-Decode_Experiment-27-1,2350974,drink,encoding,4,4,16674,16932,258,441.0,502.8,0.4678
Encode-Decode_Experiment-27-1,2350974,drink,encoding,4,4,16990,17286,296,919.2,549.2,0.1146
