SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,SaccStart_ms,SaccEnd_ms,Duration_ms,StartX,StartY,EndX,EndY,PeakVelocity
Encode-Decode_Experiment-14-1,2369373,chef,encoding,1,1,468,490,22,982.0,561.5,1022.7,649.5,141.1
Encode-Decode_Experiment-14-1,2369373,chef,encoding,1,1,654,708,54,1017.1,659.4,398.0,581.0,274.6
Encode-Decode_Experiment-14-1,2369373,chef,encoding,1,1,1424,1482,58,406.5,589.6,14.7,245.5,249.2
Encode-Decode_Experiment-14-1,2369373,chef,encoding,1,1,1690,1770,80,21.6,261.4,1270.6,614.1,423.7
Encode-Decode_Experiment-14-1,2369373,chef,encoding,1,1,2460,2478,18,1247.7,625.6,1155.7,602.6,126.0
Encode-Decode_Experiment-14-1,2369373,chef,encoding,1,1,2696,2754,58,1141.1,600.3,379.9,605.2,306.4
Encode-Decode_Experiment-14-1,2369373,chef,encoding,1,1,3060,3242,182,374.0,613.6,388.2,726.8,755.6
Encode-Decode_Experiment-14-1,2369373,chef,encoding,1,1,3382,3450,68,388.7,734.9,1078.7,455.1,294.3
Encode-Decode_Experiment-14-1,2369373,chef,encoding,1,1,3726,3756,30,1063.3,466.7,1242.7,570.4,210.5
Encode-Decode_Experiment-14-1,2369373,chef,encoding,1,1,4628,4690,62,1243.6,599.3,1867.3,914.6,262.9
Encode-Decode_Experiment-14-1,2369373,chef,encoding,1,1,4954,4998,44,1848.5,923.4,1831.0,555.3,283.3
Encode-Decode_Experiment-14-1,2397102,cake,encoding,2,2,5454,5494,40,993.7,569.3,1004.1,926.2,300.1
Encode-Decode_Experiment-14-1,2397102,cake,encoding,2,2,5856,5878,22,987.1,927.1,1081.5,964.5,128.8
Encode-Decode_Experiment-14-1,2397102,cake,encoding,2,2,6060,6102,42,1075.3,958.0,767.3,919.5,190.7
Encode-Decode_Experiment-14-1,2397102,cake,encoding,2,2,6348,6400,52,785.1,929.7,465.7,575.8,273.4
Encode-Decode_Experiment-14-1,2397102,cake,encoding,2,2,6654,6698,44,472.9,583.1,630.6,258.5,283.0
Encode-Decode_Experiment-14-1,2397102,cake,encoding,2,2,6970,7028,58,633.9,269.7,1266.2,410.4,289.3
Encode-Decode_Experiment-14-1,2397102,cake,encoding,2,2,7224,7240,16,1239.9,416.1,1220.5,464.1,100.3
Encode-Decode_Experiment-14-1,2397102,cake,encoding,2,2,7362,7410,48,1220.7,468.5,1080.2,988.1,407.1
Encode-Decode_Experiment-14-1,2397102,cake,encoding,2,2,7712,7730,18,1086.9,986.4,1164.6,992.3,112.0
Encode-Decode_Experiment-14-1,2397102,cake,encoding,2,2,7996,8018,22,1161.0,1006.0,1027.6,962.7,158.2
Encode-Decode_Experiment-14-1,2397102,cake,encoding,2,2,8204,8262,58,1001.9,959.6,1093.0,313.0,412.3
Encode-Decode_Experiment-14-1,2397102,cake,encoding,2,2,8436,8464,28,1095.4,330.6,1250.6,462.2,258.7
Encode-Decode_Experiment-14-1,2397102,cake,encoding,2,2,8610,8660,50,1245.1,474.9,1705.1,430.6,227.2
Encode-Decode_Experiment-14-1,2397102,cake,encoding,2,2,9320,9364,44,1672.2,432.8,1232.2,434.3,273.8
Encode-Decode_Experiment-14-1,2397102,cake,encoding,2,2,9524,9566,42,1245.0,443.0,1044.5,235.5,278.0
