SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,SaccStart_ms,SaccEnd_ms,Duration_ms,StartX,StartY,EndX,EndY,PeakVelocity
Encode-Decode_Experiment-2-1,2379478,baby-milk,encoding,1,1,112,122,10,948.3,561.5,983.3,557.0,62.3
Encode-Decode_Experiment-2-1,2379478,baby-milk,encoding,1,1,290,310,20,990.4,552.6,1036.5,485.5,122.2
Encode-Decode_Experiment-2-1,2379478,baby-milk,encoding,1,1,452,490,38,1060.7,485.6,939.6,268.0,263.5
Encode-Decode_Experiment-2-1,2379478,baby-milk,encoding,1,1,772,796,24,952.4,298.7,945.9,391.0,130.1
Encode-Decode_Experiment-2-1,2379478,baby-milk,encoding,1,1,910,928,18,958.9,396.9,999.8,467.0,138.3
Encode-Decode_Experiment-2-1,2379478,baby-milk,encoding,1,1,1290,1308,18,995.9,465.2,1108.3,478.4,145.8
Encode-Decode_Experiment-2-1,2379478,baby-milk,encoding,1,1,1498,1518,20,1127.5,484.0,1017.5,460.6,145.8
Encode-Decode_Experiment-2-1,2379478,baby-milk,encoding,1,1,1696,1706,10,1008.4,465.1,977.1,459.1,58.6
Encode-Decode_Experiment-2-1,2379478,baby-milk,encoding,1,1,1882,1922,40,982.8,466.3,900.7,255.0,232.3
Encode-Decode_Experiment-2-1,2379478,baby-milk,encoding,1,1,2132,2154,22,906.5,275.6,786.4,277.9,140.8
Encode-Decode_Experiment-2-1,2379478,baby-milk,encoding,1,1,2384,2418,34,764.0,299.5,998.2,194.1,205.2
Encode-Decode_Experiment-2-1,2379478,baby-milk,encoding,1,1,2680,2722,42,1056.1,206.6,1217.9,355.8,193.1
Encode-Decode_Experiment-2-1,2379478,baby-milk,encoding,1,1,2892,2942,50,1227.1,348.9,1288.4,780.9,338.3
Encode-Decode_Experiment-2-1,2379478,baby-milk,encoding,1,1,3128,3172,44,1296.7,778.4,832.9,870.5,316.1
Encode-Decode_Experiment-2-1,2379478,baby-milk,encoding,1,1,3376,3398,22,817.0,880.5,825.7,767.2,169.9
Encode-Decode_Experiment-2-1,2379478,baby-milk,encoding,1,1,3504,3526,22,846.9,746.4,939.5,666.4,160.8
Encode-Decode_Experiment-2-1,2379478,baby-milk,encoding,1,1,3758,3768,10,959.4,668.1,982.2,643.4,70.8
Encode-Decode_Experiment-2-1,2379478,baby-milk,encoding,1,1,3988,3996,8,984.9,651.7,978.1,637.1,42.1
Encode-Decode_Experiment-2-1,2379478,baby-milk,encoding,1,1,4328,4372,44,983.0,635.2,1175.9,471.4,257.2
Encode-Decode_Experiment-2-1,2379478,baby-milk,encoding,1,1,4584,4612,28,1190.4,473.4,1036.7,432.9,141.3
Encode-Decode_Experiment-2-1,2379478,baby-milk,encoding,1,1,4642,4670,28,999.2,415.3,894.0,308.1,227.1
Encode-Decode_Experiment-2-1,2379478,baby-milk,encoding,1,1,4922,4938,16,904.7,315.6,959.7,282.9,86.3
Encode-Decode_Experiment-2-1,2411268,apple,encoding,2,2,5318,5356,38,980.2,536.6,1014.6,309.4,245.5
Encode-Decode_Experiment-2-1,2411268,apple,encoding,2,2,5496,5522,26,1020.0,316.4,1200.4,368.1,212.8
Encode-Decode_Experiment-2-1,2411268,apple,encoding,2,2,5702,5740,38,1202.9,370.6,1047.8,239.7,205.0
Encode-Decode_Experiment-2-1,2411268,apple,encoding,2,2,5894,5938,44,1047.9,249.0,614.8,135.6,331.0
Encode-Decode_Experiment-2-1,2411268,apple,encoding,2,2,6154,6176,22,605.3,147.9,726.1,166.0,147.0
Encode-Decode_Experiment-2-1,2411268,apple,encoding,2,2,6290,6328,38,727.1,176.1,999.8,161.3,220.7
Encode-Decode_Experiment-2-1,2411268,apple,encoding,2,2,6520,6586,66,1004.1,170.1,1029.0,834.0,408.2
Encode-Decode_Experiment-2-1,2411268,apple,encoding,2,2,6826,6844,18,1024.1,850.2,968.7,877.6,84.0
Encode-Decode_Experiment-2-1,2411268,apple,encoding,2,2,6996,7014,18,973.9,883.3,898.8,845.4,123.8
Encode-Decode_Experiment-2-1,2411268,apple,encoding,2,2,7426,7482,56,914.6,846.4,1153.4,332.8,348.2
Encode-Decode_Experiment-2-1,2411268,apple,encoding,2,2,7772,7782,10,1163.3,349.0,1126.6,349.2,67.3
