SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,FixStart_ms,FixEnd_ms,Duration_ms,GazeX,GazeY
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,20318,20668,350,983.0,542.1
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,20716,20902,186,549.4,599.2
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,20950,21202,252,1017.6,624.3
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,21230,21370,140,1139.4,550.2
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,21416,21638,222,920.1,229.9
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,21670,21906,236,746.0,190.5
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,21966,22492,526,1169.3,568.1
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,22518,23174,656,1278.8,596.1
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,23212,23490,278,998.3,719.7
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,23530,23676,146,799.6,972.1
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,23876,24020,144,407.4,580.0
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,24036,24326,290,454.9,550.9
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,24360,24598,238,301.1,720.1
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,24722,24812,90,1509.6,775.4
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,24864,25046,182,1866.0,915.4
Encode-Decode_Experiment-8-1,2369373,chef,encoding,5,5,25092,25386,294,1695.0,446.8
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,25394,25686,292,939.4,494.2
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,25708,25820,112,925.1,570.2
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,25866,26032,166,1286.3,391.9
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,26064,26230,166,1408.0,527.1
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,26304,26456,152,342.2,389.1
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,26484,26680,196,284.8,284.8
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,26734,26886,152,798.2,639.1
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,26914,27204,290,897.6,713.5
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,27254,27472,218,1375.0,551.2
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,27542,27858,316,242.4,574.9
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,27880,28252,372,163.6,575.0
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,28304,28516,212,751.2,772.5
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,28542,28684,142,881.2,743.1
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,28744,29206,462,1415.3,566.5
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,29248,29450,202,1323.5,360.2
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,29516,29644,128,1762.0,989.7
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,29704,29914,210,928.8,631.8
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,29932,30204,272,884.0,636.6
Encode-Decode_Experiment-8-1,2386442,teeth,encoding,6,6,30256,30464,208,361.2,357.9
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,30472,30722,250,993.9,529.5
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,30758,30926,168,1005.5,387.7
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,30952,31306,354,863.2,378.6
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,31340,31642,302,1100.1,396.8
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,31678,31906,228,1163.8,278.3
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,31946,32202,256,828.4,409.7
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,32222,32366,144,826.7,364.3
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,32382,32470,88,825.3,332.9
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,32504,32936,432,829.8,509.1
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,32960,33144,184,805.0,586.8
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,33184,33422,238,579.5,461.4
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,33494,33696,202,706.9,291.1
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,33720,33884,164,863.2,255.2
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,33932,34268,336,1096.7,617.3
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,34304,34578,274,848.9,620.5
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,34620,34826,206,1028.7,418.6
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,34852,35068,216,1093.0,449.8
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,35198,35330,132,1176.9,330.1
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,7,7,35360,35540,180,1310.6,218.8
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,35548,35824,276,987.0,537.3
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,35850,36168,318,1173.6,571.8
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,36210,36470,260,827.7,522.9
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,36484,36618,134,776.4,507.8
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,36666,36928,262,1120.5,272.5
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,37034,37192,158,754.4,498.4
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,37240,37466,226,1276.1,687.9
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,37508,37700,192,1519.4,544.5
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,37740,37966,226,1258.5,548.5
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,38154,38320,166,1368.7,631.9
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,38368,38664,296,1092.2,314.3
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,38682,39010,328,1129.3,284.0
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,39056,39224,168,1524.1,218.1
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,39264,39440,176,1253.3,160.4
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,39640,39738,98,749.4,567.5
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,39780,39996,216,504.7,713.2
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,40052,40206,154,961.6,299.9
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,40234,40566,332,1074.2,265.1
Encode-Decode_Experiment-8-1,2344622,cat,encoding,8,8,40592,40624,32,1225.3,178.3
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,40632,40766,134,964.2,533.3
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,40782,40900,118,997.0,521.4
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,40940,41138,198,1035.3,365.6
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,41166,41406,240,893.6,396.2
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,41446,41688,242,1139.8,489.0
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,41872,42014,142,1151.9,701.6
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,42068,42238,170,1208.0,268.7
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,42264,42476,212,1341.2,185.8
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,42504,42714,210,1264.6,306.0
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,42756,43002,246,857.2,395.8
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,43020,43454,434,846.2,361.5
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,43482,43656,174,871.8,511.7
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,43674,43808,134,885.3,547.9
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,43832,44072,240,852.1,613.0
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,44084,44740,656,832.9,633.3
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,44952,45086,134,1113.4,632.3
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,45106,45338,232,1149.7,657.5
Encode-Decode_Experiment-8-1,2385851,suitcase,encoding,9,9,45380,45666,286,1122.2,421.4
Encode-Decode_Experiment-8-1,2397102,cake,encoding,10,10,45710,45958,248,982.7,532.7
Encode-Decode_Experiment-8-1,2397102,cake,encoding,10,10,45992,46114,122,1206.0,467.7
Encode-Decode_Experiment-8-1,2397102,cake,encoding,10,10,46168,46352,184,656.2,244.2
Encode-Decode_Experiment-8-1,2397102,cake,encoding,10,10,46374,46542,168,611.9,305.6
Encode-Decode_Experiment-8-1,2397102,cake,encoding,10,10,46578,46878,300,530.5,528.8
Encode-Decode_Experiment-8-1,2397102,cake,encoding,10,10,46924,46990,66,881.6,269.5
Encode-Decode_Experiment-8-1,2397102,cake,encoding,10,10,47022,47326,304,1057.9,227.0
Encode-Decode_Experiment-8-1,2397102,cake,encoding,10,10,47360,47702,342,1231.3,438.4
Encode-Decode_Experiment-8-1,2397102,cake,encoding,10,10,47762,48034,272,1018.2,923.4
Encode-Decode_Experiment-8-1,2397102,cake,encoding,10,10,48054,48512,458,1126.2,984.0
Encode-Decode_Experiment-8-1,2397102,cake,encoding,10,10,48528,48848,320,1201.7,979.6
Encode-Decode_Experiment-8-1,2397102,cake,encoding,10,10,48874,49152,278,1075.1,991.8
Encode-Decode_Experiment-8-1,2397102,cake,encoding,10,10,49178,49430,252,968.8,990.7
Encode-Decode_Experiment-8-1,2397102,cake,encoding,10,10,49496,49794,298,1660.5,435.7
Encode-Decode_Experiment-8-1,2397102,cake,encoding,10,10,49958,50030,72,810.5,444.1
Encode-Decode_Experiment-8-1,2397102,cake,encoding,10,10,50094,50296,202,883.6,988.6
Encode-Decode_Experiment-8-1,2397102,cake,encoding,10,10,50316,50636,320,957.8,995.4
Encode-Decode_Experiment-8-1,2397102,cake,encoding,10,10,50696,50780,84,632.8,434.2
Encode-Decode_Experiment-8-1,2347025,umbrella,encoding,11,11,50788,51032,244,972.1,540.9
Encode-Decode_Experiment-8-1,2347025,umbrella,encoding,11,11,51058,51268,210,1133.2,550.1
Encode-Decode_Experiment-8-1,2347025,umbrella,encoding,11,11,51288,51430,142,1191.0,565.0
Encode-Decode_Experiment-8-1,2347025,umbrella,encoding,11,11,51484,51798,314,552.3,590.8
Encode-Decode_Experiment-8-1,2347025,umbrella,encoding,11,11,51824,51904,80,527.3,659.7
Encode-Decode_Experiment-8-1,2347025,umbrella,encoding,11,11,51968,52160,192,1258.0,292.1
Encode-Decode_Experiment-8-1,2347025,umbrella,encoding,11,11,52202,52316,114,1520.2,332.7
Encode-Decode_Experiment-8-1,2347025,umbrella,encoding,11,11,52352,52472,120,1679.0,446.9
Encode-Decode_Experiment-8-1,2347025,umbrella,encoding,11,11,52500,52658,158,1752.3,556.0
Encode-Decode_Experiment-8-1,2347025,umbrella,encoding,11,11,52686,52914,228,1697.2,658.2
Encode-Decode_Experiment-8-1,2347025,umbrella,encoding,11,11,52936,53198,262,1618.1,698.2
Encode-Decode_Experiment-8-1,2347025,umbrella,encoding,11,11,53220,53474,254,1540.5,635.1
Encode-Decode_Experiment-8-1,2347025,umbrella,encoding,11,11,53660,53826,166,612.4,1045.7
Encode-Decode_Experiment-8-1,2347025,umbrella,encoding,11,11,53850,54036,186,522.8,1024.0
Encode-Decode_Experiment-8-1,2347025,umbrella,encoding,11,11,54082,54242,160,551.3,589.6
Encode-Decode_Experiment-8-1,2347025,umbrella,encoding,11,11,54296,54540,244,1189.4,542.1
Encode-Decode_Experiment-8-1,2347025,umbrella,encoding,11,11,54566,54860,294,1261.4,434.3
Encode-Decode_Experiment-8-1,2347025,umbrella,encoding,11,11,54876,54962,86,1298.4,412.0
Encode-Decode_Experiment-8-1,2347025,umbrella,encoding,11,11,55018,55406,388,680.1,217.3
Encode-Decode_Experiment-8-1,2347025,umbrella,encoding,11,11,55464,55862,398,525.8,654.1
Encode-Decode_Experiment-8-1,2367132,video game,encoding,12,12,55870,55982,112,974.4,549.8
Encode-Decode_Experiment-8-1,2367132,video game,encoding,12,12,56002,56098,96,1037.6,530.9
Encode-Decode_Experiment-8-1,2367132,video game,encoding,12,12,56136,56280,144,1284.1,453.8
Encode-Decode_Experiment-8-1,2367132,video game,encoding,12,12,56308,56444,136,1332.0,300.6
Encode-Decode_Experiment-8-1,2367132,video game,encoding,12,12,56494,56664,170,762.7,280.7
Encode-Decode_Experiment-8-1,2367132,video game,encoding,12,12,56678,56776,98,711.2,291.6
Encode-Decode_Experiment-8-1,2367132,video game,encoding,12,12,56836,57008,172,222.7,704.2
Encode-Decode_Experiment-8-1,2367132,video game,encoding,12,12,57028,57192,164,196.2,664.7
Encode-Decode_Experiment-8-1,2367132,video game,encoding,12,12,57204,57624,420,188.2,643.3
Encode-Decode_Experiment-8-1,2367132,video game,encoding,12,12,57684,57962,278,762.6,278.8
Encode-Decode_Experiment-8-1,2367132,video game,encoding,12,12,58020,58268,248,1313.3,334.0
Encode-Decode_Experiment-8-1,2367132,video game,encoding,12,12,58322,58516,194,1658.3,625.9
Encode-Decode_Experiment-8-1,2367132,video game,encoding,12,12,58574,58718,144,824.1,539.4
Encode-Decode_Experiment-8-1,2367132,video game,encoding,12,12,58732,58858,126,779.6,534.2
Encode-Decode_Experiment-8-1,2367132,video game,encoding,12,12,58898,59224,326,464.1,609.7
Encode-Decode_Experiment-8-1,2367132,video game,encoding,12,12,59286,59398,112,1089.6,482.2
Encode-Decode_Experiment-8-1,2367132,video game,encoding,12,12,59426,59582,156,1227.7,457.5
Encode-Decode_Experiment-8-1,2367132,video game,encoding,12,12,59630,59746,116,1320.2,272.0
Encode-Decode_Experiment-8-1,2367132,video game,encoding,12,12,59760,59936,176,1317.8,297.1
Encode-Decode_Experiment-8-1,2367132,video game,encoding,12,12,59986,60190,204,758.7,263.2
Encode-Decode_Experiment-8-1,2367132,video game,encoding,12,12,60208,60372,164,725.8,291.6
Encode-Decode_Experiment-8-1,2367132,video game,encoding,12,12,60422,60688,266,1325.4,296.4
Encode-Decode_Experiment-8-1,2367132,video game,encoding,12,12,60700,60838,138,1298.5,300.5
Encode-Decode_Experiment-8-1,2367132,video game,encoding,12,12,60864,60926,62,1317.4,213.6
Encode-Decode_Experiment-8-1,2394020,horse ride,encoding,13,13,60934,60996,62,966.6,542.8
Encode-Decode_Experiment-8-1,2394020,horse ride,encoding,13,13,61018,61206,188,1050.5,534.6
Encode-Decode_Experiment-8-1,2394020,horse ride,encoding,13,13,61238,61432,194,1203.3,594.5
Encode-Decode_Experiment-8-1,2394020,horse ride,encoding,13,13,61476,61774,298,1515.6,481.5
Encode-Decode_Experiment-8-1,2394020,horse ride,encoding,13,13,61826,62002,176,1027.4,395.3
Encode-Decode_Experiment-8-1,2394020,horse ride,encoding,13,13,62044,62410,366,849.4,729.6
Encode-Decode_Experiment-8-1,2394020,horse ride,encoding,13,13,62462,62820,358,1377.7,653.7
Encode-Decode_Experiment-8-1,2394020,horse ride,encoding,13,13,62852,63020,168,1597.9,670.0
Encode-Decode_Experiment-8-1,2394020,horse ride,encoding,13,13,63074,63442,368,937.0,689.2
Encode-Decode_Experiment-8-1,2394020,horse ride,encoding,13,13,63468,63666,198,1051.3,664.7
Encode-Decode_Experiment-8-1,2394020,horse ride,encoding,13,13,63704,63952,248,1307.5,571.2
Encode-Decode_Experiment-8-1,2394020,horse ride,encoding,13,13,63994,64086,92,1635.2,594.4
Encode-Decode_Experiment-8-1,2394020,horse ride,encoding,13,13,64118,64304,186,1558.0,412.2
Encode-Decode_Experiment-8-1,2394020,horse ride,encoding,13,13,64344,64384,40,1350.6,415.5
Encode-Decode_Experiment-8-1,2394020,horse ride,encoding,13,13,64426,64850,424,928.0,474.9
Encode-Decode_Experiment-8-1,2394020,horse ride,encoding,13,13,64902,65140,238,1516.3,457.2
Encode-Decode_Experiment-8-1,2394020,horse ride,encoding,13,13,65182,65484,302,1769.6,335.9
Encode-Decode_Experiment-8-1,2394020,horse ride,encoding,13,13,65642,65814,172,1043.0,353.4
Encode-Decode_Experiment-8-1,2394020,horse ride,encoding,13,13,65860,66004,144,626.2,349.0
Encode-Decode_Experiment-8-1,2374670,spray-vehicle,encoding,14,14,66012,66114,102,968.7,540.9
Encode-Decode_Experiment-8-1,2374670,spray-vehicle,encoding,14,14,66134,66384,250,1040.3,530.0
Encode-Decode_Experiment-8-1,2374670,spray-vehicle,encoding,14,14,66410,66612,202,917.0,491.6
Encode-Decode_Experiment-8-1,2374670,spray-vehicle,encoding,14,14,66636,66772,136,779.5,468.7
Encode-Decode_Experiment-8-1,2374670,spray-vehicle,encoding,14,14,66824,67018,194,569.1,808.6
Encode-Decode_Experiment-8-1,2374670,spray-vehicle,encoding,14,14,67072,67250,178,1130.7,623.2
Encode-Decode_Experiment-8-1,2374670,spray-vehicle,encoding,14,14,67288,67534,246,953.8,475.9
Encode-Decode_Experiment-8-1,2374670,spray-vehicle,encoding,14,14,67578,67724,146,1011.7,256.0
Encode-Decode_Experiment-8-1,2374670,spray-vehicle,encoding,14,14,67776,67990,214,523.4,177.1
Encode-Decode_Experiment-8-1,2374670,spray-vehicle,encoding,14,14,68022,68166,144,386.1,388.6
Encode-Decode_Experiment-8-1,2374670,spray-vehicle,encoding,14,14,68216,68466,250,919.4,498.1
Encode-Decode_Experiment-8-1,2374670,spray-vehicle,encoding,14,14,68488,68640,152,983.2,484.6
Encode-Decode_Experiment-8-1,2374670,spray-vehicle,encoding,14,14,68672,68972,300,1193.6,593.3
Encode-Decode_Experiment-8-1,2374670,spray-vehicle,encoding,14,14,68996,69146,150,1214.9,643.9
Encode-Decode_Experiment-8-1,2374670,spray-vehicle,encoding,14,14,69328,69460,132,1266.0,634.3
Encode-Decode_Experiment-8-1,2374670,spray-vehicle,encoding,14,14,69514,69700,186,1446.1,137.5
Encode-Decode_Experiment-8-1,2374670,spray-vehicle,encoding,14,14,69768,69962,194,532.8,151.0
Encode-Decode_Experiment-8-1,2374670,spray-vehicle,encoding,14,14,69988,70114,126,411.7,134.6
Encode-Decode_Experiment-8-1,2374670,spray-vehicle,encoding,14,14,70174,70382,208,349.2,807.3
Encode-Decode_Experiment-8-1,2374670,spray-vehicle,encoding,14,14,70442,70706,264,388.2,125.6
Encode-Decode_Experiment-8-1,2374670,spray-vehicle,encoding,14,14,70740,70978,238,607.5,120.9
Encode-Decode_Experiment-8-1,2374670,spray-vehicle,encoding,14,14,71048,71084,36,1282.1,161.0
Encode-Decode_Experiment-8-1,2370664,donuts,encoding,15,15,71092,71140,48,1004.5,542.5
Encode-Decode_Experiment-8-1,2370664,donuts,encoding,15,15,71150,71340,190,980.8,541.8
Encode-Decode_Experiment-8-1,2370664,donuts,encoding,15,15,71366,71580,214,1063.9,460.4
Encode-Decode_Experiment-8-1,2370664,donuts,encoding,15,15,71628,71830,202,645.9,598.9
Encode-Decode_Experiment-8-1,2370664,donuts,encoding,15,15,71848,71910,62,600.2,565.9
Encode-Decode_Experiment-8-1,2370664,donuts,encoding,15,15,71960,72184,224,1036.8,394.5
Encode-Decode_Experiment-8-1,2370664,donuts,encoding,15,15,72232,72392,160,1530.5,571.1
Encode-Decode_Experiment-8-1,2370664,donuts,encoding,15,15,72408,72564,156,1505.9,597.6
Encode-Decode_Experiment-8-1,2370664,donuts,encoding,15,15,72632,72826,194,588.0,603.7
Encode-Decode_Experiment-8-1,2370664,donuts,encoding,15,15,72844,72996,152,557.5,566.3
Encode-Decode_Experiment-8-1,2370664,donuts,encoding,15,15,73046,73280,234,1032.5,396.3
