SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,SaccStart_ms,SaccEnd_ms,Duration_ms,StartX,StartY,EndX,EndY,PeakVelocity
Encode-Decode_Experiment-11-1,2370664,donuts,encoding,1,1,308,332,24,952.8,538.9,1093.6,488.0,176.1
Encode-Decode_Experiment-11-1,2370664,donuts,encoding,1,1,562,616,54,1073.7,479.9,1483.7,570.2,262.8
Encode-Decode_Experiment-11-1,2370664,donuts,encoding,1,1,828,886,58,1485.6,575.0,633.8,630.6,419.1
Encode-Decode_Experiment-11-1,2370664,donuts,encoding,1,1,1144,1206,62,646.9,625.9,1185.3,478.6,292.5
Encode-Decode_Experiment-11-1,2370664,donuts,encoding,1,1,1338,1362,24,1206.2,479.4,1079.6,490.5,145.6
Encode-Decode_Experiment-11-1,2370664,donuts,encoding,1,1,1454,1512,58,1096.8,490.3,1488.6,569.5,298.8
Encode-Decode_Experiment-11-1,2370664,donuts,encoding,1,1,1656,1712,56,1504.6,573.3,1046.4,392.7,414.1
Encode-Decode_Experiment-11-1,2370664,donuts,encoding,1,1,1996,2050,54,1035.6,398.8,674.4,580.0,257.3
Encode-Decode_Experiment-11-1,2370664,donuts,encoding,1,1,2402,2450,48,682.9,580.4,1095.6,456.9,250.1
Encode-Decode_Experiment-11-1,2370664,donuts,encoding,1,1,2548,2762,214,1077.6,473.3,877.9,814.9,1237.2
Encode-Decode_Experiment-11-1,2370664,donuts,encoding,1,1,2848,2900,52,871.9,818.4,1052.0,461.3,400.6
Encode-Decode_Experiment-11-1,2370664,donuts,encoding,1,1,3068,3126,58,1063.8,443.2,1549.8,639.9,389.1
Encode-Decode_Experiment-11-1,2370664,donuts,encoding,1,1,3330,3382,52,1559.4,638.0,1784.4,929.9,398.4
Encode-Decode_Experiment-11-1,2370664,donuts,encoding,1,1,3578,3632,54,1798.6,957.4,1144.9,509.2,534.2
Encode-Decode_Experiment-11-1,2370664,donuts,encoding,1,1,3858,3882,24,1151.7,503.4,1020.4,456.7,182.9
Encode-Decode_Experiment-11-1,2370664,donuts,encoding,1,1,4050,4216,166,1027.3,472.2,1031.9,379.3,1486.2
Encode-Decode_Experiment-11-1,2370664,donuts,encoding,1,1,4420,4472,52,1029.4,388.8,1435.1,566.8,306.3
Encode-Decode_Experiment-11-1,2370664,donuts,encoding,1,1,4864,5070,206,1446.5,584.8,1326.6,480.4,879.8
Encode-Decode_Experiment-11-1,2356125,airport,encoding,2,2,5432,5476,44,963.6,529.5,461.5,589.2,280.6
Encode-Decode_Experiment-11-1,2356125,airport,encoding,2,2,5590,5610,20,476.2,597.6,454.5,688.3,173.2
Encode-Decode_Experiment-11-1,2356125,airport,encoding,2,2,5798,5840,42,461.0,697.3,98.2,667.7,218.3
Encode-Decode_Experiment-11-1,2356125,airport,encoding,2,2,6050,6122,72,108.1,673.3,980.4,697.5,359.5
Encode-Decode_Experiment-11-1,2356125,airport,encoding,2,2,6366,6408,42,993.7,702.4,1073.1,445.7,262.7
Encode-Decode_Experiment-11-1,2356125,airport,encoding,2,2,6654,6708,54,1082.1,467.3,609.7,425.1,281.0
Encode-Decode_Experiment-11-1,2356125,airport,encoding,2,2,6928,6968,40,593.5,435.7,248.2,431.5,237.2
Encode-Decode_Experiment-11-1,2356125,airport,encoding,2,2,7084,7248,164,259.6,434.6,969.9,684.2,1180.6
Encode-Decode_Experiment-11-1,2356125,airport,encoding,2,2,7472,7522,50,971.8,686.9,1234.6,649.2,216.1
Encode-Decode_Experiment-11-1,2356125,airport,encoding,2,2,7804,7826,22,1249.7,659.7,1345.6,717.1,162.9
Encode-Decode_Experiment-11-1,2356125,airport,encoding,2,2,8058,8122,64,1346.6,725.3,471.2,737.1,387.7
Encode-Decode_Experiment-11-1,2356125,airport,encoding,2,2,8272,8312,40,481.0,742.3,133.6,712.9,218.0
Encode-Decode_Experiment-11-1,2356125,airport,encoding,2,2,8452,8492,40,131.4,711.7,348.1,447.7,324.4
Encode-Decode_Experiment-11-1,2356125,airport,encoding,2,2,8662,8736,74,354.8,452.9,1307.7,413.8,331.5
Encode-Decode_Experiment-11-1,2356125,airport,encoding,2,2,8958,8982,24,1300.9,418.7,1419.7,456.6,172.5
Encode-Decode_Experiment-11-1,2356125,airport,encoding,2,2,9116,9180,64,1414.1,460.4,683.8,431.8,372.4
Encode-Decode_Experiment-11-1,2356125,airport,encoding,2,2,9310,9468,158,661.1,445.1,551.3,414.9,1261.8
Encode-Decode_Experiment-11-1,2356125,airport,encoding,2,2,9570,9628,58,551.8,419.7,1056.8,462.2,308.8
Encode-Decode_Experiment-11-1,2356125,airport,encoding,2,2,9840,9884,44,1078.9,470.0,1457.1,471.5,264.3
Encode-Decode_Experiment-11-1,2356125,airport,encoding,2,2,10086,10150,64,1437.7,486.8,100000000.0,100000000.0,901.1
Encode-Decode_Experiment-11-1,2344622,cat,encoding,3,3,10466,10510,44,952.5,531.4,1366.4,549.9,261.8
Encode-Decode_Experiment-11-1,2344622,cat,encoding,3,3,10674,10730,56,1359.4,548.8,790.1,444.1,359.3
Encode-Decode_Experiment-11-1,2344622,cat,encoding,3,3,10948,10994,46,768.7,448.5,1104.8,244.5,294.3
Encode-Decode_Experiment-11-1,2344622,cat,encoding,3,3,11324,11368,44,1092.3,245.8,1297.2,497.9,333.0
Encode-Decode_Experiment-11-1,2344622,cat,encoding,3,3,11530,11574,44,1296.5,495.2,1122.1,276.5,297.8
Encode-Decode_Experiment-11-1,2344622,cat,encoding,3,3,11916,11972,56,1121.7,288.8,1544.1,289.7,282.1
Encode-Decode_Experiment-11-1,2344622,cat,encoding,3,3,12246,12262,16,1551.7,289.8,1499.2,243.2,114.8
Encode-Decode_Experiment-11-1,2344622,cat,encoding,3,3,12394,12534,140,1497.0,263.1,691.3,579.0,1226.6
Encode-Decode_Experiment-11-1,2344622,cat,encoding,3,3,12880,13058,178,678.2,604.4,1428.0,588.5,1452.9
Encode-Decode_Experiment-11-1,2344622,cat,encoding,3,3,13266,13300,34,1424.9,589.8,1185.2,568.8,231.3
Encode-Decode_Experiment-11-1,2344622,cat,encoding,3,3,13546,13592,46,1197.5,569.8,1454.8,571.1,217.8
Encode-Decode_Experiment-11-1,2344622,cat,encoding,3,3,13924,13956,32,1433.3,572.4,1631.0,571.8,164.5
Encode-Decode_Experiment-11-1,2344622,cat,encoding,3,3,14174,14234,60,1627.6,574.1,1096.6,293.3,398.6
Encode-Decode_Experiment-11-1,2344622,cat,encoding,3,3,14424,14444,20,1109.5,292.0,1011.5,231.3,186.8
Encode-Decode_Experiment-11-1,2344622,cat,encoding,3,3,14666,14726,60,1014.8,233.2,1488.3,607.3,406.8
Encode-Decode_Experiment-11-1,2344622,cat,encoding,3,3,15118,15158,40,1511.9,622.0,1761.4,794.0,304.0
Encode-Decode_Experiment-11-1,2369373,chef,encoding,4,4,15758,15812,54,961.6,522.3,384.4,566.5,277.8
Encode-Decode_Experiment-11-1,2369373,chef,encoding,4,4,16156,16214,58,379.9,572.8,1072.1,563.8,268.9
Encode-Decode_Experiment-11-1,2369373,chef,encoding,4,4,16530,16552,22,1079.3,564.9,1196.8,579.2,149.2
Encode-Decode_Experiment-11-1,2369373,chef,encoding,4,4,16820,16838,18,1196.6,581.3,1189.6,639.2,94.4
Encode-Decode_Experiment-11-1,2369373,chef,encoding,4,4,17068,17092,24,1189.3,638.6,1336.3,649.1,158.8
Encode-Decode_Experiment-11-1,2369373,chef,encoding,4,4,17224,17282,58,1340.7,654.0,855.7,225.2,368.8
Encode-Decode_Experiment-11-1,2369373,chef,encoding,4,4,17464,17610,146,846.6,253.5,906.3,157.6,1533.9
Encode-Decode_Experiment-11-1,2369373,chef,encoding,4,4,17726,17790,64,912.9,180.6,969.8,664.8,379.7
Encode-Decode_Experiment-11-1,2369373,chef,encoding,4,4,18062,18116,54,957.1,677.5,337.8,613.5,304.1
Encode-Decode_Experiment-11-1,2369373,chef,encoding,4,4,18326,18352,26,348.4,616.6,423.1,760.6,237.4
Encode-Decode_Experiment-11-1,2369373,chef,encoding,4,4,18706,18722,16,427.9,758.6,347.7,752.7,109.2
Encode-Decode_Experiment-11-1,2369373,chef,encoding,4,4,19036,19100,64,347.2,760.6,1037.8,615.5,284.6
Encode-Decode_Experiment-11-1,2369373,chef,encoding,4,4,19338,19472,134,1034.8,629.0,1183.9,546.0,1259.4
Encode-Decode_Experiment-11-1,2369373,chef,encoding,4,4,19606,19662,56,1186.2,549.7,845.7,825.9,339.8
Encode-Decode_Experiment-11-1,2369373,chef,encoding,4,4,19864,19888,24,849.2,850.8,903.4,745.4,176.7
Encode-Decode_Experiment-11-1,2369373,chef,encoding,4,4,20124,20310,186,901.7,746.8,858.3,757.5,1289.3
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,20608,20640,32,956.9,522.7,1028.1,386.8,198.4
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,20798,20818,20,1031.8,388.6,980.0,320.5,143.1
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,21076,21084,8,979.0,324.4,1010.1,323.5,66.1
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,21296,21336,40,1018.0,325.0,666.2,247.3,281.2
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,21536,21586,50,686.0,257.0,862.0,507.0,313.3
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,21870,21902,32,863.4,521.8,920.5,673.0,195.8
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,22212,22236,24,912.9,663.4,847.4,781.7,189.9
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,22670,22692,22,844.5,806.5,961.8,853.9,150.8
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,23052,23072,20,963.7,867.1,855.5,888.9,140.3
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,23276,23314,38,859.2,906.9,806.7,663.2,277.7
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,23614,23636,22,804.9,682.4,774.8,606.9,132.6
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,24206,24240,34,767.0,631.9,842.0,757.5,171.2
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,24324,24492,168,830.8,755.2,869.1,626.8,1203.8
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,24570,24618,48,880.1,643.9,544.6,685.9,299.3
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,24772,24822,50,537.7,683.7,672.7,171.6,410.4
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,25010,25082,72,690.7,169.8,1320.0,269.2,280.3
Encode-Decode_Experiment-11-1,2360001,clock,encoding,5,5,25300,25336,36,1362.3,280.0,1071.4,408.7,316.5
Encode-Decode_Experiment-11-1,150472,pizza-slice,encoding,6,6,25472,25674,202,941.4,530.0,971.8,522.5,1040.1
Encode-Decode_Experiment-11-1,150472,pizza-slice,encoding,6,6,25836,25872,36,978.6,541.5,690.3,565.8,235.7
Encode-Decode_Experiment-11-1,150472,pizza-slice,encoding,6,6,26040,26078,38,695.4,573.5,493.8,484.4,217.0
Encode-Decode_Experiment-11-1,150472,pizza-slice,encoding,6,6,26348,26384,36,518.3,505.9,426.7,367.2,217.0
Encode-Decode_Experiment-11-1,150472,pizza-slice,encoding,6,6,26596,26648,52,434.1,383.7,533.5,649.7,303.3
