SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,SaccStart_ms,SaccEnd_ms,Duration_ms,StartX,StartY,EndX,EndY,PeakVelocity
Encode-Decode_Experiment-8-1,2379478,baby-milk,encoding,1,1,64,78,14,998.6,537.0,943.0,544.9,86.7
Encode-Decode_Experiment-8-1,2379478,baby-milk,encoding,1,1,278,300,22,946.9,544.3,1064.3,489.7,159.5
Encode-Decode_Experiment-8-1,2379478,baby-milk,encoding,1,1,472,508,36,1083.2,484.6,1021.3,320.9,184.7
Encode-Decode_Experiment-8-1,2379478,baby-milk,encoding,1,1,848,876,28,1021.0,320.6,1123.2,446.9,198.0
Encode-Decode_Experiment-8-1,2379478,baby-milk,encoding,1,1,1088,1110,22,1124.7,441.6,1016.0,466.1,142.2
Encode-Decode_Experiment-8-1,2379478,baby-milk,encoding,1,1,1414,1452,38,999.5,473.2,798.1,385.0,173.3
Encode-Decode_Experiment-8-1,2379478,baby-milk,encoding,1,1,1642,1670,28,807.9,387.1,978.4,292.2,213.0
Encode-Decode_Experiment-8-1,2379478,baby-milk,encoding,1,1,1986,2024,38,1002.7,285.7,1109.3,507.2,232.4
Encode-Decode_Experiment-8-1,2379478,baby-milk,encoding,1,1,2178,2198,20,1098.9,494.9,1215.5,471.0,154.8
Encode-Decode_Experiment-8-1,2379478,baby-milk,encoding,1,1,2430,2462,32,1200.5,466.5,983.9,637.7,283.0
Encode-Decode_Experiment-8-1,2379478,baby-milk,encoding,1,1,2754,2794,40,978.0,632.8,980.9,430.4,183.6
Encode-Decode_Experiment-8-1,2379478,baby-milk,encoding,1,1,3116,3122,6,988.6,444.5,1003.2,447.7,39.9
Encode-Decode_Experiment-8-1,2379478,baby-milk,encoding,1,1,3476,3480,4,1002.3,457.9,993.8,461.9,39.3
Encode-Decode_Experiment-8-1,2379478,baby-milk,encoding,1,1,4096,4128,32,1014.6,465.7,1258.2,498.9,249.6
Encode-Decode_Experiment-8-1,2379478,baby-milk,encoding,1,1,4330,4338,8,1255.9,495.1,1238.0,484.8,46.6
Encode-Decode_Experiment-8-1,2379478,baby-milk,encoding,1,1,4544,4592,48,1234.7,482.1,789.6,805.9,315.4
Encode-Decode_Experiment-8-1,2379478,baby-milk,encoding,1,1,4820,4842,22,780.8,814.7,676.2,843.1,129.0
Encode-Decode_Experiment-8-1,2412687,dog,encoding,2,2,5436,5458,22,981.2,534.8,922.2,625.7,152.5
Encode-Decode_Experiment-8-1,2412687,dog,encoding,2,2,5874,5900,26,906.0,648.3,870.3,773.0,176.1
Encode-Decode_Experiment-8-1,2412687,dog,encoding,2,2,6054,6102,48,865.3,770.9,1019.6,520.4,332.8
Encode-Decode_Experiment-8-1,2412687,dog,encoding,2,2,6250,6304,54,1021.7,498.0,1579.8,147.0,390.9
