SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,SaccStart_ms,SaccEnd_ms,Duration_ms,StartX,StartY,EndX,EndY,PeakVelocity
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,352,384,32,975.2,558.8,1235.3,609.5,263.8
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,574,598,24,1225.0,604.7,1101.8,577.0,179.9
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,732,770,38,1113.4,574.6,1031.3,551.3,211.8
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,998,1018,20,1005.3,535.1,1012.7,566.3,82.6
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,1524,1566,42,1000.5,542.4,1168.9,560.8,274.9
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,1756,1774,18,1191.0,566.8,1240.2,591.6,95.4
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,1978,1996,18,1228.2,589.6,1158.6,581.2,98.8
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,2106,2176,70,1178.7,580.2,451.7,506.9,416.9
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,2370,2374,4,428.9,472.8,441.4,483.2,57.0
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,2484,2488,4,444.3,486.0,434.4,476.1,46.9
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,2534,2560,26,442.4,487.9,589.5,545.0,213.3
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,2584,2594,10,592.0,548.1,576.9,535.4,72.4
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,2630,2644,14,569.6,526.7,595.9,550.7,89.0
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,2712,2740,28,579.5,535.8,311.0,414.0,371.7
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,2996,3030,34,329.2,427.5,561.1,518.4,315.5
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,3074,3082,8,551.7,505.2,577.4,524.6,75.4
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,3114,3118,4,579.9,526.3,566.5,513.2,66.9
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,3172,3176,4,577.7,524.1,565.2,511.4,63.1
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,3216,3260,44,571.4,515.1,327.0,431.1,379.2
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,3444,3482,38,302.4,425.1,515.5,507.9,334.9
Encode-Decode_Experiment-15-1,2347025,umbrella,encoding,1,1,3608,3616,8,540.1,502.0,562.0,522.1,67.6
