SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,FixStart_ms,FixEnd_ms,Duration_ms,GazeX,GazeY,Salience
Encode-Decode_Experiment-22-1,2397102,cake,encoding,1,1,4,176,172,1785.0,461.5,0.003
Encode-Decode_Experiment-22-1,2397102,cake,encoding,1,1,248,404,156,1110.1,381.3,0.1629
Encode-Decode_Experiment-22-1,2397102,cake,encoding,1,1,450,648,198,1072.9,220.1,0.0574
Encode-Decode_Experiment-22-1,2397102,cake,encoding,1,1,726,942,216,1078.2,941.5,0.2068
Encode-Decode_Experiment-22-1,2397102,cake,encoding,1,1,1024,1186,162,1085.5,215.5,0.0812
Encode-Decode_Experiment-22-1,2397102,cake,encoding,1,1,1252,1546,294,650.7,227.0,0.0419
Encode-Decode_Experiment-22-1,2397102,cake,encoding,1,1,1626,1818,192,1129.0,562.5,0.0537
Encode-Decode_Experiment-22-1,2397102,cake,encoding,1,1,1872,2112,240,1046.7,940.1,0.2197
Encode-Decode_Experiment-22-1,2397102,cake,encoding,1,1,2188,2406,218,1205.0,370.4,0.1198
Encode-Decode_Experiment-22-1,2397102,cake,encoding,1,1,2458,2818,360,1052.9,184.5,0.0362
Encode-Decode_Experiment-22-1,2397102,cake,encoding,1,1,2894,3094,200,1108.1,909.1,0.091
Encode-Decode_Experiment-22-1,2397102,cake,encoding,1,1,3158,3364,206,1210.1,355.6,0.0845
Encode-Decode_Experiment-22-1,2397102,cake,encoding,1,1,3414,3648,234,1039.3,178.1,0.0364
Encode-Decode_Experiment-22-1,2397102,cake,encoding,1,1,3716,3904,188,1096.4,865.7,0.0286
Encode-Decode_Experiment-22-1,2397102,cake,encoding,1,1,3988,4156,168,984.8,195.8,0.0352
Encode-Decode_Experiment-22-1,2397102,cake,encoding,1,1,4210,4618,408,619.3,230.6,0.0486
Encode-Decode_Experiment-22-1,2397102,cake,encoding,1,1,4702,4912,210,1085.2,777.6,0.0486
Encode-Decode_Experiment-22-1,2397102,cake,encoding,1,1,4982,5076,94,1204.1,288.7,0.0794
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,2,2,5084,5280,196,1004.0,531.2,0.0043
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,2,2,5322,5458,136,1308.1,337.1,0.2479
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,2,2,5486,5608,122,1373.6,455.7,0.3058
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,2,2,5674,5806,132,909.4,485.7,0.0839
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,2,2,5862,5986,124,1387.9,487.3,0.3757
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,2,2,6066,6302,236,597.9,688.0,0.3284
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,2,2,6328,6438,110,498.0,647.4,0.3491
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,2,2,6498,6742,244,1383.8,291.9,0.1294
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,2,2,6812,7014,202,866.6,498.3,0.1864
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,2,2,7034,7786,752,876.4,458.7,0.127
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,2,2,7822,7972,150,979.2,516.9,0.007
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,2,2,8000,8882,882,887.3,443.6,0.0692
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,2,2,8898,9238,340,928.0,450.9,0.0297
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,2,2,9280,9428,148,927.3,508.1,0.04
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,2,2,9480,9780,300,1315.7,482.2,0.2523
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,2,2,9820,10156,336,903.3,462.8,0.0798
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,3,3,10164,10378,214,1007.0,518.5,0.0058
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,3,3,10420,10598,178,1392.2,350.7,0.6278
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,3,3,10654,10994,340,914.0,492.3,0.0774
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,3,3,11052,11254,202,1368.8,460.9,0.3278
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,3,3,11308,11548,240,1022.4,550.8,0.0171
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,3,3,11574,12106,532,908.8,483.5,0.083
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,3,3,12138,12418,280,1136.8,511.1,0.0795
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,3,3,12456,12682,226,1348.5,310.8,0.2344
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,3,3,12706,13038,332,1332.2,269.1,0.0611
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,3,3,13106,13358,252,1011.1,502.7,0.0075
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,3,3,13386,13654,268,880.5,475.6,0.1516
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,3,3,13688,13998,310,634.5,600.6,0.1398
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,3,3,14052,14256,204,938.0,635.6,0.0141
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,3,3,14286,14736,450,885.8,477.9,0.1479
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,3,3,14750,15000,250,882.0,470.5,0.1455
Encode-Decode_Experiment-22-1,2356991,baseball,encoding,3,3,15056,15234,178,775.2,650.1,0.0597
Encode-Decode_Experiment-22-1,150472,pizza-slice,encoding,4,4,15242,15460,218,999.8,525.8,0.0481
Encode-Decode_Experiment-22-1,150472,pizza-slice,encoding,4,4,15484,15620,136,1001.0,448.3,0.0241
Encode-Decode_Experiment-22-1,150472,pizza-slice,encoding,4,4,15664,15876,212,800.1,534.1,0.2044
Encode-Decode_Experiment-22-1,150472,pizza-slice,encoding,4,4,15932,16274,342,980.3,304.5,0.103
Encode-Decode_Experiment-22-1,150472,pizza-slice,encoding,4,4,16332,16716,384,848.9,583.0,0.3419
Encode-Decode_Experiment-22-1,150472,pizza-slice,encoding,4,4,16742,17296,554,751.7,594.8,0.1101
Encode-Decode_Experiment-22-1,150472,pizza-slice,encoding,4,4,17346,17674,328,969.8,792.1,0.063
Encode-Decode_Experiment-22-1,150472,pizza-slice,encoding,4,4,17736,18112,376,689.5,462.4,0.0952
Encode-Decode_Experiment-22-1,150472,pizza-slice,encoding,4,4,18188,18474,286,1391.5,346.2,0.0562
Encode-Decode_Experiment-22-1,150472,pizza-slice,encoding,4,4,18514,18888,374,1705.1,389.8,0.2245
Encode-Decode_Experiment-22-1,150472,pizza-slice,encoding,4,4,18960,19242,282,825.4,366.8,0.1403
Encode-Decode_Experiment-22-1,150472,pizza-slice,encoding,4,4,19276,19672,396,562.2,347.0,0.0514
Encode-Decode_Experiment-22-1,150472,pizza-slice,encoding,4,4,19718,20302,584,783.7,514.9,0.1453
