SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,FixStart_ms,FixEnd_ms,Duration_ms,GazeX,GazeY,Salience
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,4,252,248,946.9,544.2,0.1041
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,280,510,230,819.7,596.6,0.2672
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,542,724,182,919.6,767.4,0.1533
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,750,894,144,975.5,840.0,0.2134
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,936,1092,156,820.9,579.1,0.3002
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,1104,1188,84,785.1,578.3,0.2643
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,1236,1422,186,377.2,476.2,0.6
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,1492,1964,472,161.9,597.5,0.3207
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,2006,2500,494,480.5,481.7,0.2456
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,2540,2686,146,816.1,528.4,0.2664
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,2698,3444,746,766.3,548.2,0.2302
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,3500,3762,262,1375.6,413.5,0.1601
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,3786,3960,174,1272.5,439.8,0.1535
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,4006,4140,134,837.2,552.2,0.2822
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,4156,4626,470,776.9,562.1,0.2416
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,4676,4814,138,380.4,441.0,0.2704
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,4832,4986,154,448.7,462.6,0.2211
Encode-Decode_Experiment-3-1,2348899,tie,encoding,1,1,5028,5078,50,141.6,584.1,0.2572
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,5086,5354,268,920.9,524.2,0.4358
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,5396,5618,222,475.9,508.0,0.1402
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,5638,5938,300,476.0,438.9,0.1374
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,5998,6214,216,1321.5,515.8,0.1315
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,6222,6474,252,1331.7,493.0,0.0964
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,6496,6626,130,1377.3,426.8,0.1506
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,6646,6792,146,1435.9,368.5,0.2657
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,6826,7046,220,1303.7,461.1,0.1203
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,7108,7356,248,456.5,430.1,0.1985
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,7368,7572,204,472.7,397.9,0.1009
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,7590,7834,244,512.6,352.0,0.0369
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,7858,8150,292,445.5,428.5,0.2444
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,8168,8450,282,459.8,366.3,0.0655
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,8470,8638,168,435.9,446.0,0.285
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,8696,8938,242,1245.6,441.8,0.2697
Encode-Decode_Experiment-3-1,2385550,tangerines,encoding,2,2,8958,9238,280,1316.8,426.1,0.0989
