SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,SaccStart_ms,SaccEnd_ms,Duration_ms,StartX,StartY,EndX,EndY,PeakVelocity
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,392,434,42,951.8,589.7,633.0,431.3,235.0
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,598,628,30,633.0,413.9,495.7,533.0,211.0
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,838,910,72,496.9,521.9,1274.0,751.7,376.1
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,1116,1156,40,1285.7,753.8,1301.9,866.0,251.6
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,1392,1432,40,1298.7,886.8,1637.9,846.2,242.1
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,1542,1592,50,1627.9,848.6,1300.0,688.8,324.6
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,1750,1802,52,1280.5,688.8,1084.0,510.8,281.0
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,1900,1954,54,1076.5,499.3,551.0,311.8,334.9
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,2138,2160,22,575.8,299.8,524.3,241.7,131.7
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,2316,2370,54,533.2,240.9,17.7,283.5,247.0
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,2680,2744,64,36.4,275.5,1032.0,897.9,554.3
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,3030,3082,52,1023.6,895.2,571.6,678.1,300.0
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,3244,3266,22,589.4,682.0,498.0,601.1,173.6
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,3400,3416,16,498.6,584.1,456.5,547.4,102.5
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,3822,3880,58,467.6,551.3,1000.6,839.6,301.4
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,4034,4056,22,992.5,834.1,1035.5,888.2,142.1
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,4498,4520,22,1032.8,875.4,1151.2,856.0,146.1
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,4598,4640,42,1150.8,862.4,1509.1,690.7,253.5
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,1,1,4752,4784,32,1524.0,688.2,1766.4,586.4,235.0
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,5508,5550,42,947.4,602.1,588.5,656.8,229.3
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,5616,5640,24,580.4,657.4,451.5,592.1,180.8
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,5820,5834,14,461.9,580.1,426.9,604.7,82.9
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,6504,6558,54,443.5,592.9,1009.7,929.8,376.1
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,7012,7030,18,1003.9,924.5,1091.8,913.2,112.1
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,7190,7220,30,1093.3,917.5,1276.5,865.0,176.2
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,7490,7498,8,1274.8,881.8,1284.2,901.3,55.0
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,7706,7742,36,1280.3,895.5,1542.1,832.1,192.3
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,8036,8046,10,1552.5,837.5,1590.9,823.7,73.4
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,8236,8252,16,1584.3,824.8,1653.4,820.4,94.2
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,8384,8412,28,1632.1,826.0,1754.1,721.0,168.3
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,8674,8720,46,1749.0,728.8,1372.6,477.0,320.5
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,8842,8882,40,1375.0,480.7,1700.4,387.3,241.5
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,9148,9192,44,1707.4,382.7,1272.3,342.8,317.2
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,9326,9384,58,1270.6,353.5,608.1,258.0,323.0
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,9532,9552,20,611.2,252.9,525.6,248.3,123.8
Encode-Decode_Experiment-17-1,2410309,laptop,encoding,2,2,10068,10116,48,544.3,234.2,692.6,429.1,279.9
Encode-Decode_Experiment-17-1,2412687,dog,encoding,3,3,10458,10480,22,894.4,603.1,899.9,694.2,152.3
Encode-Decode_Experiment-17-1,2412687,dog,encoding,3,3,10882,10906,24,883.9,669.4,820.1,540.0,204.0
Encode-Decode_Experiment-17-1,2412687,dog,encoding,3,3,11080,11128,48,819.2,512.4,783.5,166.9,280.8
Encode-Decode_Experiment-17-1,2412687,dog,encoding,3,3,11268,11290,22,778.6,164.4,713.6,54.0,187.8
Encode-Decode_Experiment-17-1,2412687,dog,encoding,3,3,11632,11696,64,701.9,31.8,1008.1,551.5,482.9
Encode-Decode_Experiment-17-1,2412687,dog,encoding,3,3,11922,11944,22,1024.6,575.4,917.4,632.1,182.9
