SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,FixStart_ms,FixEnd_ms,Duration_ms,GazeX,GazeY,Salience
Encode-Decode_Experiment-10-1,2362704,bears,encoding,1,1,4,108,104,993.2,536.2,0.1456
Encode-Decode_Experiment-10-1,2362704,bears,encoding,1,1,118,388,270,974.9,542.0,0.1433
Encode-Decode_Experiment-10-1,2362704,bears,encoding,1,1,408,734,326,916.4,542.6,0.169
Encode-Decode_Experiment-10-1,2362704,bears,encoding,1,1,770,1208,438,922.8,688.3,0.1832
Encode-Decode_Experiment-10-1,2362704,bears,encoding,1,1,1250,1454,204,856.3,431.4,0.0451
Encode-Decode_Experiment-10-1,2362704,bears,encoding,1,1,1512,2062,550,1276.4,631.4,0.1311
Encode-Decode_Experiment-10-1,2362704,bears,encoding,1,1,2102,2314,212,1003.2,681.3,0.2643
Encode-Decode_Experiment-10-1,2362704,bears,encoding,1,1,2342,2572,230,796.0,614.0,0.3337
Encode-Decode_Experiment-10-1,2362704,bears,encoding,1,1,2622,2924,302,1103.9,981.4,0.1479
Encode-Decode_Experiment-10-1,2362704,bears,encoding,1,1,3002,3248,246,884.1,84.6,0.1317
Encode-Decode_Experiment-10-1,2362704,bears,encoding,1,1,3292,3490,198,854.4,344.3,0.0611
Encode-Decode_Experiment-10-1,2362704,bears,encoding,1,1,3530,3668,138,816.7,498.9,0.0856
Encode-Decode_Experiment-10-1,2362704,bears,encoding,1,1,3712,3912,200,914.7,628.6,0.7078
Encode-Decode_Experiment-10-1,2362704,bears,encoding,1,1,3958,4208,250,1214.7,639.5,0.3292
Encode-Decode_Experiment-10-1,2362704,bears,encoding,1,1,4252,4422,170,935.8,723.9,0.1451
Encode-Decode_Experiment-10-1,2362704,bears,encoding,1,1,4624,4812,188,891.7,754.6,0.2901
Encode-Decode_Experiment-10-1,2362704,bears,encoding,1,1,4838,5002,164,852.4,634.6,0.3919
Encode-Decode_Experiment-10-1,2362704,bears,encoding,1,1,5044,5078,34,839.4,311.6,0.0939
Encode-Decode_Experiment-10-1,150472,pizza-slice,encoding,2,2,5086,5412,326,987.2,536.6,0.0564
Encode-Decode_Experiment-10-1,150472,pizza-slice,encoding,2,2,5446,5604,158,813.4,540.9,0.2308
Encode-Decode_Experiment-10-1,150472,pizza-slice,encoding,2,2,5630,5796,166,633.4,469.9,0.0942
Encode-Decode_Experiment-10-1,150472,pizza-slice,encoding,2,2,5816,6268,452,534.5,461.7,0.0877
Encode-Decode_Experiment-10-1,150472,pizza-slice,encoding,2,2,6314,6552,238,883.1,320.7,0.1295
