SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,FixStart_ms,FixEnd_ms,Duration_ms,GazeX,GazeY,Salience
Encode-Decode_Experiment-20-1,2387122,polar bear,encoding,1,1,4,310,306,911.2,593.6,0.2929
Encode-Decode_Experiment-20-1,2387122,polar bear,encoding,1,1,350,684,334,1084.6,461.1,0.0679
Encode-Decode_Experiment-20-1,2387122,polar bear,encoding,1,1,734,1010,276,739.5,728.6,0.0546
Encode-Decode_Experiment-20-1,2387122,polar bear,encoding,1,1,1044,1336,292,966.5,961.2,0.1122
Encode-Decode_Experiment-20-1,2387122,polar bear,encoding,1,1,1410,1534,124,1105.6,510.8,0.0358
Encode-Decode_Experiment-20-1,2387122,polar bear,encoding,1,1,1592,1908,316,1221.7,950.3,0.0047
Encode-Decode_Experiment-20-1,2387122,polar bear,encoding,1,1,2004,2184,180,1097.3,432.1,0.1559
Encode-Decode_Experiment-20-1,2387122,polar bear,encoding,1,1,2382,2652,270,1058.9,451.5,0.0748
Encode-Decode_Experiment-20-1,2387122,polar bear,encoding,1,1,2778,2984,206,973.3,508.4,0.0962
Encode-Decode_Experiment-20-1,2387122,polar bear,encoding,1,1,3146,3436,290,991.3,470.5,0.1128
Encode-Decode_Experiment-20-1,2387122,polar bear,encoding,1,1,3586,4380,794,994.9,495.7,0.0996
Encode-Decode_Experiment-20-1,2387122,polar bear,encoding,1,1,4406,4788,382,1181.9,486.0,0.0464
Encode-Decode_Experiment-20-1,2387122,polar bear,encoding,1,1,4818,5090,272,1017.9,435.4,0.1077
Encode-Decode_Experiment-20-1,2412687,dog,encoding,2,2,5948,6070,122,1009.7,507.2,0.22
Encode-Decode_Experiment-20-1,2412687,dog,encoding,2,2,6178,7278,1100,971.5,547.8,0.1049
Encode-Decode_Experiment-20-1,2412687,dog,encoding,2,2,7326,7470,144,1309.5,401.7,0.0669
Encode-Decode_Experiment-20-1,2412687,dog,encoding,2,2,7522,7782,260,1631.2,91.6,0.0383
Encode-Decode_Experiment-20-1,2412687,dog,encoding,2,2,7846,7982,136,1465.7,850.6,0.0724
Encode-Decode_Experiment-20-1,2412687,dog,encoding,2,2,8098,8516,418,1433.4,705.8,0.0341
Encode-Decode_Experiment-20-1,2412687,dog,encoding,2,2,8566,8782,216,1412.1,973.6,0.4914
Encode-Decode_Experiment-20-1,2412687,dog,encoding,2,2,8832,9010,178,1772.6,897.3,0.2593
Encode-Decode_Experiment-20-1,2412687,dog,encoding,2,2,9058,9292,234,1495.8,720.0,0.0364
Encode-Decode_Experiment-20-1,2412687,dog,encoding,2,2,9348,9518,170,1537.2,332.9,0.1727
Encode-Decode_Experiment-20-1,2412687,dog,encoding,2,2,9586,9834,248,885.8,569.1,0.0814
Encode-Decode_Experiment-20-1,2412687,dog,encoding,2,2,10010,10174,164,1002.7,690.9,0.0246
Encode-Decode_Experiment-20-1,2370664,donuts,encoding,3,3,10182,10440,258,991.1,555.2,0.4444
Encode-Decode_Experiment-20-1,2370664,donuts,encoding,3,3,10468,10928,460,1073.4,472.7,0.1663
Encode-Decode_Experiment-20-1,2370664,donuts,encoding,3,3,10984,11398,414,1471.1,603.7,0.1269
Encode-Decode_Experiment-20-1,2370664,donuts,encoding,3,3,11448,11686,238,1045.4,505.0,0.2815
Encode-Decode_Experiment-20-1,2370664,donuts,encoding,3,3,11748,12038,290,600.3,595.6,0.1299
Encode-Decode_Experiment-20-1,2370664,donuts,encoding,3,3,12070,12246,176,690.6,707.2,0.3917
Encode-Decode_Experiment-20-1,2370664,donuts,encoding,3,3,12302,12386,84,944.2,960.8,0.0825
Encode-Decode_Experiment-20-1,2370664,donuts,encoding,3,3,12508,12706,198,784.2,643.3,0.1831
Encode-Decode_Experiment-20-1,2370664,donuts,encoding,3,3,12752,13316,564,1027.1,416.4,0.1654
Encode-Decode_Experiment-20-1,2370664,donuts,encoding,3,3,13380,13552,172,1493.1,517.0,0.078
Encode-Decode_Experiment-20-1,2370664,donuts,encoding,3,3,13594,13744,150,1500.0,629.8,0.1106
Encode-Decode_Experiment-20-1,2370664,donuts,encoding,3,3,13788,13946,158,1581.6,433.2,0.1353
Encode-Decode_Experiment-20-1,2370664,donuts,encoding,3,3,14008,14168,160,892.3,389.7,0.2995
Encode-Decode_Experiment-20-1,2370664,donuts,encoding,3,3,14204,14676,472,1012.9,419.6,0.1883
Encode-Decode_Experiment-20-1,2370664,donuts,encoding,3,3,14802,15084,282,997.2,430.1,0.197
Encode-Decode_Experiment-20-1,2370664,donuts,encoding,3,3,15144,15250,106,555.1,510.8,0.1496
Encode-Decode_Experiment-20-1,2369373,chef,encoding,4,4,15324,15494,170,960.0,573.4,0.5286
Encode-Decode_Experiment-20-1,2369373,chef,encoding,4,4,15536,15652,116,713.8,428.0,0.2054
Encode-Decode_Experiment-20-1,2369373,chef,encoding,4,4,15708,16216,508,1124.5,624.6,0.1815
Encode-Decode_Experiment-20-1,2369373,chef,encoding,4,4,16250,16536,286,889.0,660.9,0.1344
Encode-Decode_Experiment-20-1,2369373,chef,encoding,4,4,16560,16892,332,939.1,727.0,0.5246
Encode-Decode_Experiment-20-1,2369373,chef,encoding,4,4,16944,17416,472,394.7,558.4,0.1232
Encode-Decode_Experiment-20-1,2369373,chef,encoding,4,4,17468,17680,212,970.1,671.0,0.2954
Encode-Decode_Experiment-20-1,2369373,chef,encoding,4,4,17716,17856,140,1189.3,562.0,0.4433
Encode-Decode_Experiment-20-1,2369373,chef,encoding,4,4,17908,18156,248,889.3,233.2,0.0982
Encode-Decode_Experiment-20-1,2369373,chef,encoding,4,4,18186,18582,396,721.1,162.6,0.1375
Encode-Decode_Experiment-20-1,2369373,chef,encoding,4,4,18644,18984,340,959.9,479.4,0.1262
Encode-Decode_Experiment-20-1,2369373,chef,encoding,4,4,19022,19426,404,1123.2,610.2,0.2438
