svg_z_enc_within_resid,prop_total_resid,prop_relations_resid,prop_objects_resid
-0.33708914857505257,0.15688542986779958,0.40083891187930787,0.0641851651444163
0.04559351525638214,-0.11594372432289723,-0.11679178772284088,-0.12806542887594535
0.2431040605045435,-0.34240805412921144,-0.18889609603614593,-0.40927665679166586
-0.1005023143581869,-0.4300432727012973,-0.32867341688573415,-0.4567897296068855
0.9825301414410378,0.06570187832226015,0.608551330138898,-0.08930288597707364
-0.49489644993117476,0.1425262019927348,0.1418529172142326,0.17260220973127832
-1.9469153544170221,0.02953469073726095,-0.004336622483556429,0.01813086536053493
-1.7388052105295109,-0.036845785796161046,-0.15451703061980987,0.13191032244083967
0.1477852757736094,-0.14426537410233264,-0.24396890776549368,-0.006261208522505668
0.21375177426928194,-0.10523876559592665,-0.15578195922793636,-0.0004650497011953192
0.7458848361431745,-0.49625806986485743,-0.45162589071021886,-0.482687780278397
1.549637376600226,0.5634903858457401,0.31176111904933285,0.5487319412796575
0.790690691517971,0.4540327530837738,0.41832886620863463,0.48315600560937255
-2.4761083668503074,-0.001910213995961585,0.25786947688892403,-0.032075173093110365
-0.6910228595185494,0.0351792547671127,-0.12919128099007338,0.027425653504098757
0.5872097064481371,0.2582630250709465,0.4380267630836197,0.06892651696605423
-1.5599199120309566,-0.4911292957510684,-0.41769789472749785,-0.5127689461992799
1.537002433861471,0.07287916401305289,-0.1206490655274054,0.18367032074251316
-1.217547011835985,-0.05244480331008927,-0.07690102119693731,-0.08513446327231378
-0.16085774295503696,-0.1562344259510391,-0.10132938922050833,-0.22152181593882658
0.6481331175431402,0.024868153646724567,0.08194284880594582,0.01748459447912376
-0.8170070512488988,-0.13392004524836143,-0.1939400666020894,-0.15163476922522978
-0.366401446075578,0.05802216192625742,0.10463744045385726,0.049126616714514904
-0.15224105028435342,-0.13500814363481883,-0.1327947878176407,-0.09041528976854596
2.0145814974907004,-0.19066074707738812,-0.2857875800041529,-0.16944134443333791
-1.8401755061169554,0.23089550821603066,0.07173644921650635,0.2960922664752239
-0.732945669631696,-0.17694178631476376,-0.36326283543104204,-0.20612346631839745
0.4180885702616125,0.05419822847706868,-0.2741201939176814,0.38990240938364207
1.592500754088297,-0.03984734840669524,0.4041198487304154,-0.08755425846575593
0.5398699054578628,0.08307311909215187,-0.05740253696852282,0.18083338485646983
1.7176813347707998,0.08171027730026492,0.23043963044475935,0.015151179591762487
0.42020143258903186,-0.13807642925186547,-0.3356067354514285,0.04962916445809007
-1.1560973449015137,0.16220506077345453,0.2558186076753688,0.14289166504133366
1.0687033483147714,-0.02716862556814348,-0.04965290169246883,0.07388075258363414
0.19267344887926882,0.11855663115013892,0.3802187833428976,-0.05259987281230827
-0.7744443037371647,0.0072978375209146185,0.028649215688339003,0.03791542433891548
-0.01250178565903226,0.35735821509351107,0.5400655308067681,0.3060844142919221
0.3400536148807454,0.13385965455555293,0.14140331179843701,0.038636575635383474
-0.943491095569787,0.09981163297642548,-0.10053770058641043,0.06555524596708484
-1.7277513299756708,-0.10622728238517731,-0.010133803094464544,-0.25028672611447067
1.0136088956452527,0.01315265451275105,-0.18551588820042586,0.0985706462227719
0.3582834092670941,-0.05397583261251626,0.07452788315374559,-0.17736446963753016
1.1146303155719095,-0.09737237600383863,0.09042470728002427,-0.14397924727089562
1.4682516407101314,0.3522574266060131,0.23158858444781405,0.3571857001130181
-1.4878751619800723,-0.31714992416311655,-0.22918328058107906,-0.3153542831130525
-1.9242323283598237,-0.035525803303324666,-0.07260599665003853,-0.0449977627364494
0.40630754286113996,-0.11671298861616308,-0.1667981244300415,-0.12253227104581965
2.0571752991701238,0.09348632768156162,0.02653306455008897,0.27927220307798317
-0.3700539577592331,0.10015097254094318,0.17429258117024415,0.15513638292059273
0.6174113591210754,-0.4522066674065725,-0.545041488307928,-0.4069575383334827
1.2688569287584768,0.06661902747613446,0.10334931565057848,0.11459917707511358
-0.16566537665467618,0.19061315528954326,0.09197835776776364,0.23066603327378232
,,,
-1.8080970328167916,-0.058669981801558246,0.06088633985795966,-0.023943519763256593
0.04526511008177686,-0.05250859928696783,-0.058332721144898625,0.018402815637924452
-0.9714738779267841,0.18484166321022188,0.22545489754270298,0.22942825366739006
0.9812091775265277,0.26274133840930913,0.3445569587009414,0.2895707232733109
0.6067614526047779,0.21293102338891634,0.2956655229933609,0.243550707958902
-2.982746519204394,-0.7414666099635352,-0.6671791507214055,-0.7008516179344948
0.05284383775473278,0.21913645140367088,0.3197738057091668,0.12562611866263595
-0.7712364065406969,-0.2511712610597159,-0.5685640503462579,-0.0802252911951209
1.2215590614730076,0.21470391574807457,0.03739236877550445,0.24669507029848203
-0.9188494956171691,0.07231277281755288,0.312315847582915,-0.20974773381086775
-0.9004189259764266,-0.34667818781128384,-0.3358734509571212,-0.2668729956411324
0.8892531344112267,0.020435250598790033,0.269094483709325,-0.0621887293766934
-1.7825917641225808,0.07265362671920284,0.08295522336692784,0.019034811789180095
-0.8407768975102905,0.19216870099057448,0.05814144885643513,-0.034516147765131344
-0.07544796826298283,0.19602260756877876,0.3028435698395263,0.18402657783202558
1.6854827175623703,0.2523968210234747,-0.03278370856717272,0.3073795043337707
1.3879999186057261,0.15265672957569443,-0.21071623049187627,0.256257926053606
0.5788392743741229,-0.7341845490526638,-0.6520842916561435,-0.7064187469372059
-0.6777332647586138,0.10993881277883388,0.3151075390000566,-0.3243281790222278
-0.6845052949601296,0.032973979313775215,-0.0510804731106248,0.027578163894091623
2.020457019084671,-0.09425750084524931,-0.018432256308069217,-0.05832354995563804
-0.324999837134631,0.014032339344343558,-0.2141698986911777,0.13039106789043642
-0.13851767128327336,0.07032784134805836,0.33391639522908134,0.01675851209592616
0.1281322804419578,,,
1.1972388121143536,,,
-0.9485678880602442,,,
-0.9258338106882815,,,
0.17180873412200048,,,
0.8691989613156239,,,
-0.29554107675370567,,,
-0.9339390831171344,,,
-0.4245966900573462,,,
0.8247006115822554,,,
-1.5607368226726388,,,
0.30018859993814545,,,
-0.1879781525334694,,,
2.433853385175766,,,
-1.162882667062381,,,
1.9270094537167703,,,
0.5290240577705709,,,
0.8162730503178861,,,
0.17933712511860445,,,
0.4639161735112669,,,
0.5629406121763387,,,
0.4230695784374213,,,
-0.1899190378218809,,,
-1.6504205249060864,,,
0.09301238259900901,,,
-0.8970978804490004,,,
-0.7789262725543991,,,
-0.7405573871135622,,,
-0.1953155412981904,,,
-0.02739098324970035,,,
-0.11532182088453863,,,
0.8532363605360946,,,
1.3851078873550366,,,
2.378005562057561,,,
-0.6944224567823483,,,
0.5944707975297173,,,
0.4261862446931054,,,
-2.6271440180069696,,,
-1.7325857216973337,,,
2.0336616557535065,,,
0.7819431769269193,,,
-0.9323005495491172,,,
0.25050373899294603,,,
-0.9630144070553227,,,
-1.6281087824474956,,,
1.1450615597819207,,,
1.7855785333790626,,,
-0.27925766196800633,,,
0.47661356743286853,,,
1.7415028681302518,,,
