svg_z_enc_within_z,pred_relations_pct,ci_lower_rel_pct,ci_upper_rel_pct,pred_objects_pct,ci_lower_obj_pct,ci_upper_obj_pct
0.01680672268907557,46.0638619633395,44.244703345250656,47.88302058142834,55.934781448849606,54.11562283076077,57.75394006693843
0.05042016806722671,46.14033545238466,44.319645224463,47.96102568030632,55.99718126366725,54.17649103574559,57.81787149158891
0.08403361344537785,46.216808941429825,44.39244823010496,48.0411696527547,56.05958107848491,54.23522036716004,57.88394178980978
0.11764705882352944,46.29328243047499,44.46312523102573,48.123439629924256,56.121980893302556,54.2918236938533,57.95213809275182
0.15126050420168058,46.36975591952016,44.53169634076327,48.20781549827704,56.184380708120216,54.34632112936333,58.02244028687711
0.18487394957983172,46.44622940856532,44.5981885740279,48.29427024310274,56.24678052293787,54.398739688400454,58.09482135747528
0.2184873949579833,46.522702897610486,44.66263539671989,48.38277039850108,56.30918033775553,54.449112836864934,58.16924783864612
0.25210084033613445,46.59917638665565,44.72507618647562,48.47327658683568,56.37158015257317,54.49747995239315,58.245680352753205
0.2857142857142856,46.67564987570082,44.785555623168925,48.565744128232716,56.433979967390826,54.54388571485893,58.324074219922714
0.31932773109243673,46.752123364745984,44.844123030027156,48.66012369946481,56.496379782208486,54.58837944748966,58.404380116927314
0.3529411764705883,46.82859685379115,44.90083168608683,48.75636202149547,56.55877959702613,54.63101442932181,58.48654476473045
0.38655462184873945,46.90507034283631,44.95573812973492,48.85440255593771,56.62117941184379,54.6718471987424,58.57051162494519
0.4201680672268906,46.98154383188148,45.00890147125213,48.954186192510825,56.68357922666144,54.7109368660321,58.65622158729078
0.45378151260504174,47.058017320926645,45.06038272982704,49.05565191202624,56.7459790414791,54.748344450379506,58.74361363257869
0.4873949579831933,47.13449080997181,45.11024420768743,49.15873741225618,56.80837885629675,54.78413225401238,58.83262545858112
0.5210084033613445,47.21096429901698,45.15854891102754,49.26337968700641,56.87077867111441,54.818363283124974,58.92319405910384
0.5546218487394956,47.28743778806214,45.20536002449383,49.36951555163046,56.93317848593205,54.851100722363746,59.01525624950037
0.5882352941176467,47.363911277107306,45.25074044328216,49.47708211093245,56.99557830074971,54.882407466924576,59.10874913457486
0.6218487394957983,47.44038476615247,45.294752364503324,49.58601716780162,57.057978115567366,54.91234571391822,59.20361051721651
0.6554621848739495,47.51685825519763,45.33745693745509,49.696259572940185,57.120377930385025,54.94097661264248,59.29977924812757
0.6890756302521006,47.5933317442428,45.378913970821756,49.807749517663844,57.18277774520267,54.96835997178163,59.39719551862371
0.7226890756302522,47.66980523328797,45.419181693599036,49.92042877297689,57.24517756002033,54.99455402033141,59.495801099709254
0.7563025210084033,47.74627872233313,45.458316565684854,50.03424087898141,57.30757737483798,55.01961521818971,59.59553953148625
0.7899159663865545,47.8227522113783,45.496373133540565,50.14913128921603,57.36997718965563,55.04359811181789,59.696356267493364
0.8235294117647056,47.899225700423465,45.533403926062284,50.26504747478465,57.43237700447329,55.0665552301121,59.798198778834475
0.8571428571428572,47.97569918946863,45.56945938575503,50.38193899318223,57.49477681929094,55.088537015577344,59.90101662300453
0.8907563025210083,48.05217267851379,45.60458783042299,50.4997575266046,57.5571766341086,55.109591786017795,60.0047614821994
0.9243697478991595,48.128646167558955,45.63883544083183,50.618456894286076,57.619576448926246,55.12976572219912,60.109387175653374
0.9579831932773106,48.205119656604126,45.67224627012365,50.73799304308459,57.681976263743906,55.14910287726343,60.21484965022438
0.9915966386554622,48.28159314564929,45.70486227113978,50.85832402015878,57.74437607856156,55.16764520405205,60.32110695307106
1.0252100840336134,48.35806663469445,45.73672333820432,50.979409931184584,57.80677589337921,55.185432596889086,60.42811918986934
1.0588235294117645,48.43454012373962,45.76786736032248,51.10121288715676,57.86917570819686,55.20250294477972,60.53584847161401
1.0924369747899156,48.51101361278479,45.79833028313834,51.22369694243123,57.93157552301452,55.218892193368085,60.64425885266096
1.1260504201680672,48.58748710182995,45.82814617736512,51.34682802629478,57.99397533783217,55.234634413367345,60.753316262297
1.1596638655462184,48.663960590875114,45.857347311742245,51.47057387000798,58.05637515264983,55.24976187351697,60.862988431782696
1.1932773109243695,48.74043407992028,45.885964228883616,51.594903930956946,58.11877496746748,55.26430511643081,60.97324481850415
1.226890756302521,48.81690756896545,45.91402582265826,51.71978931527262,58.18117478228514,55.27829303597795,61.08405652859232
