SubjectID,StimID,Question,Accuracy,RT_ms,Response,CorrectKey,TrialIndex
Encode-Decode_Experiment-13-1,1059,38 - 25 = ?,1,4983,3,3,1
Encode-Decode_Experiment-13-1,1098,37 + 22 = ?,1,4421,3,3,2
Encode-Decode_Experiment-13-1,1105,75 + 74 = ?,1,5594,3,3,3
Encode-Decode_Experiment-13-1,1033,7 * 3 = ?,1,4063,3,3,4
Encode-Decode_Experiment-13-1,1077,92 - 54 = ?,1,5994,3,3,5
Encode-Decode_Experiment-13-1,1031,11 * 10 = ?,1,2103,3,3,6
Encode-Decode_Experiment-13-1,1088,73 + 58 = ?,1,19065,1,1,7
Encode-Decode_Experiment-13-1,1048,75 - 34 = ?,1,7836,4,4,8
Encode-Decode_Experiment-13-1,1005,11 * 12 = ?,1,3792,1,1,9
Encode-Decode_Experiment-13-1,1055,40 - 24 = ?,1,5397,3,3,10
Encode-Decode_Experiment-13-1,1132,46 - 11 = ?,1,5578,3,3,11
Encode-Decode_Experiment-13-1,1049,100 - 36 = ?,1,5233,1,1,12
Encode-Decode_Experiment-13-1,1004,8 * 4 = ?,1,5716,1,1,13
Encode-Decode_Experiment-13-1,1025,17 + 42 = ?,1,3652,3,3,14
Encode-Decode_Experiment-13-1,1099,79 + 52 = ?,0,12360,3,2,15
Encode-Decode_Experiment-13-1,1012,63 - 35 = ?,1,12215,1,1,16
Encode-Decode_Experiment-13-1,1139,46 + 97 = ?,1,5435,4,4,17
Encode-Decode_Experiment-13-1,1085,90 + 52 = ?,1,4551,4,4,18
Encode-Decode_Experiment-13-1,1070,11 * 11 = ?,1,4247,2,2,19
Encode-Decode_Experiment-13-1,1141,90 - 63 = ?,1,5914,4,4,20
Encode-Decode_Experiment-13-1,1051,73 - 29 = ?,1,12691,3,3,21
Encode-Decode_Experiment-13-1,1130,12 * 6 = ?,1,8973,4,4,22
Encode-Decode_Experiment-13-1,1022,97 - 86 = ?,1,4500,2,2,23
Encode-Decode_Experiment-13-1,1074,100 - 47 = ?,1,4525,4,4,24
Encode-Decode_Experiment-13-1,1104,55 + 31 = ?,1,5772,2,2,25
Encode-Decode_Experiment-13-1,1095,32 + 74 = ?,1,3843,2,2,26
Encode-Decode_Experiment-13-1,1017,58 - 37 = ?,1,4022,2,2,27
Encode-Decode_Experiment-13-1,1040,74 - 58 = ?,1,12299,4,4,28
Encode-Decode_Experiment-13-1,1087,27 + 85 = ?,1,5189,1,1,29
Encode-Decode_Experiment-13-1,1001,42 + 25 = ?,1,4189,1,1,30
Encode-Decode_Experiment-13-1,1128,49 + 86 = ?,1,5361,1,1,31
Encode-Decode_Experiment-13-1,1144,95 - 86 = ?,1,8336,1,1,32
Encode-Decode_Experiment-13-1,1106,100 - 65 = ?,1,3016,4,4,33
Encode-Decode_Experiment-13-1,1100,59 - 13 = ?,1,5292,4,4,34
Encode-Decode_Experiment-13-1,1147,28 + 37 = ?,1,8246,2,2,35
Encode-Decode_Experiment-13-1,1061,83 + 59 = ?,0,0,,3,36
Encode-Decode_Experiment-13-1,1072,44 + 41 = ?,0,0,,2,37
