SubjectID,StimID,Question,Accuracy,RT_ms,Response,CorrectKey,TrialIndex
Encode-Decode_Experiment-23-1,1136,4 * 10 = ?,1,2372,4,4,1
Encode-Decode_Experiment-23-1,1075,76 + 27 = ?,1,2443,2,2,2
Encode-Decode_Experiment-23-1,1082,100 - 3 = ?,1,1894,2,2,3
Encode-Decode_Experiment-23-1,1022,97 - 86 = ?,1,2727,2,2,4
Encode-Decode_Experiment-23-1,1032,23 + 27 = ?,1,2303,3,3,5
Encode-Decode_Experiment-23-1,1060,12 * 10 = ?,1,1681,2,2,6
Encode-Decode_Experiment-23-1,1139,46 + 97 = ?,1,4659,4,4,7
Encode-Decode_Experiment-23-1,1030,25 + 35 = ?,1,2414,3,3,8
Encode-Decode_Experiment-23-1,1053,60 + 11 = ?,1,3362,3,3,9
Encode-Decode_Experiment-23-1,1111,12 * 7 = ?,1,1937,2,2,10
Encode-Decode_Experiment-23-1,1007,24 + 19 = ?,0,2305,2,1,11
Encode-Decode_Experiment-23-1,1110,83 + 43 = ?,1,3010,2,2,12
Encode-Decode_Experiment-23-1,1085,90 + 52 = ?,1,2614,4,4,13
Encode-Decode_Experiment-23-1,1084,52 - 34 = ?,1,4051,3,3,14
Encode-Decode_Experiment-23-1,1049,100 - 36 = ?,0,4078,4,1,15
Encode-Decode_Experiment-23-1,1051,73 - 29 = ?,0,7225,1,3,16
Encode-Decode_Experiment-23-1,1145,12 * 4 = ?,1,1597,1,1,17
Encode-Decode_Experiment-23-1,1137,97 - 87 = ?,1,2346,2,2,18
Encode-Decode_Experiment-23-1,1113,71 + 87 = ?,1,3497,1,1,19
Encode-Decode_Experiment-23-1,1031,11 * 10 = ?,1,2003,3,3,20
Encode-Decode_Experiment-23-1,1058,84 + 92 = ?,0,2280,2,4,21
Encode-Decode_Experiment-23-1,1068,7 * 10 = ?,1,1690,2,2,22
Encode-Decode_Experiment-23-1,1010,36 + 28 = ?,1,3668,1,1,23
Encode-Decode_Experiment-23-1,1120,10 * 11 = ?,1,2558,4,4,24
Encode-Decode_Experiment-23-1,1115,51 + 17 = ?,1,2756,3,3,25
Encode-Decode_Experiment-23-1,1123,67 - 37 = ?,1,2596,3,3,26
Encode-Decode_Experiment-23-1,1117,79 - 23 = ?,1,2753,2,2,27
Encode-Decode_Experiment-23-1,1097,54 - 48 = ?,1,2865,1,1,28
Encode-Decode_Experiment-23-1,1118,96 - 9 = ?,0,5867,1,3,29
Encode-Decode_Experiment-23-1,1019,3 * 10 = ?,1,1294,2,2,30
Encode-Decode_Experiment-23-1,1129,24 + 94 = ?,1,2703,2,2,31
Encode-Decode_Experiment-23-1,1043,8 * 10 = ?,1,1689,4,4,32
Encode-Decode_Experiment-23-1,1112,87 - 40 = ?,1,3555,3,3,33
Encode-Decode_Experiment-23-1,1091,75 - 51 = ?,1,3154,1,1,34
Encode-Decode_Experiment-23-1,1098,37 + 22 = ?,1,2145,3,3,35
Encode-Decode_Experiment-23-1,1105,75 + 74 = ?,1,3921,3,3,36
Encode-Decode_Experiment-23-1,1116,35 - 24 = ?,1,2370,2,2,37
Encode-Decode_Experiment-23-1,1126,74 - 6 = ?,1,2464,3,3,38
Encode-Decode_Experiment-23-1,1047,100 - 50 = ?,1,1859,4,4,39
Encode-Decode_Experiment-23-1,1073,30 - 27 = ?,1,1414,1,1,40
Encode-Decode_Experiment-23-1,1026,71 - 39 = ?,1,4650,3,3,41
Encode-Decode_Experiment-23-1,1081,9 * 11 = ?,1,1918,3,3,42
Encode-Decode_Experiment-23-1,1009,30 + 17 = ?,1,1878,1,1,43
Encode-Decode_Experiment-23-1,1044,12 * 9 = ?,1,1936,4,4,44
Encode-Decode_Experiment-23-1,1014,48 - 14 = ?,1,3120,2,2,45
Encode-Decode_Experiment-23-1,1063,52 + 33 = ?,0,2409,3,2,46
Encode-Decode_Experiment-23-1,1069,85 - 65 = ?,1,1782,2,2,47
Encode-Decode_Experiment-23-1,1013,95 - 77 = ?,1,4732,2,2,48
Encode-Decode_Experiment-23-1,1056,100 - 94 = ?,1,2396,4,4,49
Encode-Decode_Experiment-23-1,1080,31 + 56 = ?,1,3313,2,2,50
Encode-Decode_Experiment-23-1,1142,12 * 8 = ?,1,1930,3,3,51
Encode-Decode_Experiment-23-1,1095,32 + 74 = ?,1,6370,2,2,52
Encode-Decode_Experiment-23-1,1001,42 + 25 = ?,1,1961,1,1,53
Encode-Decode_Experiment-23-1,1092,52 + 79 = ?,1,2463,1,1,54
Encode-Decode_Experiment-23-1,1078,56 + 15 = ?,1,1754,1,1,55
Encode-Decode_Experiment-23-1,1119,8 * 11 = ?,1,2384,3,3,56
Encode-Decode_Experiment-23-1,1017,58 - 37 = ?,0,3382,1,2,57
Encode-Decode_Experiment-23-1,1104,55 + 31 = ?,1,4541,2,2,58
Encode-Decode_Experiment-23-1,1074,100 - 47 = ?,1,3429,4,4,59
Encode-Decode_Experiment-23-1,1052,31 + 28 = ?,1,4409,4,4,60
Encode-Decode_Experiment-23-1,1143,65 - 50 = ?,0,0,,2,61
Encode-Decode_Experiment-23-1,1008,39 + 30 = ?,0,0,,1,62
