SubjectID,StimID,Question,Accuracy,RT_ms,Response,CorrectKey,TrialIndex
Encode-Decode_Experiment-22-1,1034,82 - 76 = ?,1,3049,3,3,1
Encode-Decode_Experiment-22-1,1038,10 * 8 = ?,1,2548,4,4,2
Encode-Decode_Experiment-22-1,1067,45 - 39 = ?,1,2611,3,3,3
Encode-Decode_Experiment-22-1,1056,100 - 94 = ?,1,1816,4,4,4
Encode-Decode_Experiment-22-1,1127,48 + 11 = ?,1,2381,3,3,5
Encode-Decode_Experiment-22-1,1046,8 * 9 = ?,1,2155,4,4,6
Encode-Decode_Experiment-22-1,1113,71 + 87 = ?,1,4010,1,1,7
Encode-Decode_Experiment-22-1,1027,33 + 12 = ?,1,2575,3,3,8
Encode-Decode_Experiment-22-1,1132,46 - 11 = ?,1,3805,3,3,9
Encode-Decode_Experiment-22-1,1110,83 + 43 = ?,1,3106,2,2,10
Encode-Decode_Experiment-22-1,1045,27 + 38 = ?,1,2731,4,4,11
Encode-Decode_Experiment-22-1,1077,92 - 54 = ?,1,5763,3,3,12
Encode-Decode_Experiment-22-1,1136,4 * 10 = ?,1,1706,4,4,13
Encode-Decode_Experiment-22-1,1010,36 + 28 = ?,1,3339,1,1,14
Encode-Decode_Experiment-22-1,1107,95 - 2 = ?,1,1723,3,3,15
Encode-Decode_Experiment-22-1,1005,11 * 12 = ?,1,2179,1,1,16
Encode-Decode_Experiment-22-1,1115,51 + 17 = ?,1,1977,3,3,17
Encode-Decode_Experiment-22-1,1062,59 + 30 = ?,1,2215,3,3,18
Encode-Decode_Experiment-22-1,1028,5 * 7 = ?,1,1684,3,3,19
Encode-Decode_Experiment-22-1,1019,3 * 10 = ?,0,1622,1,2,20
Encode-Decode_Experiment-22-1,1093,100 - 53 = ?,1,2427,3,3,21
Encode-Decode_Experiment-22-1,1145,12 * 4 = ?,1,1791,1,1,22
Encode-Decode_Experiment-22-1,1042,34 + 34 = ?,1,2028,4,4,23
Encode-Decode_Experiment-22-1,1133,68 + 50 = ?,1,3080,3,3,24
Encode-Decode_Experiment-22-1,1020,4 * 3 = ?,1,1466,2,2,25
Encode-Decode_Experiment-22-1,1022,97 - 86 = ?,1,2860,2,2,26
Encode-Decode_Experiment-22-1,1049,100 - 36 = ?,1,4086,1,1,27
Encode-Decode_Experiment-22-1,1014,48 - 14 = ?,1,4400,2,2,28
Encode-Decode_Experiment-22-1,1131,45 + 16 = ?,1,2158,2,2,29
Encode-Decode_Experiment-22-1,1018,33 + 47 = ?,1,3061,2,2,30
Encode-Decode_Experiment-22-1,1101,9 * 10 = ?,1,1807,3,3,31
Encode-Decode_Experiment-22-1,1111,12 * 7 = ?,1,3252,2,2,32
Encode-Decode_Experiment-22-1,1057,27 - 8 = ?,1,2015,2,2,33
Encode-Decode_Experiment-22-1,1095,32 + 74 = ?,1,1940,2,2,34
Encode-Decode_Experiment-22-1,1138,10 * 9 = ?,1,1971,4,4,35
Encode-Decode_Experiment-22-1,1079,68 - 47 = ?,1,3858,2,2,36
Encode-Decode_Experiment-22-1,1058,84 + 92 = ?,1,3109,4,4,37
Encode-Decode_Experiment-22-1,1108,5 * 11 = ?,1,1453,3,3,38
Encode-Decode_Experiment-22-1,1074,100 - 47 = ?,1,2609,4,4,39
Encode-Decode_Experiment-22-1,1104,55 + 31 = ?,1,2798,2,2,40
Encode-Decode_Experiment-22-1,1055,40 - 24 = ?,1,3043,3,3,41
Encode-Decode_Experiment-22-1,1114,100 - 12 = ?,1,1958,1,1,42
Encode-Decode_Experiment-22-1,1092,52 + 79 = ?,1,3813,1,1,43
Encode-Decode_Experiment-22-1,1085,90 + 52 = ?,1,2066,4,4,44
Encode-Decode_Experiment-22-1,1016,40 + 44 = ?,1,2484,2,2,45
Encode-Decode_Experiment-22-1,1041,7 * 9 = ?,1,4134,4,4,46
Encode-Decode_Experiment-22-1,1047,100 - 50 = ?,1,1590,4,4,47
Encode-Decode_Experiment-22-1,1009,30 + 17 = ?,1,1956,1,1,48
Encode-Decode_Experiment-22-1,1043,8 * 10 = ?,1,1787,4,4,49
Encode-Decode_Experiment-22-1,1083,93 - 87 = ?,1,1785,1,1,50
Encode-Decode_Experiment-22-1,1123,67 - 37 = ?,1,1967,3,3,51
Encode-Decode_Experiment-22-1,1050,23 + 28 = ?,1,2574,2,2,52
Encode-Decode_Experiment-22-1,1012,63 - 35 = ?,1,4725,1,1,53
Encode-Decode_Experiment-22-1,1015,6 * 8 = ?,1,2669,2,2,54
Encode-Decode_Experiment-22-1,1140,10 * 12 = ?,1,1360,2,2,55
Encode-Decode_Experiment-22-1,1147,28 + 37 = ?,1,2495,2,2,56
Encode-Decode_Experiment-22-1,1044,12 * 9 = ?,1,3752,4,4,57
Encode-Decode_Experiment-22-1,1078,56 + 15 = ?,1,1911,1,1,58
Encode-Decode_Experiment-22-1,1032,23 + 27 = ?,1,2551,3,3,59
Encode-Decode_Experiment-22-1,1119,8 * 11 = ?,1,2934,3,3,60
Encode-Decode_Experiment-22-1,1094,48 + 86 = ?,1,2711,2,2,61
Encode-Decode_Experiment-22-1,1071,8 * 12 = ?,1,1743,3,3,62
Encode-Decode_Experiment-22-1,1100,59 - 13 = ?,1,3279,4,4,63
Encode-Decode_Experiment-22-1,1089,100 - 28 = ?,1,3465,2,2,64
Encode-Decode_Experiment-22-1,1086,10 * 10 = ?,0,0,,4,65
