SubjectID,StimID,Question,Accuracy,RT_ms,Response,CorrectKey,TrialIndex
Encode-Decode_Experiment-14-1,1079,68 - 47 = ?,1,6060,2,2,1
Encode-Decode_Experiment-14-1,1061,83 + 59 = ?,1,6967,3,3,2
Encode-Decode_Experiment-14-1,1023,22 + 48 = ?,1,5757,2,2,3
Encode-Decode_Experiment-14-1,1147,28 + 37 = ?,1,2900,2,2,4
Encode-Decode_Experiment-14-1,1087,27 + 85 = ?,1,2638,1,1,5
Encode-Decode_Experiment-14-1,1106,100 - 65 = ?,1,2402,4,4,6
Encode-Decode_Experiment-14-1,1085,90 + 52 = ?,1,2159,4,4,7
Encode-Decode_Experiment-14-1,1107,95 - 2 = ?,1,1606,3,3,8
Encode-Decode_Experiment-14-1,1005,11 * 12 = ?,1,1787,1,1,9
Encode-Decode_Experiment-14-1,1025,17 + 42 = ?,1,3049,3,3,10
Encode-Decode_Experiment-14-1,1135,56 - 30 = ?,1,4212,3,3,11
Encode-Decode_Experiment-14-1,1096,12 * 11 = ?,1,1857,4,4,12
Encode-Decode_Experiment-14-1,1051,73 - 29 = ?,1,4851,3,3,13
Encode-Decode_Experiment-14-1,1050,23 + 28 = ?,1,3871,2,2,14
Encode-Decode_Experiment-14-1,1054,100 - 30 = ?,1,1578,1,1,15
Encode-Decode_Experiment-14-1,1091,75 - 51 = ?,1,4288,1,1,16
Encode-Decode_Experiment-14-1,1006,100 - 87 = ?,1,1554,1,1,17
Encode-Decode_Experiment-14-1,1002,10 * 11 = ?,1,2457,1,1,18
Encode-Decode_Experiment-14-1,1138,10 * 9 = ?,1,2092,4,4,19
Encode-Decode_Experiment-14-1,1125,100 - 84 = ?,1,1637,1,1,20
Encode-Decode_Experiment-14-1,1036,4 * 10 = ?,1,1465,3,3,21
Encode-Decode_Experiment-14-1,1017,58 - 37 = ?,1,3052,2,2,22
Encode-Decode_Experiment-14-1,1031,11 * 10 = ?,1,1599,3,3,23
Encode-Decode_Experiment-14-1,1007,24 + 19 = ?,1,4292,1,1,24
Encode-Decode_Experiment-14-1,1118,96 - 9 = ?,1,2589,3,3,25
Encode-Decode_Experiment-14-1,1092,52 + 79 = ?,0,4682,2,1,26
Encode-Decode_Experiment-14-1,1078,56 + 15 = ?,1,2580,1,1,27
Encode-Decode_Experiment-14-1,1009,30 + 17 = ?,1,1466,1,1,28
Encode-Decode_Experiment-14-1,1056,100 - 94 = ?,1,2101,4,4,29
Encode-Decode_Experiment-14-1,1028,5 * 7 = ?,1,2023,3,3,30
Encode-Decode_Experiment-14-1,1076,12 * 12 = ?,1,1395,2,2,31
Encode-Decode_Experiment-14-1,1083,93 - 87 = ?,1,4825,1,1,32
Encode-Decode_Experiment-14-1,1062,59 + 30 = ?,1,2685,3,3,33
Encode-Decode_Experiment-14-1,1111,12 * 7 = ?,1,1391,2,2,34
Encode-Decode_Experiment-14-1,1044,12 * 9 = ?,1,2140,4,4,35
Encode-Decode_Experiment-14-1,1065,35 + 45 = ?,1,3667,3,3,36
Encode-Decode_Experiment-14-1,1070,11 * 11 = ?,1,1934,2,2,37
Encode-Decode_Experiment-14-1,1046,8 * 9 = ?,1,2622,4,4,38
Encode-Decode_Experiment-14-1,1134,100 - 4 = ?,1,1643,4,4,39
Encode-Decode_Experiment-14-1,1143,65 - 50 = ?,1,1526,2,2,40
Encode-Decode_Experiment-14-1,1086,10 * 10 = ?,1,1350,4,4,41
Encode-Decode_Experiment-14-1,1041,7 * 9 = ?,1,1174,4,4,42
Encode-Decode_Experiment-14-1,1033,7 * 3 = ?,1,1196,3,3,43
Encode-Decode_Experiment-14-1,1053,60 + 11 = ?,1,3497,3,3,44
Encode-Decode_Experiment-14-1,1137,97 - 87 = ?,1,1739,2,2,45
Encode-Decode_Experiment-14-1,1021,46 + 1 = ?,1,1363,2,2,46
Encode-Decode_Experiment-14-1,1015,6 * 8 = ?,1,1489,2,2,47
Encode-Decode_Experiment-14-1,1071,8 * 12 = ?,1,1586,3,3,48
Encode-Decode_Experiment-14-1,1148,21 - 18 = ?,1,2752,2,2,49
Encode-Decode_Experiment-14-1,1115,51 + 17 = ?,1,3768,3,3,50
Encode-Decode_Experiment-14-1,1103,84 - 31 = ?,1,5694,2,2,51
Encode-Decode_Experiment-14-1,1141,90 - 63 = ?,1,3120,4,4,52
Encode-Decode_Experiment-14-1,1142,12 * 8 = ?,1,1433,3,3,53
Encode-Decode_Experiment-14-1,1042,34 + 34 = ?,0,2981,1,4,54
Encode-Decode_Experiment-14-1,1112,87 - 40 = ?,1,6499,3,3,55
Encode-Decode_Experiment-14-1,1066,100 - 79 = ?,1,2572,1,1,56
Encode-Decode_Experiment-14-1,1029,91 - 36 = ?,1,4027,3,3,57
Encode-Decode_Experiment-14-1,1093,100 - 53 = ?,1,2151,3,3,58
Encode-Decode_Experiment-14-1,1084,52 - 34 = ?,1,5462,3,3,59
Encode-Decode_Experiment-14-1,1032,23 + 27 = ?,1,2065,3,3,60
Encode-Decode_Experiment-14-1,1035,49 + 30 = ?,1,1764,3,3,61
Encode-Decode_Experiment-14-1,1123,67 - 37 = ?,1,2690,3,3,62
Encode-Decode_Experiment-14-1,1055,40 - 24 = ?,0,0,,3,63
