SubjectID,StimID,svg_z_all_enc,svg_z_inter_enc,n_fixations_enc,aoi_prop_enc,mean_salience_enc,low_n_enc,svg_z_all_dec,svg_z_inter_dec,n_fixations_dec,aoi_prop_dec,mean_salience_dec,low_n_dec,n_shared_enc_dec,lcs_enc_dec,tau_enc_dec,n_relational_correct,n_objects_correct,n_relational_incorrect,n_objects_incorrect,n_relational_total,any_relational_correct,empty_response,writing_length,svg_z_all_enc_z,lcs_enc_dec_z,n_fixations_enc_z,aoi_prop_enc_z,mean_salience_enc_z
Encode-Decode_Experiment-3-1,2412687,0.351895,0.718067,32,0.9375,0.106788,False,0.638552,,20,0.95,0.025826,False,4.0,0.25,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,-0.7444541871090722,-1.3075015730756843,-0.6609866586710499,0.24758899791766284,-1.1170162435223838
Encode-Decode_Experiment-3-1,2397102,1.213798,-0.209676,48,0.8542,0.048408,False,,,12,1.0,0.045433,True,1.0,1.0,,3.0,6.0,0.0,0.0,3.0,1.0,0.0,55.0,-0.16527485791431834,1.4908114562418715,2.9165368200660624,-0.7180625923602589,-1.8247704670711031
Encode-Decode_Experiment-3-1,2362704,1.760833,-1.029999,37,0.9459,0.169971,False,,,7,0.5714,0.01996,False,3.0,0.333333,-1.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,35.0,0.20232029414577693,-0.9965791468461911,0.45698942843429763,0.3449656288700578,-0.3510341416642345
Encode-Decode_Experiment-3-1,2356991,0.834267,-0.853563,31,0.9032,0.110549,False,,,11,1.0,0.043374,True,1.0,1.0,,2.0,2.0,0.0,0.0,2.0,1.0,0.0,31.0,-0.42031110908018515,1.4908114562418715,-0.8845818760921195,-0.1500322451379518,-1.071420771875129
Encode-Decode_Experiment-3-1,2347025,-2.606057,-1.760028,30,1.0,0.091809,False,,,6,1.0,0.0524,True,2.0,1.0,1.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,37.0,-2.7321310546339332,1.4908114562418715,-1.108177093513189,0.9721175020277478,-1.298610120098887
Encode-Decode_Experiment-3-1,2383555,-0.45513,-0.065815,39,0.8205,0.192574,False,0.737571,-0.029828,19,0.8947,0.134081,False,6.0,0.5,0.2,,,,,,,,10.0,-1.2867567410430953,-0.37473056330316556,0.9041798632764366,-1.1087283617764163,-0.07701275223512015
Encode-Decode_Experiment-3-1,2374670,0.364505,0.475464,38,0.8421,0.299856,False,,,17,1.0,0.078419,True,1.0,1.0,,4.0,6.0,0.0,0.0,4.0,1.0,0.0,83.0,-0.735980552209152,1.4908114562418715,0.6805846458553672,-0.8583313107559715,1.2235917118065678
Encode-Decode_Experiment-3-1,2360001,3.127842,1.011341,41,0.9756,0.236939,False,-1.566644,-1.06075,12,1.0,0.217801,False,3.0,0.25,-1.0,3.0,4.0,0.0,0.0,3.0,1.0,0.0,45.0,1.1209194353753482,-1.3075015730756843,1.3513702981185758,0.6892615740231709,0.4608343893842521
Encode-Decode_Experiment-4-1,2397102,3.316107,4.247669,36,1.0,0.116982,False,-0.365647,-0.891449,19,0.9474,0.065275,False,2.0,0.25,-1.0,5.0,9.0,0.0,1.0,5.0,1.0,0.0,193.0,1.2474292588831566,-1.3075015730756843,0.23339421101322813,0.9721175020277478,-0.9934320270979978
Encode-Decode_Experiment-4-1,2356125,-0.93833,-1.102075,33,0.9091,0.135133,False,0.463894,1.050543,18,1.0,0.057042,False,3.0,0.5,-0.333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.6114562163516915,-0.37473056330316556,-0.4373914412499804,-0.08163675434995958,-0.7733832619107281
Encode-Decode_Experiment-4-1,2347400,0.385679,0.453074,37,0.8919,0.210394,False,,,13,0.6923,0.090873,False,2.0,0.25,-1.0,3.0,8.0,0.0,0.0,3.0,1.0,0.0,103.0,-0.7217521029331087,-1.3075015730756843,0.45698942843429763,-0.2810269986810549,0.13902322350380042
Encode-Decode_Experiment-4-1,2379478,2.276744,0.670838,36,1.0,0.317734,False,-0.849734,-0.865436,6,0.8333,0.446368,False,3.0,0.4,0.333333,,,,,,,,0.0,0.5490008218898439,-0.7478389672121729,0.23339421101322813,0.9721175020277478,1.4403308349412716
Encode-Decode_Experiment-4-1,2385550,0.971378,-0.261132,37,0.973,0.241754,False,,,19,1.0,0.875462,True,2.0,1.0,1.0,3.0,5.0,0.0,0.0,3.0,1.0,0.0,111.0,-0.3281756170291981,1.4908114562418715,0.45698942843429763,0.6591211882521909,0.5192077464652228
Encode-Decode_Experiment-4-1,2362704,-0.019947,0.918165,32,1.0,0.13307,False,0.496141,,11,1.0,0.127878,False,4.0,0.75,0.333333,2.0,5.0,0.0,0.0,2.0,1.0,0.0,61.0,-0.9943236041158997,0.558040446469353,-0.6609866586710499,0.9721175020277478,-0.7983934873848805
Encode-Decode_Experiment-4-1,2394020,2.079047,-0.551531,31,0.9355,0.241063,False,-0.014115,0.591703,9,1.0,0.215475,False,3.0,0.4,-0.333333,2.0,7.0,1.0,0.0,3.0,1.0,0.0,118.0,0.4161529076305651,-0.7478389672121729,-0.8845818760921195,0.2244040857861401,0.5108305938706329
Encode-Decode_Experiment-4-1,2374670,1.21222,1.730486,33,0.9091,0.273023,False,1.748371,1.759381,15,1.0,0.197371,False,6.0,0.333333,-0.333333,8.0,6.0,0.0,0.0,8.0,1.0,0.0,191.0,-0.16633523823724244,-0.9965791468461911,-0.4373914412499804,-0.08163675434995958,0.8982890554091236
Encode-Decode_Experiment-4-1,2409918,2.474816,3.076993,34,0.9412,0.143787,False,-0.613334,0.567573,13,1.0,0.083134,False,3.0,0.75,1.0,3.0,4.0,2.0,0.0,5.0,1.0,0.0,115.0,0.6821007276707304,0.558040446469353,-0.2137962238289109,0.2904810853609803,-0.6684688211674836
Encode-Decode_Experiment-4-1,2345035,0.260286,0.630962,39,0.8205,0.161992,False,,,16,1.0,0.122809,True,2.0,0.5,-1.0,3.0,6.0,0.0,0.0,3.0,1.0,0.0,147.0,-0.8060133639169058,-0.37473056330316556,0.9041798632764366,-1.1087283617764163,-0.4477654015082777
Encode-Decode_Experiment-4-1,2383555,-1.468165,-0.929194,34,0.7941,0.162869,False,1.518788,-0.003885,15,1.0,0.131643,False,2.0,0.5,1.0,,,,,,,,115.0,-1.9674933572873912,-0.37473056330316556,-0.2137962238289109,-1.414769201912516,-0.4371333279547964
Encode-Decode_Experiment-4-1,2386442,3.495187,4.576887,38,1.0,0.118407,False,,,19,1.0,0.055388,True,1.0,1.0,,2.0,5.0,0.0,2.0,2.0,1.0,0.0,161.0,1.3677669700550592,1.4908114562418715,0.6805846458553672,0.9721175020277478,-0.9761564229774613
Encode-Decode_Experiment-4-1,2385851,-0.171115,-0.250697,33,0.9394,0.218636,False,1.133255,,15,1.0,0.122417,False,4.0,0.5,0.0,5.0,6.0,0.0,0.0,5.0,1.0,0.0,83.0,-1.0959050823515162,-0.37473056330316556,-0.4373914412499804,0.26961466444260956,0.2389428930907916
Encode-Decode_Experiment-4-1,2369373,1.351349,-0.284908,38,0.9474,0.196659,False,0.390075,,17,1.0,0.158121,False,2.0,0.666667,1.0,2.0,9.0,0.0,0.0,2.0,1.0,0.0,122.0,-0.07284369581131188,0.24711802023985988,0.6805846458553672,0.3623543129687005,-0.027489353756248572
Encode-Decode_Experiment-4-1,2410309,-1.27019,-0.622892,37,0.973,0.207211,False,0.838723,-1.238563,14,1.0,0.117017,False,4.0,0.75,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.8344586333134276,0.558040446469353,0.45698942843429763,0.6591211882521909,0.10043497935245461
Encode-Decode_Experiment-4-1,2412687,2.501584,3.378949,39,0.8974,0.206351,False,,,14,0.9286,0.047213,True,1.0,0.5,,3.0,4.0,0.0,0.0,3.0,1.0,0.0,126.0,0.700088218471766,-0.37473056330316556,0.9041798632764366,-0.21726849031936799,0.09000900072532378
Encode-Decode_Experiment-4-1,2349475,1.827507,2.93235,38,0.9474,0.073026,False,,,20,1.0,0.027336,False,3.0,0.333333,-1.0,,,,,,,,289.0,0.2471237147101919,-0.9965791468461911,0.6805846458553672,0.3623543129687005,-1.5263207672540018
Encode-Decode_Experiment-4-1,2347025,2.293579,0.774906,34,0.8529,0.122783,False,,-1.454914,19,0.8947,0.1061,False,3.0,0.333333,-1.0,4.0,4.0,0.0,0.0,4.0,1.0,0.0,148.0,0.5603135612665413,-0.9965791468461911,-0.2137962238289109,-0.7331327852457483,-0.9231051642887117
Encode-Decode_Experiment-4-1,2360001,1.96929,2.268409,32,0.9688,0.333617,False,1.188577,1.14492,16,1.0,0.208077,False,4.0,0.5,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3423986851317124,-0.37473056330316556,-0.6609866586710499,0.6104328727759933,1.632884112307224
Encode-Decode_Experiment-4-1,2370664,0.880341,-1.08931,35,1.0,0.148556,False,,,9,0.7778,0.140115,True,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.38935042276940646,1.4908114562418715,0.009798993592158614,0.9721175020277478,-0.6106531327107546
Encode-Decode_Experiment-4-1,2411268,1.843563,2.345728,32,0.7812,0.269349,False,1.866431,-0.84866,20,1.0,0.066589,False,3.0,1.0,1.0,5.0,6.0,0.0,0.0,5.0,1.0,0.0,159.0,0.25791298369933685,1.4908114562418715,-0.6609866586710499,-1.5643118851608377,0.8537483048555435
Encode-Decode_Experiment-4-1,2387122,1.061913,0.751028,25,0.88,0.19925,False,,,21,0.8095,0.135519,True,1.0,1.0,,5.0,5.0,0.0,0.0,5.0,1.0,0.0,148.0,-0.26733814393924815,1.4908114562418715,-2.2261531806185366,-0.41897722586361535,0.0039219376657236675
Encode-Decode_Experiment-4-1,2344622,-0.07935,-0.181819,35,0.7429,0.246308,False,0.366981,0.404227,19,0.9474,0.189899,False,3.0,0.5,0.333333,4.0,6.0,0.0,0.0,4.0,1.0,0.0,81.0,-1.034241077070694,-0.37473056330316556,0.009798993592158614,-2.008302952479498,0.5744169402651693
Encode-Decode_Experiment-4-1,2408717,1.097046,-1.220715,37,0.9189,0.232961,False,,,13,0.9231,0.084928,False,2.0,0.333333,-1.0,3.0,6.0,0.0,0.0,3.0,1.0,0.0,157.0,-0.24372956226288878,-0.9965791468461911,0.45698942843429763,0.03196931509450211,0.4126081766182909
Encode-Decode_Experiment-4-1,2367132,5.581413,6.33092,33,0.9697,0.086315,False,0.007218,,17,1.0,0.045624,False,1.0,0.25,,3.0,6.0,0.0,0.0,3.0,1.0,0.0,120.0,2.7696636744738337,-1.3075015730756843,-0.4373914412499804,0.6208660832351787,-1.3652151510029067
Encode-Decode_Experiment-4-1,2348899,3.095523,3.304036,36,1.0,0.190197,False,0.974047,0.936571,22,0.9545,0.164233,False,4.0,1.0,1.0,5.0,9.0,0.0,0.0,5.0,1.0,0.0,192.0,1.0992017980771311,1.4908114562418715,0.23339421101322813,0.9721175020277478,-0.10582967223127122
Encode-Decode_Experiment-4-1,2356991,0.908546,1.826181,33,0.9394,0.136008,False,,,24,1.0,0.061716,False,1.0,0.5,,2.0,6.0,0.0,1.0,2.0,1.0,0.0,164.0,-0.3703973004575709,-0.37473056330316556,-0.4373914412499804,0.26961466444260956,-0.7627754348191708
Encode-Decode_Experiment-4-1,2371471,2.689722,1.163466,30,1.0,0.375526,False,,,20,1.0,0.131041,False,2.0,1.0,1.0,4.0,3.0,0.0,0.0,4.0,1.0,0.0,185.0,0.8265127008509233,1.4908114562418715,-1.108177093513189,0.9721175020277478,2.1409565986844648
Encode-Decode_Experiment-4-1,2350974,2.641426,2.343011,32,0.9375,0.256541,False,0.298017,0.265624,18,1.0,0.08706,False,2.0,0.5,1.0,3.0,8.0,0.0,0.0,3.0,1.0,0.0,114.0,0.7940588807774465,-0.37473056330316556,-0.6609866586710499,0.24758899791766284,0.6984739626970649
Encode-Decode_Experiment-4-1,150472,0.757854,0.621049,34,1.0,0.068757,False,-0.020307,0.844775,17,1.0,0.148441,False,5.0,0.333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,142.0,-0.4716589174550936,-0.9965791468461911,-0.2137962238289109,0.9721175020277478,-1.5780748402298412
Encode-Decode_Experiment-5-1,2349475,0.259666,0.839933,34,0.8824,0.08261,False,,,12,1.0,0.040332,False,1.0,0.2,,,,,,,,,166.0,-0.8064299898992968,-1.494055775030188,-0.2137962238289109,-0.39115533130578856,-1.4101317217163019
Encode-Decode_Experiment-5-1,2360001,0.208615,0.238547,37,1.0,0.259329,False,0.627031,,6,0.8333,0.169165,False,2.0,0.25,-1.0,,,,,,,,84.0,-0.8407351076848497,-1.3075015730756843,0.45698942843429763,0.9721175020277478,0.7322735306185071
Encode-Decode_Experiment-5-1,2348899,3.898683,4.248546,33,0.9697,0.156679,False,,,14,1.0,0.112024,False,2.0,1.0,1.0,,,,,,,,159.0,1.6389071593951203,1.4908114562418715,-0.4373914412499804,0.6208660832351787,-0.512176127608215
Encode-Decode_Experiment-5-1,2410309,1.450716,2.117161,33,1.0,0.262614,False,0.467298,,10,0.9,0.151746,False,3.0,0.75,1.0,,,,,,,,96.0,-0.0060713184044631965,0.558040446469353,-0.4373914412499804,0.9721175020277478,0.772098344327955
Encode-Decode_Experiment-5-1,2345035,-0.024302,0.766983,38,0.8684,0.185014,False,,,14,0.8571,0.306193,False,2.0,1.0,1.0,,,,,,,,109.0,-0.997250065653501,1.4908114562418715,0.6805846458553672,-0.5534497162264478,-0.16866437830617714
Encode-Decode_Experiment-5-1,2374670,2.213996,3.294725,30,0.9667,0.227883,False,,,6,1.0,0.152816,True,2.0,1.0,1.0,,,,,,,,137.0,0.5068355845623111,1.4908114562418715,-1.108177093513189,0.5860887150378946,0.35104640979437185
Encode-Decode_Experiment-5-1,2367132,3.707482,6.674325,35,0.9429,0.085645,False,0.54018,0.033105,13,0.8462,0.053855,False,5.0,0.333333,0.0,,,,,,,,221.0,1.5104244102674733,-0.9965791468461911,0.009798993592158614,0.3101882606727737,-1.3733377157472995
Encode-Decode_Experiment-5-1,150472,0.451264,-1.243585,34,0.9412,0.081712,False,-1.307612,-0.973573,8,1.0,0.120395,False,5.0,0.6,0.4,,,,,,,,186.0,-0.6776804657474417,-0.0016221593941582384,-0.2137962238289109,0.2904810853609803,-1.4210183831199803
Encode-Decode_Experiment-5-1,2347025,1.291598,1.467062,29,0.8966,0.14315,False,,,7,0.8571,0.119019,True,2.0,1.0,1.0,,,,,,,,235.0,-0.1129950168981577,1.4908114562418715,-1.3317723109342585,-0.22654245517197735,-0.6761913192901374
Encode-Decode_Experiment-5-1,2344622,1.391996,2.015678,33,0.9091,0.240572,False,1.299565,0.928952,13,0.6154,0.141791,False,2.0,0.2,-1.0,,,,,,,,107.0,-0.045529830801236244,-1.494055775030188,-0.4373914412499804,-0.08163675434995958,0.504878087468399
Encode-Decode_Experiment-5-1,2408717,0.289411,0.128955,32,0.9062,0.250411,False,,,6,1.0,0.08471,True,1.0,0.5,,,,,,,,,153.0,-0.7864420224053932,-0.37473056330316556,-0.6609866586710499,-0.11525487694066767,0.6241585569013528
Encode-Decode_Experiment-5-1,2356991,0.348115,0.403153,32,0.9688,0.148026,False,-0.758006,-1.23395,13,1.0,0.044929,False,3.0,1.0,1.0,,,,,,,,122.0,-0.7469942616468754,1.4908114562418715,-0.6609866586710499,0.6104328727759933,-0.617078445120498
Encode-Decode_Experiment-5-1,2362704,0.233212,-0.661339,33,1.0,0.170206,False,-0.178518,0.04825,11,0.8182,0.1734,False,2.0,0.333333,1.0,,,,,,,,114.0,-0.8242064797995733,-0.9965791468461911,-0.4373914412499804,0.9721175020277478,-0.3481851823882164
Encode-Decode_Experiment-5-1,2385851,1.322082,0.915774,30,1.0,0.134796,False,,,8,1.0,0.172552,False,3.0,0.666667,0.333333,,,,,,,,92.0,-0.09251045811233975,0.24711802023985988,-1.108177093513189,0.9721175020277478,-0.777468790744848
Encode-Decode_Experiment-5-1,2370664,1.984518,-0.0,29,1.0,0.119727,False,,,3,1.0,0.167319,True,1.0,1.0,,,,,,,,,296.0,0.35263155684114805,1.4908114562418715,-1.3317723109342585,0.9721175020277478,-0.9601537581079116
Encode-Decode_Experiment-5-1,2356125,0.891697,1.328417,32,0.9062,0.289429,False,,,11,1.0,0.134885,True,1.0,0.5,,,,,,,,,114.0,-0.38171944751774173,-0.37473056330316556,-0.6609866586710499,-0.11525487694066767,1.0971827825680869
Encode-Decode_Experiment-5-1,2386442,1.604467,1.590625,33,1.0,0.13122,False,,,1,1.0,0.077636,True,1.0,1.0,,,,,,,,,220.0,0.0972458774319856,1.4908114562418715,-0.4373914412499804,0.9721175020277478,-0.8208214646641735
Encode-Decode_Experiment-5-1,2371471,4.109819,1.549673,30,1.0,0.34825,False,,,7,1.0,0.087017,True,2.0,1.0,1.0,,,,,,,,387.0,1.7807857778114193,1.4908114562418715,-1.108177093513189,0.9721175020277478,1.8102833509709515
Encode-Decode_Experiment-5-1,2385550,4.027056,-0.988365,31,0.9032,0.273435,False,1.197008,1.129366,13,1.0,0.20224,False,2.0,0.333333,-1.0,,,,,,,,84.0,1.725170913003958,-0.9965791468461911,-0.8845818760921195,-0.1500322451379518,0.9032838265653766
Encode-Decode_Experiment-5-1,2350974,2.419643,2.664307,31,0.9032,0.254555,False,0.002826,0.020627,9,1.0,0.309613,False,3.0,0.5,-0.333333,,,,,,,,120.0,0.6450257190796684,-0.37473056330316556,-0.8845818760921195,-0.1500322451379518,0.674397226006969
Encode-Decode_Experiment-5-1,2369373,0.938574,-0.768908,33,1.0,0.247019,False,0.029462,,7,1.0,0.154891,False,2.0,0.666667,1.0,,,,,,,,121.0,-0.3502191633620275,0.24711802023985988,-0.4373914412499804,0.9721175020277478,0.5830365574789947
Encode-Decode_Experiment-5-1,2409918,3.512244,1.842019,32,0.875,0.147515,False,,,6,1.0,0.109382,False,1.0,0.5,,,,,,,,,100.0,1.3792288884125485,-0.37473056330316556,-0.6609866586710499,-0.4769395061924222,-0.6232734161419674
Encode-Decode_Experiment-5-1,2411268,3.167215,3.216424,31,0.8387,0.217167,False,,,8,1.0,0.091216,True,2.0,0.5,-1.0,,,,,,,,108.0,1.1473772011893495,-0.37473056330316556,-0.8845818760921195,-0.8977456613795596,0.22113386680793673
Encode-Decode_Experiment-5-1,2412687,1.850486,2.707623,30,0.9,0.155201,False,,,11,1.0,0.050348,False,2.0,1.0,1.0,,,,,,,,106.0,0.262565083176906,1.4908114562418715,-1.108177093513189,-0.1871281045483879,-0.530094262969726
Encode-Decode_Experiment-5-1,2383555,0.540034,0.57962,33,0.8788,0.171518,False,0.489985,-0.729921,12,1.0,0.186184,False,5.0,0.375,0.2,,,,,,,,121.0,-0.6180290327525242,-0.8411160681894249,-0.4373914412499804,-0.4328881731425287,-0.33227950336636086
Encode-Decode_Experiment-5-1,2397102,2.612768,1.575862,27,1.0,0.099939,False,0.936103,-1.067424,15,0.9333,0.065797,False,3.0,0.75,1.0,,,,,,,,161.0,0.774801352707509,0.558040446469353,-1.7789627457763975,0.9721175020277478,-1.2000482523796154
Encode-Decode_Experiment-5-1,2394020,1.195482,-1.186651,35,0.8286,0.314237,False,,,9,1.0,0.170952,False,2.0,1.0,1.0,,,,,,,,102.0,-0.17758279580701755,1.4908114562418715,0.009798993592158614,-1.0148294676437493,1.3979358962679265
Encode-Decode_Experiment-5-1,2387122,0.787895,-1.099642,28,0.9643,0.153336,False,,,8,0.875,0.151963,False,2.0,1.0,1.0,,,,,,,,169.0,-0.4514720446534679,1.4908114562418715,-1.5553675283553279,0.5582668204800678,-0.5527040887134458
Encode-Decode_Experiment-5-1,2347400,-0.901089,-0.615642,26,0.9231,0.202065,False,,,8,0.875,0.087039,True,1.0,0.5,,,,,,,,,239.0,-1.5864311063352028,-0.37473056330316556,-2.002557963197467,0.08065763057069962,0.03804883282313432
Encode-Decode_Experiment-6-1,2362704,-1.309045,-1.153218,29,1.0,0.190956,False,,,12,1.0,0.122563,False,2.0,0.666667,1.0,,,,,,,,63.0,-1.860568314838915,0.24711802023985988,-1.3317723109342585,0.9721175020277478,-0.09662813993128037
Encode-Decode_Experiment-6-1,2371471,-0.125714,-0.553138,32,1.0,0.45594,False,1.411844,-0.534538,14,0.9286,0.193007,False,2.0,0.666667,1.0,,,,,,,,120.0,-1.065396636824849,0.24711802023985988,-0.6609866586710499,0.9721175020277478,3.115834093245045
Encode-Decode_Experiment-6-1,2360001,-0.16576,1.026467,32,0.9688,0.271626,False,1.664121,2.444084,15,1.0,0.25415,False,7.0,0.5,-0.333333,,,,,,,,85.0,-1.0923066434229616,-0.37473056330316556,-0.6609866586710499,0.6104328727759933,0.8813529017555164
Encode-Decode_Experiment-6-1,2383555,0.934048,1.313543,34,0.9706,0.20003,False,-1.159367,-0.787815,12,1.0,0.127221,False,4.0,0.6,0.666667,,,,,,,,95.0,-0.3532605330334818,-0.0016221593941582384,-0.2137962238289109,0.6312992936943641,0.013378057815912144
Encode-Decode_Experiment-6-1,2347025,1.826539,0.107868,33,1.0,0.121724,False,,-0.435646,7,0.8571,0.102107,False,3.0,1.0,1.0,,,,,,,,83.0,0.24647324059574913,1.4908114562418715,-0.4373914412499804,0.9721175020277478,-0.9359436658772369
Encode-Decode_Experiment-6-1,2367132,5.049538,4.650896,33,0.9697,0.115855,False,,,11,1.0,0.040404,True,1.0,1.0,,,,,,,,,102.0,2.412255699660589,1.4908114562418715,-0.4373914412499804,0.6208660832351787,-1.007094908391924
Encode-Decode_Experiment-6-1,2349475,3.096367,3.039074,34,0.8529,0.08036,False,,,11,1.0,0.066824,False,1.0,0.333333,,,,,,,,,68.0,1.0997689469950955,-0.9965791468461911,-0.2137962238289109,-0.7331327852457483,-1.437408991380307
Encode-Decode_Experiment-6-1,2344622,0.912294,0.033181,37,0.8378,0.173965,False,,,11,1.0,0.184339,True,1.0,1.0,,,,,,,,,68.0,-0.3678787291962782,1.4908114562418715,0.45698942843429763,-0.9081788718387449,-0.302613957202885
Encode-Decode_Experiment-6-1,2374670,1.396636,2.228074,32,0.9688,0.198687,False,,,14,0.8571,0.148711,False,2.0,1.0,1.0,,,,,,,,64.0,-0.042411855707213314,1.4908114562418715,-0.6609866586710499,0.6104328727759933,-0.002903441365758599
Encode-Decode_Experiment-6-1,2370664,3.571791,1.506296,35,1.0,0.163746,False,,,8,0.875,0.116474,True,1.0,1.0,,,,,,,,,46.0,1.41924312611164,1.4908114562418715,0.009798993592158614,0.9721175020277478,-0.4265012544013154
Encode-Decode_Experiment-6-1,2385851,-1.28111,-1.38319,32,1.0,0.19194,False,0.637801,0.951833,16,1.0,0.18237,False,5.0,0.5,0.2,,,,,,,,55.0,-1.8417966264226364,-0.37473056330316556,-0.6609866586710499,0.9721175020277478,-0.08469888066488865
Encode-Decode_Experiment-6-1,2385550,2.059458,-0.26398,29,1.0,0.251104,False,,-0.645224,11,1.0,0.211528,False,1.0,0.333333,,,,,,,,,113.0,0.4029895425191823,-0.9965791468461911,-1.3317723109342585,0.9721175020277478,0.6325599559578663
Encode-Decode_Experiment-6-1,2348899,4.616014,3.246498,35,1.0,0.182372,False,,,10,1.0,0.189992,False,2.0,1.0,1.0,,,,,,,,114.0,2.1209373732249848,1.4908114562418715,0.009798993592158614,0.9721175020277478,-0.20069395450720012
Encode-Decode_Experiment-6-1,2412687,0.966807,0.929796,30,0.9,0.16231,False,,,12,0.9167,0.024125,True,1.0,0.5,,,,,,,,,17.0,-0.33124722568324527,-0.37473056330316556,-1.108177093513189,-0.1871281045483879,-0.44391021406243153
Encode-Decode_Experiment-6-1,2410309,0.437293,0.908452,28,1.0,0.247946,False,-0.182893,0.202808,12,1.0,0.153749,False,3.0,0.666667,0.333333,,,,,,,,107.0,-0.6870686618764491,0.24711802023985988,-1.5553675283553279,0.9721175020277478,0.594274792580565
Encode-Decode_Experiment-6-1,2369373,0.856473,-0.294537,31,0.9677,0.247005,False,,,11,1.0,0.084724,True,1.0,1.0,,,,,,,,,92.0,-0.40538917913667794,1.4908114562418715,-0.8845818760921195,0.5976811711036559,0.58286683224553
Encode-Decode_Experiment-6-1,2379478,1.855911,1.065372,32,0.9062,0.400067,False,-0.019527,0.030675,9,1.0,0.731697,False,2.0,0.333333,-1.0,,,,,,,,100.0,0.26621056052282727,-0.9965791468461911,-0.6609866586710499,-0.11525487694066767,2.4384728097175086
Encode-Decode_Experiment-6-1,150472,0.148726,-0.833412,34,1.0,0.091321,False,0.004845,,11,1.0,0.143513,False,4.0,0.5,0.0,,,,,,,,88.0,-0.8809791616516471,-0.37473056330316556,-0.2137962238289109,0.9721175020277478,-1.3045262568082359
Encode-Decode_Experiment-6-1,2347400,2.118652,2.206127,33,0.8788,0.192583,False,,,7,1.0,0.029833,True,0.0,0.0,,,,,,,,,38.0,0.4427665721992674,-2.2402725828482026,-0.4373914412499804,-0.4328881731425287,-0.07690364315646403
Encode-Decode_Experiment-6-1,2345035,-0.137722,-0.845353,36,0.9444,0.245816,False,-0.662938,-0.006514,17,0.8824,0.222534,False,4.0,0.4,0.0,,,,,,,,161.0,-1.0734657413354152,-0.7478389672121729,0.23339421101322813,0.3275769447714164,0.5684523106319735
Encode-Decode_Experiment-6-1,2356125,1.966251,1.554132,35,0.8,0.322228,False,,,11,1.0,0.096,True,1.0,1.0,,,,,,,,,185.0,0.34035654584060554,1.4908114562418715,0.009798993592158614,-1.3463737111245238,1.4948126348835111
Encode-Decode_Experiment-6-1,2387122,-0.655078,-1.044151,29,0.931,0.155136,False,,,9,0.7778,0.113202,False,2.0,0.5,-1.0,,,,,,,,134.0,-1.42111727640941,-0.37473056330316556,-1.3317723109342585,0.17223803349021458,-0.5308822729822418
Encode-Decode_Experiment-6-1,2397102,2.892702,2.223333,36,1.0,0.127659,False,,,16,1.0,0.056933,False,2.0,1.0,1.0,,,,,,,,102.0,0.9629106716666079,1.4908114562418715,0.23339421101322813,0.9721175020277478,-0.8639922901190723
Encode-Decode_Experiment-6-1,2408717,0.282677,-0.082811,35,0.6857,0.206332,False,-0.55301,-1.363012,16,1.0,0.187457,False,3.0,0.5,-0.333333,,,,,,,,83.0,-0.7909671181560722,-0.37473056330316556,0.009798993592158614,-2.671391439441048,0.08977865933704973
Encode-Decode_Experiment-6-1,2411268,2.651614,3.541189,35,0.9714,0.307716,False,,,12,1.0,0.068618,True,2.0,0.5,-1.0,,,,,,,,63.0,0.8009049864364778,-0.37473056330316556,0.009798993592158614,0.6405732585469734,1.3188803071661586
Encode-Decode_Experiment-6-1,2394020,1.280156,-1.115611,31,0.871,0.29524,False,,,8,1.0,0.110969,True,2.0,1.0,1.0,,,,,,,,76.0,-0.12068378220544443,1.4908114562418715,-0.8845818760921195,-0.5233093304554677,1.1676308776869908
Encode-Decode_Experiment-6-1,2409918,3.154715,2.815255,37,0.8108,0.158141,False,-2.025188,-1.422227,15,0.9333,0.063637,False,3.0,1.0,1.0,,,,,,,,124.0,1.1389774838024342,1.4908114562418715,0.45698942843429763,-1.2211751856143018,-0.4944519639420926
Encode-Decode_Experiment-6-1,2350974,0.27817,0.322138,34,0.7353,0.194641,False,0.644475,0.672057,10,1.0,0.296096,False,3.0,0.666667,0.333333,,,,,,,,77.0,-0.7939957202570984,0.24711802023985988,-0.2137962238289109,-2.096405618579285,-0.05195403383712062
Encode-Decode_Experiment-6-1,2356991,1.333765,1.104845,37,1.0,0.148127,False,,,10,1.0,0.094366,False,2.0,1.0,1.0,,,,,,,,96.0,-0.0846597462538332,1.4908114562418715,0.45698942843429763,0.9721175020277478,-0.615853998793358
