SubjectID,StimID,svg_z_all_enc,svg_z_inter_enc,n_fixations_enc,aoi_prop_enc,mean_salience_enc,low_n_enc,svg_z_all_dec,svg_z_inter_dec,n_fixations_dec,aoi_prop_dec,mean_salience_dec,low_n_dec,n_shared_enc_dec,lcs_enc_dec,tau_enc_dec,n_relational_correct,n_objects_correct,n_relational_incorrect,n_objects_incorrect,n_relational_total,any_relational_correct,empty_response,writing_length,lcs_enc_dec_z,tau_enc_dec_z,n_fixations_dec_z,aoi_prop_dec_z,mean_salience_dec_z
Encode-Decode_Experiment-4-1,2410309,-1.27019,-0.622892,37,0.973,0.207211,False,0.838723,-1.238563,14,1.0,0.117017,False,4.0,0.75,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7458884493491187,0.5147742816728049,0.06925837618400321,0.610208466671487,-0.286246535338663
Encode-Decode_Experiment-4-1,2349475,1.827507,2.93235,38,0.9474,0.073026,False,,,20,1.0,0.027336,False,3.0,0.333333,-1.0,,,,,,,,289.0,-1.0686397502135894,-1.8205414825145803,1.3159091474960587,0.610208466671487,-1.2886416547732136
Encode-Decode_Experiment-4-1,2347025,2.293579,0.774906,34,0.8529,0.122783,False,,-1.454914,19,0.8947,0.1061,False,3.0,0.333333,-1.0,4.0,4.0,0.0,0.0,4.0,1.0,0.0,148.0,-1.0686397502135894,-1.8205414825145803,1.1081340189440494,-0.45762636352582836,-0.4082695671833903
Encode-Decode_Experiment-4-1,2360001,1.96929,2.268409,32,0.9688,0.333617,False,1.188577,1.14492,16,1.0,0.208077,False,4.0,0.5,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.34282759941566715,0.5147742816728049,0.4848086332880217,0.610208466671487,0.7315621373535482
Encode-Decode_Experiment-4-1,2411268,1.843563,2.345728,32,0.7812,0.269349,False,1.866431,-0.84866,20,1.0,0.066589,False,3.0,1.0,1.0,5.0,6.0,0.0,0.0,5.0,1.0,0.0,159.0,1.8346044981139045,0.9818368740346106,1.3159091474960587,0.610208466671487,-0.8498974879690476
Encode-Decode_Experiment-4-1,2344622,-0.07935,-0.181819,35,0.7429,0.246308,False,0.366981,0.404227,19,0.9474,0.189899,False,3.0,0.5,0.333333,4.0,6.0,0.0,0.0,4.0,1.0,0.0,81.0,-0.34282759941566715,0.047710288121820904,1.1081340189440494,0.07679809565174535,0.5283804324095661
Encode-Decode_Experiment-4-1,2408717,1.097046,-1.220715,37,0.9189,0.232961,False,,,13,0.9231,0.084928,False,2.0,0.333333,-1.0,3.0,6.0,0.0,0.0,3.0,1.0,0.0,157.0,-1.0686397502135894,-1.8205414825145803,-0.13851675236800604,-0.16962532670148125,-0.6449162311218868
Encode-Decode_Experiment-4-1,2348899,3.095523,3.304036,36,1.0,0.190197,False,0.974047,0.936571,22,0.9545,0.164233,False,4.0,1.0,1.0,5.0,9.0,0.0,0.0,5.0,1.0,0.0,192.0,1.8346044981139045,0.9818368740346106,1.7314594046000773,0.14879835485783213,0.24150279795625715
Encode-Decode_Experiment-4-1,2371471,2.689722,1.163466,30,1.0,0.375526,False,,,20,1.0,0.131041,False,2.0,1.0,1.0,4.0,3.0,0.0,0.0,4.0,1.0,0.0,185.0,1.8346044981139045,0.9818368740346106,1.3159091474960587,0.610208466671487,-0.1294955049648923
Encode-Decode_Experiment-4-1,2350974,2.641426,2.343011,32,0.9375,0.256541,False,0.298017,0.265624,18,1.0,0.08706,False,2.0,0.5,1.0,3.0,8.0,0.0,0.0,3.0,1.0,0.0,114.0,-0.34282759941566715,0.9818368740346106,0.9003588903920402,0.610208466671487,-0.6210861400810369
Encode-Decode_Experiment-4-1,150472,0.757854,0.621049,34,1.0,0.068757,False,-0.020307,0.844775,17,1.0,0.148441,False,5.0,0.333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,142.0,-1.0686397502135894,-0.1391144685850657,0.692583761840031,0.610208466671487,0.06499022867056203
Encode-Decode_Experiment-5-1,2360001,0.208615,0.238547,37,1.0,0.259329,False,0.627031,,6,0.8333,0.169165,False,2.0,0.25,-1.0,,,,,,,,84.0,-1.4315436481804529,-1.8205414825145803,-1.5929426522320709,-1.0802764924348047,0.2966294438349965
Encode-Decode_Experiment-5-1,2348899,3.898683,4.248546,33,0.9697,0.156679,False,,,14,1.0,0.112024,False,2.0,1.0,1.0,,,,,,,,159.0,1.8346044981139045,0.9818368740346106,0.06925837618400321,0.610208466671487,-0.3420549990192276
Encode-Decode_Experiment-5-1,2410309,1.450716,2.117161,33,1.0,0.262614,False,0.467298,,10,0.9,0.151746,False,3.0,0.75,1.0,,,,,,,,96.0,0.7458884493491187,0.9818368740346106,-0.7618421380240338,-0.4038796911607216,0.10193134072028485
Encode-Decode_Experiment-5-1,2345035,-0.024302,0.766983,38,0.8684,0.185014,False,,,14,0.8571,0.306193,False,2.0,1.0,1.0,,,,,,,,109.0,1.8346044981139045,0.9818368740346106,0.06925837618400321,-0.8389235108707397,1.82823812823724
Encode-Decode_Experiment-5-1,2367132,3.707482,6.674325,35,0.9429,0.085645,False,0.54018,0.033105,13,0.8462,0.053855,False,5.0,0.333333,0.0,,,,,,,,221.0,-1.0686397502135894,-0.4193523042399848,-0.13851675236800604,-0.9494591200744505,-0.9922297484353623
Encode-Decode_Experiment-5-1,150472,0.451264,-1.243585,34,0.9412,0.081712,False,-1.307612,-0.973573,8,1.0,0.120395,False,5.0,0.6,0.4,,,,,,,,186.0,0.09265882009024706,0.1411233670698534,-1.1773923951280523,0.610208466671487,-0.24848947739495233
Encode-Decode_Experiment-5-1,2344622,1.391996,2.015678,33,0.9091,0.240572,False,1.299565,0.928952,13,0.6154,0.141791,False,2.0,0.2,-1.0,,,,,,,,107.0,-1.6492868579334101,-1.8205414825145803,-0.13851675236800604,-3.2899745883511886,-0.009339089069424704
Encode-Decode_Experiment-5-1,2356991,0.348115,0.403153,32,0.9688,0.148026,False,-0.758006,-1.23395,13,1.0,0.044929,False,3.0,1.0,1.0,,,,,,,,122.0,1.8346044981139045,0.9818368740346106,-0.13851675236800604,0.610208466671487,-1.0919986943221476
Encode-Decode_Experiment-5-1,2362704,0.233212,-0.661339,33,1.0,0.170206,False,-0.178518,0.04825,11,0.8182,0.1734,False,2.0,0.333333,1.0,,,,,,,,114.0,-1.0686397502135894,0.9818368740346106,-0.5540670094720246,-1.2334038042674682,0.3439654830273038
Encode-Decode_Experiment-5-1,2385851,1.322082,0.915774,30,1.0,0.134796,False,,,8,1.0,0.172552,False,3.0,0.666667,0.333333,,,,,,,,92.0,0.3829845513822551,0.047710288121820904,-1.1773923951280523,0.610208466671487,0.33448709784782893
Encode-Decode_Experiment-5-1,2385550,4.027056,-0.988365,31,0.9032,0.273435,False,1.197008,1.129366,13,1.0,0.20224,False,2.0,0.333333,-1.0,,,,,,,,84.0,-1.0686397502135894,-1.8205414825145803,-0.13851675236800604,0.610208466671487,0.6663199978575627
Encode-Decode_Experiment-5-1,2350974,2.419643,2.664307,31,0.9032,0.254555,False,0.002826,0.020627,9,1.0,0.309613,False,3.0,0.5,-0.333333,,,,,,,,120.0,-0.34282759941566715,-0.8864148966017905,-0.9696172665760431,0.610208466671487,1.8664646345035192
Encode-Decode_Experiment-5-1,2369373,0.938574,-0.768908,33,1.0,0.247019,False,0.029462,,7,1.0,0.154891,False,2.0,0.666667,1.0,,,,,,,,121.0,0.3829845513822551,0.9818368740346106,-1.3851675236800616,0.610208466671487,0.13708407820784266
Encode-Decode_Experiment-5-1,2412687,1.850486,2.707623,30,0.9,0.155201,False,,,11,1.0,0.050348,False,2.0,1.0,1.0,,,,,,,,106.0,1.8346044981139045,0.9818368740346106,-0.5540670094720246,0.610208466671487,-1.0314286833698185
Encode-Decode_Experiment-5-1,2383555,0.540034,0.57962,33,0.8788,0.171518,False,0.489985,-0.729921,12,1.0,0.186184,False,5.0,0.375,0.2,,,,,,,,121.0,-0.8871856237980601,-0.1391144685850657,-0.3462918809200153,0.610208466671487,0.48685661054429497
Encode-Decode_Experiment-5-1,2397102,2.612768,1.575862,27,1.0,0.099939,False,0.936103,-1.067424,15,0.9333,0.065797,False,3.0,0.75,1.0,,,,,,,,161.0,0.7458884493491187,0.9818368740346106,0.27703350473601246,-0.0661883346025961,-0.8587499420517648
Encode-Decode_Experiment-5-1,2394020,1.195482,-1.186651,35,0.8286,0.314237,False,,,9,1.0,0.170952,False,2.0,1.0,1.0,,,,,,,,102.0,1.8346044981139045,0.9818368740346106,-0.9696172665760431,0.610208466671487,0.31660335222617775
Encode-Decode_Experiment-5-1,2387122,0.787895,-1.099642,28,0.9643,0.153336,False,,,8,0.875,0.151963,False,2.0,1.0,1.0,,,,,,,,169.0,1.8346044981139045,0.9818368740346106,-1.1773923951280523,-0.6574017306187739,0.10435682372022122
Encode-Decode_Experiment-6-1,2362704,-1.309045,-1.153218,29,1.0,0.190956,False,,,12,1.0,0.122563,False,2.0,0.666667,1.0,,,,,,,,63.0,0.3829845513822551,0.9818368740346106,-0.3462918809200153,0.610208466671487,-0.22425700207761523
Encode-Decode_Experiment-6-1,2371471,-0.125714,-0.553138,32,1.0,0.45594,False,1.411844,-0.534538,14,0.9286,0.193007,False,2.0,0.666667,1.0,,,,,,,,120.0,0.3829845513822551,0.9818368740346106,0.06925837618400321,-0.11385047802071029,0.5631196082796232
Encode-Decode_Experiment-6-1,2360001,-0.16576,1.026467,32,0.9688,0.271626,False,1.664121,2.444084,15,1.0,0.25415,False,7.0,0.5,-0.333333,,,,,,,,85.0,-0.34282759941566715,-0.8864148966017905,0.27703350473601246,0.610208466671487,1.2465357698700013
Encode-Decode_Experiment-6-1,2383555,0.934048,1.313543,34,0.9706,0.20003,False,-1.159367,-0.787815,12,1.0,0.127221,False,4.0,0.6,0.666667,,,,,,,,95.0,0.09265882009024706,0.5147742816728049,-0.3462918809200153,0.610208466671487,-0.17219294763658388
Encode-Decode_Experiment-6-1,2347025,1.826539,0.107868,33,1.0,0.121724,False,,-0.435646,7,0.8571,0.102107,False,3.0,1.0,1.0,,,,,,,,83.0,1.8346044981139045,0.9818368740346106,-1.3851675236800616,-0.8389235108707397,-0.452900689850423
Encode-Decode_Experiment-6-1,2374670,1.396636,2.228074,32,0.9688,0.198687,False,,,14,0.8571,0.148711,False,2.0,1.0,1.0,,,,,,,,64.0,1.8346044981139045,0.9818368740346106,0.06925837618400321,-0.8389235108707397,0.06800811074421587
Encode-Decode_Experiment-6-1,2385851,-1.28111,-1.38319,32,1.0,0.19194,False,0.637801,0.951833,16,1.0,0.18237,False,5.0,0.5,0.2,,,,,,,,55.0,-0.34282759941566715,-0.1391144685850657,0.4848086332880217,0.610208466671487,0.44422623191868466
Encode-Decode_Experiment-6-1,2348899,4.616014,3.246498,35,1.0,0.182372,False,,,10,1.0,0.189992,False,2.0,1.0,1.0,,,,,,,,114.0,1.8346044981139045,0.9818368740346106,-0.7618421380240338,0.610208466671487,0.5294199251238244
Encode-Decode_Experiment-6-1,2410309,0.437293,0.908452,28,1.0,0.247946,False,-0.182893,0.202808,12,1.0,0.153749,False,3.0,0.666667,0.333333,,,,,,,,107.0,0.3829845513822551,0.047710288121820904,-0.3462918809200153,0.610208466671487,0.12431955477038922
Encode-Decode_Experiment-6-1,2379478,1.855911,1.065372,32,0.9062,0.400067,False,-0.019527,0.030675,9,1.0,0.731697,False,2.0,0.333333,-1.0,,,,,,,,100.0,-1.0686397502135894,-1.8205414825145803,-0.9696172665760431,0.610208466671487,6.584241438859101
Encode-Decode_Experiment-6-1,150472,0.148726,-0.833412,34,1.0,0.091321,False,0.004845,,11,1.0,0.143513,False,4.0,0.5,0.0,,,,,,,,88.0,-0.34282759941566715,-0.4193523042399848,-0.5540670094720246,0.610208466671487,0.009908292155877173
Encode-Decode_Experiment-6-1,2345035,-0.137722,-0.845353,36,0.9444,0.245816,False,-0.662938,-0.006514,17,0.8824,0.222534,False,4.0,0.4,0.0,,,,,,,,161.0,-0.7783140189215814,-0.4193523042399848,0.692583761840031,-0.582359206939191,0.8931529563861783
Encode-Decode_Experiment-6-1,2387122,-0.655078,-1.044151,29,0.931,0.155136,False,,,9,0.7778,0.113202,False,2.0,0.5,-1.0,,,,,,,,134.0,-0.34282759941566715,-1.8205414825145803,-0.9696172665760431,-1.6430954200316805,-0.32888809130528707
Encode-Decode_Experiment-6-1,2397102,2.892702,2.223333,36,1.0,0.127659,False,,,16,1.0,0.056933,False,2.0,1.0,1.0,,,,,,,,102.0,1.8346044981139045,0.9818368740346106,0.4848086332880217,0.610208466671487,-0.9578258927957112
Encode-Decode_Experiment-6-1,2408717,0.282677,-0.082811,35,0.6857,0.206332,False,-0.55301,-1.363012,16,1.0,0.187457,False,3.0,0.5,-0.333333,,,,,,,,83.0,-0.34282759941566715,-0.8864148966017905,0.4848086332880217,0.610208466671487,0.5010853656545213
Encode-Decode_Experiment-6-1,2409918,3.154715,2.815255,37,0.8108,0.158141,False,-2.025188,-1.422227,15,0.9333,0.063637,False,3.0,1.0,1.0,,,,,,,,124.0,1.8346044981139045,0.9818368740346106,0.27703350473601246,-0.0661883346025961,-0.8828929986409936
Encode-Decode_Experiment-6-1,2350974,0.27817,0.322138,34,0.7353,0.194641,False,0.644475,0.672057,10,1.0,0.296096,False,3.0,0.666667,0.333333,,,,,,,,77.0,0.3829845513822551,0.047710288121820904,-0.7618421380240338,0.610208466671487,1.715380516023609
Encode-Decode_Experiment-6-1,2356991,1.333765,1.104845,37,1.0,0.148127,False,,,10,1.0,0.094366,False,2.0,1.0,1.0,,,,,,,,96.0,1.8346044981139045,0.9818368740346106,-0.7618421380240338,0.610208466671487,-0.539424486636173
Encode-Decode_Experiment-6-1,2386442,2.49643,2.396599,36,1.0,0.136083,False,0.727411,0.989571,16,1.0,0.073559,False,3.0,0.6,1.0,,,,,,,,102.0,0.09265882009024706,0.9818368740346106,0.4848086332880217,0.610208466671487,-0.7719914211047305
Encode-Decode_Experiment-7-1,2348899,4.344444,4.245341,31,1.0,0.151387,False,-0.025828,,11,1.0,0.132255,False,2.0,0.666667,1.0,,,,,,,,137.0,0.3829845513822551,0.9818368740346106,-0.5540670094720246,0.610208466671487,-0.11592621297446438
Encode-Decode_Experiment-7-1,2374670,1.782472,1.272177,37,0.8919,0.238978,False,-0.550838,0.013212,13,1.0,0.202547,False,5.0,0.6,0.0,,,,,,,,41.0,0.09265882009024706,-0.4193523042399848,-0.13851675236800604,0.610208466671487,0.6697514415487169
Encode-Decode_Experiment-7-1,2349475,0.748411,1.213572,36,0.7778,0.074432,False,-0.827606,,9,1.0,0.081452,False,3.0,0.75,1.0,,,,,,,,66.0,0.7458884493491187,0.9818368740346106,-0.9696172665760431,0.610208466671487,-0.6837686684849236
Encode-Decode_Experiment-7-1,2385851,-0.621581,-0.295882,34,0.8235,0.19349,False,,,6,1.0,0.229958,False,3.0,0.25,-1.0,,,,,,,,56.0,-1.4315436481804529,-1.8205414825145803,-1.5929426522320709,0.610208466671487,0.9761335360706387
Encode-Decode_Experiment-7-1,2345035,0.932135,2.564691,37,0.9459,0.201809,False,0.923372,0.132466,17,0.9412,0.257736,False,6.0,0.5,0.6,,,,,,,,27.0,-0.34282759941566715,0.4213612027247724,0.692583761840031,0.013924629866148577,1.2866177147445268
Encode-Decode_Experiment-7-1,2397102,2.382196,2.973796,39,0.9487,0.127476,False,0.012053,,4,1.0,0.053164,False,3.0,0.666667,-0.333333,,,,,,,,95.0,0.3829845513822551,-0.8864148966017905,-2.0084929093360895,0.610208466671487,-0.9999532910757127
Encode-Decode_Experiment-7-1,2367132,3.855499,4.640196,36,0.8611,0.101701,False,,,11,1.0,0.046373,False,2.0,0.666667,1.0,,,,,,,,115.0,0.3829845513822551,0.9818368740346106,-0.5540670094720246,0.610208466671487,-1.0758586138986077
Encode-Decode_Experiment-7-1,2347400,0.984843,0.99418,33,1.0,0.215651,False,-0.537993,-0.499543,22,0.9545,0.124912,False,2.0,0.333333,1.0,,,,,,,,39.0,-1.0686397502135894,0.9818368740346106,1.7314594046000773,0.14879835485783213,-0.198001428036829
Encode-Decode_Experiment-7-1,2356125,1.173365,1.729532,37,0.9189,0.227187,False,-0.696795,,7,1.0,0.111202,False,3.0,0.5,0.333333,,,,,,,,0.0,-0.34282759941566715,0.047710288121820904,-1.3851675236800616,0.610208466671487,-0.35124277333235077
Encode-Decode_Experiment-7-1,2369373,0.183473,0.889763,30,1.0,0.241064,False,1.498476,,11,1.0,0.209851,False,3.0,0.666667,0.333333,,,,,,,,56.0,0.3829845513822551,0.047710288121820904,-0.5540670094720246,0.610208466671487,0.7513907403115537
Encode-Decode_Experiment-7-1,2383555,0.749032,-0.735721,37,0.7838,0.133659,False,-0.793201,,6,1.0,0.178851,False,2.0,0.5,1.0,,,,,,,,115.0,-0.34282759941566715,0.9818368740346106,-1.5929426522320709,0.610208466671487,0.4048931688920661
Encode-Decode_Experiment-7-1,2347025,-0.06041,-1.594998,43,0.9767,0.091408,False,,-0.459827,4,0.75,0.1221,False,3.0,0.666667,-0.333333,,,,,,,,89.0,0.3829845513822551,-0.8864148966017905,-2.0084929093360895,-1.925011927909035,-0.22943211096688054
Encode-Decode_Experiment-7-1,2409918,2.332896,1.390204,36,1.0,0.165495,False,1.925675,1.275686,7,1.0,0.095537,False,4.0,0.75,0.333333,,,,,,,,94.0,0.7458884493491187,0.047710288121820904,-1.3851675236800616,0.610208466671487,-0.5263358203093274
Encode-Decode_Experiment-7-1,2360001,-1.217876,-0.324731,35,0.9714,0.326806,False,0.331708,0.297059,12,1.0,0.117727,False,4.0,0.6,0.333333,,,,,,,,65.0,0.09265882009024706,0.047710288121820904,-0.3462918809200153,0.610208466671487,-0.27831062321905536
Encode-Decode_Experiment-7-1,2386442,4.627566,4.987966,35,1.0,0.148875,False,,,4,1.0,0.066974,False,2.0,1.0,1.0,,,,,,,,168.0,1.8346044981139045,0.9818368740346106,-2.0084929093360895,0.610208466671487,-0.8455942116788377
Encode-Decode_Experiment-7-1,2371471,1.745154,0.462466,28,1.0,0.354357,False,2.062537,2.302602,15,0.8667,0.179959,False,3.0,0.4,-0.333333,,,,,,,,79.0,-0.7783140189215814,-0.8864148966017905,0.27703350473601246,-0.7415710477188471,0.41727766273505934
Encode-Decode_Experiment-7-1,2362704,-0.165852,0.597545,27,0.9259,0.179319,False,,,12,0.8333,0.193286,False,2.0,0.5,1.0,,,,,,,,24.0,-0.34282759941566715,0.9818368740346106,-0.3462918809200153,-1.0802764924348047,0.5662380864223985
Encode-Decode_Experiment-7-1,2350974,3.169868,3.386176,36,0.9167,0.264149,False,0.012471,0.011031,10,1.0,0.140316,False,4.0,0.75,0.666667,,,,,,,,1.0,0.7458884493491187,0.5147742816728049,-0.7618421380240338,0.610208466671487,-0.02582566706438424
Encode-Decode_Experiment-7-1,2387122,2.967508,1.898518,32,0.9062,0.144433,False,0.004738,-0.429208,9,0.7778,0.092788,False,4.0,0.6,0.0,,,,,,,,124.0,0.09265882009024706,-0.4193523042399848,-0.9696172665760431,-1.6430954200316805,-0.5570623307555265
Encode-Decode_Experiment-7-1,2344622,0.271614,-1.278616,33,0.8485,0.198161,False,-0.780845,,11,0.9091,0.122471,False,3.0,1.0,1.0,,,,,,,,90.0,1.8346044981139045,0.9818368740346106,-0.5540670094720246,-0.3115976687979906,-0.22528531745086025
Encode-Decode_Experiment-7-1,2408717,-1.207143,-0.597033,28,0.7143,0.233471,False,,,10,0.9,0.098073,False,2.0,1.0,1.0,,,,,,,,81.0,1.8346044981139045,0.9818368740346106,-0.7618421380240338,-0.4038796911607216,-0.4979900834990106
Encode-Decode_Experiment-7-1,2394020,0.604723,-1.365737,31,0.8387,0.247806,False,0.076489,-0.790641,5,1.0,0.329782,False,2.0,0.5,1.0,,,,,,,,61.0,-0.34282759941566715,0.9818368740346106,-1.8007177807840802,0.610208466671487,2.091900425405443
Encode-Decode_Experiment-7-1,2385550,2.376866,-1.353456,40,0.95,0.202622,False,-0.007466,0.762362,5,1.0,0.249387,False,3.0,0.5,0.333333,,,,,,,,132.0,-0.34282759941566715,0.047710288121820904,-1.8007177807840802,0.610208466671487,1.193298094622549
Encode-Decode_Experiment-8-1,2412687,1.034705,1.270628,32,0.8438,0.166302,False,0.051169,0.243306,17,1.0,0.051626,False,3.0,0.4,0.333333,,,,,,,,84.0,-0.7783140189215814,0.047710288121820904,0.692583761840031,0.610208466671487,-1.0171440415545248
Encode-Decode_Experiment-8-1,2387122,1.562034,1.593014,36,0.9444,0.141841,False,-0.471989,,7,0.4286,0.104128,False,3.0,0.333333,-1.0,,,,,,,,73.0,-1.0686397502135894,-1.8205414825145803,-1.3851675236800616,-5.184291267181754,-0.4303112836620751
Encode-Decode_Experiment-8-1,2356125,-0.631323,-1.301204,37,0.973,0.242599,False,,,13,0.6923,0.067349,False,2.0,0.666667,1.0,,,,,,,,95.0,0.3829845513822551,0.9818368740346106,-0.13851675236800604,-2.510140794978219,-0.8414027087987632
Encode-Decode_Experiment-8-1,2369373,1.520159,0.171343,34,0.9706,0.255906,False,1.310598,,11,1.0,0.228784,False,4.0,0.6,0.333333,,,,,,,,0.0,0.09265882009024706,0.047710288121820904,-0.5540670094720246,0.610208466671487,0.9630113377207521
Encode-Decode_Experiment-8-1,2386442,1.92352,2.731982,38,0.9737,0.147193,False,-0.800303,-0.75826,10,1.0,0.04922,False,4.0,0.333333,0.0,,,,,,,,92.0,-1.0686397502135894,-0.4193523042399848,-0.7618421380240338,0.610208466671487,-1.0440367240330823
Encode-Decode_Experiment-8-1,2344622,0.73344,0.747616,34,0.7647,0.241018,False,-1.006592,-0.646995,9,0.8889,0.114116,False,4.0,0.4,0.0,,,,,,,,51.0,-0.7783140189215814,-0.4193523042399848,-0.9696172665760431,-0.5164434766800967,-0.31867200161891895
Encode-Decode_Experiment-8-1,2397102,1.123851,0.30753,37,1.0,0.113161,False,,,9,1.0,0.048791,False,2.0,0.666667,1.0,,,,,,,,76.0,0.3829845513822551,0.9818368740346106,-0.9696172665760431,0.610208466671487,-1.0488318033278876
Encode-Decode_Experiment-8-1,2347025,1.830741,0.527908,42,1.0,0.123411,False,0.114689,-0.001368,12,1.0,0.098938,False,5.0,0.6,0.4,,,,,,,,87.0,0.09265882009024706,0.1411233670698534,-0.3462918809200153,0.610208466671487,-0.4883216835223055
Encode-Decode_Experiment-8-1,2367132,5.486701,5.663553,45,0.9778,0.103068,False,-0.667473,,17,0.9412,0.044989,False,3.0,0.4,-0.333333,,,,,,,,65.0,-0.7783140189215814,-0.8864148966017905,0.692583761840031,0.013924629866148577,-1.0913280538613357
Encode-Decode_Experiment-8-1,2374670,1.056789,1.445137,42,0.8095,0.255874,False,0.345381,0.295135,8,1.0,0.162787,False,3.0,1.0,1.0,,,,,,,,54.0,1.8346044981139045,0.9818368740346106,-1.1773923951280523,0.610208466671487,0.22534036285069006
Encode-Decode_Experiment-8-1,2411268,2.259676,1.97729,35,0.9143,0.221108,False,-0.824366,-0.61717,19,1.0,0.081119,False,4.0,0.6,0.666667,,,,,,,,14.0,0.09265882009024706,0.5147742816728049,1.1081340189440494,0.610208466671487,-0.6874907230424296
Encode-Decode_Experiment-8-1,2409918,3.39246,1.585622,37,0.8649,0.152732,False,-1.422082,,14,1.0,0.051935,False,4.0,0.75,0.333333,,,,,,,,51.0,0.7458884493491187,0.047710288121820904,0.06925837618400321,0.610208466671487,-1.0136902431813433
Encode-Decode_Experiment-8-1,2385550,3.001805,0.764713,41,0.9268,0.273839,False,0.54853,,13,0.6154,0.257258,False,3.0,0.6,1.0,,,,,,,,56.0,0.09265882009024706,0.9818368740346106,-0.13851675236800604,-3.2899745883511886,1.2812749457400583
Encode-Decode_Experiment-8-1,2360001,2.657856,2.576825,37,1.0,0.273491,False,0.677443,1.50134,14,0.8571,0.211829,False,6.0,0.375,-0.066667,,,,,,,,78.0,-0.8871856237980601,-0.5127653831880173,0.06925837618400321,-0.8389235108707397,0.7734995208363195
Encode-Decode_Experiment-8-1,2371471,2.491041,-0.977904,34,1.0,0.359251,False,1.193143,0.638368,13,0.7692,0.158863,False,2.0,0.666667,1.0,,,,,,,,112.0,0.3829845513822551,0.9818368740346106,-0.13851675236800604,-1.7303070016052509,0.18148047671359124
Encode-Decode_Experiment-8-1,2350974,3.962759,3.565626,38,0.9211,0.268728,False,0.04303,-0.032254,8,1.0,0.067282,False,4.0,0.5,-0.666667,,,,,,,,77.0,-0.34282759941566715,-1.3534788901527746,-1.1773923951280523,0.610208466671487,-0.84215159064667
Encode-Decode_Experiment-8-1,2349475,2.198678,3.429503,38,1.0,0.068237,False,1.420862,1.147337,10,0.9,0.138148,False,3.0,0.428571,1.0,,,,,,,,48.0,-0.6538911940045468,0.9818368740346106,-0.7618421380240338,-0.4038796911607216,-0.05005814238172135
Encode-Decode_Experiment-8-1,2356991,0.204838,0.462377,39,0.9744,0.169588,False,0.832764,,5,1.0,0.050667,False,4.0,0.6,0.0,,,,,,,,132.0,0.09265882009024706,-0.4193523042399848,-1.8007177807840802,0.610208466671487,-1.027863111586502
Encode-Decode_Experiment-8-1,2348899,3.74928,4.212406,38,1.0,0.205653,False,-0.342669,-0.796273,15,0.9333,0.079226,False,2.0,0.4,1.0,,,,,,,,126.0,-0.7783140189215814,0.9818368740346106,0.27703350473601246,-0.0661883346025961,-0.7086494295810454
Encode-Decode_Experiment-8-1,2362704,1.405148,1.051653,36,0.9444,0.205955,False,,,10,0.6,0.065629,False,2.0,0.25,-1.0,,,,,,,,73.0,-1.4315436481804529,-1.8205414825145803,-0.7618421380240338,-3.446144164657348,-0.8606277353420381
Encode-Decode_Experiment-8-1,2345035,1.879344,1.748502,38,0.9211,0.289683,False,,,5,0.6,0.095865,False,3.0,0.666667,0.333333,,,,,,,,102.0,0.3829845513822551,0.047710288121820904,-1.8007177807840802,-3.446144164657348,-0.5226696524568888
Encode-Decode_Experiment-8-1,2410309,2.043639,1.631061,41,0.9756,0.282692,False,0.271854,-0.29776,8,1.0,0.133387,False,3.0,1.0,1.0,,,,,,,,58.0,1.8346044981139045,0.9818368740346106,-1.1773923951280523,0.610208466671487,-0.10327346294714639
Encode-Decode_Experiment-8-1,2347400,0.467842,0.335853,45,0.9111,0.263876,False,1.437579,1.022601,15,1.0,0.081354,False,6.0,0.375,-0.066667,,,,,,,,41.0,-0.8871856237980601,-0.5127653831880173,0.27703350473601246,0.610208466671487,-0.6848640479042497
Encode-Decode_Experiment-9-1,2409918,2.625336,,31,0.8065,0.050967,False,0.308519,0.179792,21,1.0,0.0907,False,2.0,0.25,-1.0,,,,,,,,154.0,-1.4315436481804529,-1.8205414825145803,1.523684276048068,0.610208466671487,-0.5804006187917808
Encode-Decode_Experiment-9-1,2347025,2.598256,1.927722,26,0.8077,0.088606,False,,,17,0.8824,0.068684,False,2.0,1.0,1.0,,,,,,,,134.0,1.8346044981139045,0.9818368740346106,0.692583761840031,-0.582359206939191,-0.8264809585456984
Encode-Decode_Experiment-9-1,2383555,1.699468,1.177805,33,0.9697,0.22862,False,-0.512508,-0.512152,19,1.0,0.169818,False,7.0,0.5,0.047619,,,,,,,,244.0,-0.34282759941566715,-0.3526290767597268,1.1081340189440494,0.610208466671487,0.3039282475168327
Encode-Decode_Experiment-9-1,2394020,-0.590967,-0.868963,37,0.5676,0.308736,False,-0.002349,-0.792538,19,1.0,0.220251,False,5.0,0.4,-0.2,,,,,,,,162.0,-0.7783140189215814,-0.6995901398949039,1.1081340189440494,0.610208466671487,0.867635086852285
Encode-Decode_Experiment-9-1,2360001,0.410768,0.516923,34,1.0,0.174152,False,-0.929238,,18,1.0,0.251854,False,3.0,0.2,-1.0,,,,,,,,94.0,-1.6492868579334101,-1.8205414825145803,0.9003588903920402,0.610208466671487,1.2208725949029324
