SubjectID,StimID,Phase,svg_z_all_dec,svg_obs_all,svg_null_mean_all,svg_null_std_all,svg_z_inter_dec,svg_obs_inter,svg_null_mean_inter,svg_null_std_inter,n_transitions_dec,n_relational_all,n_relational_inter,low_n_dec,lcs_enc_dec,lcs_len_enc_dec,tau_enc_dec,tau_p_enc_dec,n_shared_enc_dec,n_fixations_dec,n_aoi,aoi_prop_dec,mean_salience_dec,enc_q1_accuracy,enc_q1_rt_ms,enc_q1_trial_index,enc_q2_accuracy,enc_q2_rt_ms,enc_q2_trial_index,dec_rt_ms,dec_trial_index,writing_length,n_object_identity_correct,n_object_identity_incorrect,n_object_identity_inference,n_object_identity_repeat,n_object_attribute_correct,n_object_attribute_incorrect,n_object_attribute_inference,n_object_attribute_repeat,n_action_relation_correct,n_action_relation_incorrect,n_action_relation_inference,n_action_relation_repeat,n_spatial_relation_correct,n_spatial_relation_incorrect,n_spatial_relation_inference,n_spatial_relation_repeat,n_scene_gist_correct,n_scene_gist_incorrect,n_scene_gist_inference,n_scene_gist_repeat,empty_response,wrong_image,n_relational_correct,n_relational_incorrect,n_objects_correct,n_objects_incorrect,n_gist_correct,n_inference_total,n_repeat_total,n_relational_total,any_relational_correct,svg_z_inter_dec_z,n_fixations_dec_z,aoi_prop_dec_z,mean_salience_dec_z
Encode-Decode_Experiment-1-1,2345035,decoding,-0.993283,0.333333,0.523222,0.191173,-0.782585,0.222222,0.371889,0.191246,9,3,2,False,0.714286,5.0,0.619048,0.069048,7.0,17,15,0.8824,0.196564,,,,,,,28746.0,24.0,59.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.9160544868635736,0.7137161231441821,-0.5229515194162465,0.5987865244999325
Encode-Decode_Experiment-1-1,2411268,decoding,1.786146,0.785714,0.497929,0.161121,2.46011,0.428571,0.1635,0.107748,14,11,6,False,0.5,2.0,0.333333,1.0,3.0,20,20,1.0,0.08537,,,,,,,23197.0,25.0,54.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,2.240746209183116,1.3336813996041708,0.558896443005932,-0.6149235201009942
Encode-Decode_Experiment-1-1,2348899,decoding,0.123366,0.333333,0.307667,0.208052,0.478218,0.166667,0.101833,0.135573,6,2,1,False,0.4,2.0,-0.333333,1.0,3.0,17,16,0.9412,0.12461,,,,,,,71566.0,26.0,161.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,3.0,5.0,1.0,0.31135166387763213,0.7137161231441821,0.017972461794843218,-0.18660920323011657
Encode-Decode_Experiment-1-1,2360001,decoding,1.259106,0.25,0.0995,0.119529,1.299048,0.25,0.099,0.116239,8,2,2,False,0.4,2.0,0.333333,1.0,3.0,19,18,0.9474,0.095826,,,,,,,24145.0,27.0,41.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.1104390635054122,1.1270263074508413,0.07500866389533205,-0.5007936909164403
Encode-Decode_Experiment-1-1,2349475,decoding,2.281704,0.4,0.1342,0.116492,,0.0,0.0,0.0,10,4,0,False,0.333333,2.0,-0.333333,0.75,4.0,19,19,1.0,0.055809,,,,,,,77043.0,28.0,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1270263074508413,0.558896443005932,-0.9375891551932474
Encode-Decode_Experiment-1-1,2379478,decoding,,0.0,0.0,0.0,,0.0,0.0,0.0,8,0,0,False,0.4,2.0,1.0,1.0,2.0,24,22,0.9167,0.458496,,,,,,,22883.0,29.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.160301768217489,-0.2074125303764446,3.457839165851174
Encode-Decode_Experiment-1-1,2383555,decoding,0.414656,0.375,0.291,0.202578,1.032961,0.375,0.2055,0.164091,8,3,3,False,0.6,3.0,0.0,1.0,5.0,17,16,0.9412,0.189631,,,,,,,57145.0,30.0,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8514003235656475,0.7137161231441821,0.017972461794843218,0.5231111127041682
Encode-Decode_Experiment-2-1,2362704,decoding,-1.0083,0.0,0.069375,0.068804,,0.0,0.0,0.0,16,0,0,False,0.333333,2.0,0.333333,1.0,3.0,20,20,1.0,0.153456,,,,,,,41147.0,1.0,68.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,,1.3336813996041708,0.558896443005932,0.12825202980906134
Encode-Decode_Experiment-2-1,150472,decoding,-0.150394,0.142857,0.165571,0.151032,,0.0,0.0,0.0,7,1,0,False,0.75,3.0,0.333333,0.75,4.0,12,12,1.0,0.065708,,,,,,,32670.0,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.31955933762246586,0.558896443005932,-0.8295391189367535
Encode-Decode_Experiment-2-1,2386442,decoding,0.703086,0.5,0.342167,0.224487,1.949695,0.5,0.167667,0.170454,6,3,3,False,0.5,2.0,1.0,1.0,2.0,14,13,0.9286,0.044563,,,,,,,116372.0,3.0,193.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,1.0,4.0,4.0,1.0,1.743851364841397,0.09375084668419331,-0.0979398198932478,-1.0603420300028776
