SubjectID,StimID,Phase,svg_z_all,svg_obs_all,svg_null_mean_all,svg_null_std_all,svg_z_inter,svg_obs_inter,svg_null_mean_inter,svg_null_std_inter,n_transitions,n_relational_all,n_relational_inter,low_n,lcs_enc_dec,lcs_len_enc_dec,tau_enc_dec,tau_p_enc_dec,n_shared_enc_dec,n_fixations,n_aoi,aoi_prop,mean_salience,enc_q1_accuracy,enc_q1_rt_ms,enc_q1_trial_index,enc_q2_accuracy,enc_q2_rt_ms,enc_q2_trial_index,dec_rt_ms,dec_trial_index,writing_length
Encode-Decode_Experiment-7-1,2347400,encoding,0.984843,0.181818,0.105364,0.077631,0.99418,0.181818,0.106136,0.076125,22,4,4,False,,,,,,33,33,1.0,0.215651,1.0,2951.0,11.0,1.0,4305.0,30.0,,,
Encode-Decode_Experiment-7-1,2356125,encoding,1.173365,0.296296,0.199481,0.08251,1.729532,0.222222,0.109667,0.065079,27,8,6,False,,,,,,37,34,0.9189,0.227187,0.0,10610.0,12.0,1.0,3552.0,13.0,,,
Encode-Decode_Experiment-7-1,2369373,encoding,0.183473,0.315789,0.294158,0.1179,0.889763,0.105263,0.054263,0.057319,19,6,2,False,,,,,,30,30,1.0,0.241064,1.0,3545.0,15.0,0.0,4330.0,48.0,,,
Encode-Decode_Experiment-7-1,2383555,encoding,0.749032,0.222222,0.160926,0.081834,-0.735721,0.074074,0.126815,0.071686,27,6,2,False,,,,,,37,29,0.7838,0.133659,1.0,9011.0,16.0,1.0,2880.0,26.0,,,
Encode-Decode_Experiment-7-1,2347025,encoding,-0.06041,0.409091,0.4165,0.122647,-1.594998,0.090909,0.250864,0.100285,22,9,2,False,,,,,,43,42,0.9767,0.091408,1.0,2657.0,17.0,1.0,5040.0,22.0,,,
Encode-Decode_Experiment-7-1,2409918,encoding,2.332896,0.52381,0.279048,0.104918,1.390204,0.285714,0.164095,0.087483,21,11,6,False,,,,,,36,36,1.0,0.165495,1.0,5909.0,18.0,1.0,6423.0,52.0,,,
Encode-Decode_Experiment-7-1,2360001,encoding,-1.217876,0.043478,0.138739,0.078219,-0.324731,0.043478,0.06113,0.054359,23,1,1,False,,,,,,35,34,0.9714,0.326806,1.0,3920.0,19.0,1.0,3484.0,49.0,,,
Encode-Decode_Experiment-7-1,2386442,encoding,4.627566,0.913043,0.36,0.119511,4.987966,0.826087,0.277522,0.109978,23,21,19,False,,,,,,35,35,1.0,0.148875,1.0,8992.0,21.0,1.0,4326.0,45.0,,,
Encode-Decode_Experiment-7-1,2371471,encoding,1.745154,0.458333,0.284875,0.099394,0.462466,0.166667,0.132542,0.073789,24,11,4,False,,,,,,28,28,1.0,0.354357,0.0,17075.0,25.0,0.0,8763.0,54.0,,,
Encode-Decode_Experiment-7-1,2362704,encoding,-0.165852,0.095238,0.108048,0.077234,0.597545,0.095238,0.061952,0.055704,21,2,2,False,,,,,,27,25,0.9259,0.179319,1.0,2188.0,27.0,1.0,3754.0,41.0,,,
Encode-Decode_Experiment-7-1,2356991,encoding,2.005123,0.322581,0.165097,0.078541,1.600837,0.16129,0.075065,0.053863,31,10,5,False,,,,,,38,36,0.9474,0.177353,1.0,8021.0,28.0,1.0,7451.0,43.0,,,
Encode-Decode_Experiment-7-1,2350974,encoding,3.169868,0.48,0.20048,0.08818,3.386176,0.44,0.16244,0.081969,25,12,11,False,,,,,,36,33,0.9167,0.264149,1.0,6452.0,29.0,1.0,3744.0,57.0,,,
Encode-Decode_Experiment-7-1,2411268,encoding,1.062827,0.473684,0.341737,0.124148,0.261892,0.315789,0.28479,0.118369,19,9,6,False,,,,,,39,36,0.9231,0.173866,1.0,4445.0,31.0,1.0,3171.0,42.0,,,
Encode-Decode_Experiment-7-1,2379478,encoding,2.159423,0.555556,0.285611,0.125008,0.857453,0.222222,0.145,0.09006,18,10,4,False,,,,,,28,23,0.8214,0.490175,1.0,4458.0,32.0,1.0,2669.0,34.0,,,
Encode-Decode_Experiment-7-1,2387122,encoding,2.967508,0.826087,0.439609,0.130237,1.898518,0.347826,0.172435,0.092383,23,19,8,False,,,,,,32,29,0.9062,0.144433,1.0,3023.0,33.0,1.0,8227.0,39.0,,,
Encode-Decode_Experiment-7-1,2344622,encoding,0.271614,0.15,0.12965,0.074922,-1.278616,0.0,0.0912,0.071327,20,3,0,False,,,,,,33,28,0.8485,0.198161,1.0,2659.0,35.0,1.0,3403.0,38.0,,,
Encode-Decode_Experiment-7-1,2408717,encoding,-1.207143,0.055556,0.183889,0.106312,-0.597033,0.055556,0.105722,0.084027,18,1,1,False,,,,,,28,20,0.7143,0.233471,1.0,2304.0,36.0,1.0,7033.0,46.0,,,
Encode-Decode_Experiment-7-1,2394020,encoding,0.604723,0.611111,0.529444,0.135048,-1.365737,0.055556,0.195778,0.102671,18,11,1,False,,,,,,31,26,0.8387,0.247806,0.0,4028.0,37.0,0.0,4262.0,53.0,,,
Encode-Decode_Experiment-7-1,2410309,encoding,-0.041977,0.173913,0.177956,0.096325,0.245724,0.130435,0.111,0.079092,23,4,3,False,,,,,,29,27,0.931,0.25357,1.0,2954.0,40.0,0.0,3500.0,56.0,,,
Encode-Decode_Experiment-7-1,2385550,encoding,2.376866,0.5,0.287192,0.089533,-1.353456,0.038462,0.143154,0.077352,26,13,1,False,,,,,,40,38,0.95,0.202622,1.0,2464.0,44.0,1.0,4954.0,58.0,,,
Encode-Decode_Experiment-7-1,2347400,decoding,-0.537993,0.076923,0.134154,0.106378,-0.499543,0.076923,0.129,0.104249,13,1,1,False,0.333333,2.0,1.0,1.0,2.0,22,21,0.9545,0.124912,,,,,,,33698.0,1.0,39.0
Encode-Decode_Experiment-7-1,2410309,decoding,,0.0,0.0,0.0,,0.0,0.0,0.0,2,0,0,False,0.0,0.0,,,0.0,15,15,1.0,0.123614,,,,,,,28624.0,2.0,75.0
Encode-Decode_Experiment-7-1,2370664,decoding,,0.0,0.0,0.0,,0.0,0.0,0.0,2,0,0,False,0.5,1.0,,,1.0,8,8,1.0,0.155909,,,,,,,18695.0,3.0,30.0
Encode-Decode_Experiment-7-1,2345035,decoding,0.923372,0.384615,0.258538,0.13654,0.132466,0.076923,0.067,0.074911,13,5,1,False,0.5,4.0,0.6,0.136111,6.0,17,16,0.9412,0.257736,,,,,,,10709.0,4.0,27.0
Encode-Decode_Experiment-7-1,2412687,decoding,,0.0,0.0,0.0,,0.0,0.0,0.0,1,0,0,True,1.0,2.0,1.0,1.0,2.0,12,12,1.0,0.053315,,,,,,,29290.0,5.0,52.0
Encode-Decode_Experiment-7-1,2349475,decoding,-0.827606,0.0,0.16725,0.202089,,0.0,0.0,0.0,4,0,0,False,0.75,3.0,1.0,0.333333,3.0,9,9,1.0,0.081452,,,,,,,25719.0,6.0,66.0
Encode-Decode_Experiment-7-1,2374670,decoding,-0.550838,0.4,0.5078,0.195702,0.013212,0.4,0.3977,0.174082,10,4,4,False,0.6,3.0,0.0,1.0,5.0,13,13,1.0,0.202547,,,,,,,26485.0,7.0,41.0
Encode-Decode_Experiment-7-1,2371471,decoding,2.062537,0.888889,0.502444,0.187364,2.302602,0.777778,0.395889,0.165851,9,8,7,False,0.4,2.0,-0.333333,1.0,3.0,15,13,0.8667,0.179959,,,,,,,34403.0,8.0,79.0
Encode-Decode_Experiment-7-1,2348899,decoding,-0.025828,0.333333,0.341333,0.309735,,0.0,0.0,0.0,3,1,0,False,0.666667,2.0,1.0,1.0,2.0,11,11,1.0,0.132255,,,,,,,48403.0,9.0,137.0
Encode-Decode_Experiment-7-1,2369373,decoding,1.498476,1.0,0.669167,0.22078,,0.0,0.0,0.0,6,6,0,False,0.666667,2.0,0.333333,1.0,3.0,11,11,1.0,0.209851,,,,,,,46020.0,10.0,56.0
Encode-Decode_Experiment-7-1,2344622,decoding,-0.780845,0.5,0.669667,0.217286,,0.0,0.0,0.0,6,3,0,False,1.0,3.0,1.0,0.333333,3.0,11,10,0.9091,0.122471,,,,,,,39146.0,11.0,90.0
Encode-Decode_Experiment-7-1,2385851,decoding,,0.0,0.0,0.0,,0.0,0.0,0.0,4,0,0,False,0.25,1.0,-1.0,0.333333,3.0,6,6,1.0,0.229958,,,,,,,40933.0,12.0,56.0
Encode-Decode_Experiment-7-1,2383555,decoding,-0.793201,0.0,0.1595,0.201084,,0.0,0.0,0.0,4,0,0,False,0.5,2.0,1.0,1.0,2.0,6,6,1.0,0.178851,,,,,,,48666.0,13.0,115.0
Encode-Decode_Experiment-7-1,2385550,decoding,-0.007466,0.333333,0.335667,0.312508,0.762362,0.333333,0.160667,0.226489,3,1,1,False,0.5,2.0,0.333333,1.0,3.0,5,5,1.0,0.249387,,,,,,,49032.0,14.0,132.0
Encode-Decode_Experiment-7-1,2362704,decoding,,0.0,0.0,0.0,,0.0,0.0,0.0,4,0,0,False,0.5,2.0,1.0,1.0,2.0,12,10,0.8333,0.193286,,,,,,,14393.0,15.0,24.0
Encode-Decode_Experiment-7-1,2347025,decoding,,1.0,1.0,0.0,-0.459827,0.5,0.672,0.374053,2,2,1,False,0.666667,2.0,-0.333333,1.0,3.0,4,3,0.75,0.1221,,,,,,,54514.0,16.0,89.0
Encode-Decode_Experiment-7-1,2386442,decoding,,0.0,0.0,0.0,,0.0,0.0,0.0,2,0,0,False,1.0,2.0,1.0,1.0,2.0,4,4,1.0,0.066974,,,,,,,54175.0,17.0,168.0
Encode-Decode_Experiment-7-1,2360001,decoding,0.331708,0.375,0.31125,0.192187,0.297059,0.25,0.202125,0.161163,8,3,2,False,0.6,3.0,0.333333,0.75,4.0,12,12,1.0,0.117727,,,,,,,22218.0,18.0,65.0
Encode-Decode_Experiment-7-1,2394020,decoding,0.076489,0.5,0.4795,0.268011,-0.790641,0.0,0.16225,0.205213,4,2,0,False,0.5,2.0,1.0,1.0,2.0,5,5,1.0,0.329782,,,,,,,31459.0,19.0,61.0
Encode-Decode_Experiment-7-1,2397102,decoding,0.012053,0.333333,0.329667,0.304207,,0.0,0.0,0.0,3,1,0,False,0.666667,2.0,-0.333333,1.0,3.0,4,4,1.0,0.053164,,,,,,,32754.0,20.0,95.0
Encode-Decode_Experiment-7-1,2387122,decoding,0.004738,0.6,0.5988,0.253295,-0.429208,0.2,0.302,0.237647,5,3,1,False,0.6,3.0,0.0,1.0,4.0,9,7,0.7778,0.092788,,,,,,,45133.0,21.0,124.0
Encode-Decode_Experiment-7-1,2379478,decoding,-0.828673,0.0,0.17525,0.211483,,0.0,0.0,0.0,4,0,0,False,0.25,1.0,,,1.0,5,5,1.0,0.47059,,,,,,,20090.0,22.0,0.0
Encode-Decode_Experiment-7-1,2408717,decoding,,0.0,0.0,0.0,,0.0,0.0,0.0,2,0,0,False,1.0,2.0,1.0,1.0,2.0,10,9,0.9,0.098073,,,,,,,29424.0,23.0,81.0
Encode-Decode_Experiment-7-1,2409918,decoding,1.925675,0.8,0.3342,0.241889,1.275686,0.4,0.165,0.184215,5,4,2,False,0.75,3.0,0.333333,0.75,4.0,7,7,1.0,0.095537,,,,,,,68377.0,24.0,94.0
Encode-Decode_Experiment-7-1,150472,decoding,,,,,,,,,0,0,0,True,1.0,1.0,,,1.0,1,1,1.0,0.243138,,,,,,,29683.0,25.0,54.0
Encode-Decode_Experiment-7-1,2350974,decoding,0.012471,0.5,0.49625,0.300705,0.011031,0.5,0.49675,0.294622,4,2,2,False,0.75,3.0,0.666667,0.333333,4.0,10,10,1.0,0.140316,,,,,,,31058.0,26.0,1.0
Encode-Decode_Experiment-7-1,2356125,decoding,-0.696795,0.0,0.156333,0.224361,,0.0,0.0,0.0,3,0,0,False,0.5,2.0,0.333333,1.0,3.0,7,7,1.0,0.111202,,,,,,,8730.0,27.0,0.0
Encode-Decode_Experiment-7-1,2411268,decoding,,0.0,0.0,0.0,,0.0,0.0,0.0,5,0,0,False,0.5,1.0,,,1.0,10,10,1.0,0.068153,,,,,,,59774.0,28.0,119.0
Encode-Decode_Experiment-7-1,2367132,decoding,,0.0,0.0,0.0,,0.0,0.0,0.0,3,0,0,False,0.666667,2.0,1.0,1.0,2.0,11,11,1.0,0.046373,,,,,,,46137.0,29.0,115.0
Encode-Decode_Experiment-7-1,2356991,decoding,,,,,,,,,0,0,0,True,1.0,1.0,,,1.0,10,9,0.9,0.077921,,,,,,,70365.0,30.0,126.0
